Zona_Descr,Descr_Tipologia,Stato,Compr_min,Compr_max,Loc_min,Loc_max,Semestre,Anno
PAGANO,Abitazioni civili,SCADENTE,3200,4000,"10,5","13,5",2,2013
MONTI,Abitazioni civili,SCADENTE,3200,4000,"10,5","13,5",2,2013
WAGNER ,Abitazioni civili,SCADENTE,3200,4000,"10,5","13,5",2,2013
PAGANO,Abitazioni civili,OTTIMO,5000,6200,"14,7","18,7",2,2013
MONTI,Abitazioni civili,OTTIMO,5000,6200,"14,7","18,7",2,2013
WAGNER ,Abitazioni civili,OTTIMO,5000,6200,"14,7","18,7",2,2013
PAGANO,Abitazioni civili,NORMALE,4200,4700,"13,5","14,7",2,2013
MONTI,Abitazioni civili,NORMALE,4200,4700,"13,5","14,7",2,2013
WAGNER ,Abitazioni civili,NORMALE,4200,4700,"13,5","14,7",2,2013
PAGANO,Abitazioni di tipo economico,OTTIMO,4300,5000,11,14,2,2013
MONTI,Abitazioni di tipo economico,OTTIMO,4300,5000,11,14,2,2013
WAGNER ,Abitazioni di tipo economico,OTTIMO,4300,5000,11,14,2,2013
PAGANO,Abitazioni di tipo economico,NORMALE,3500,3900,"9,5",12,2,2013
MONTI,Abitazioni di tipo economico,NORMALE,3500,3900,"9,5",12,2,2013
WAGNER ,Abitazioni di tipo economico,NORMALE,3500,3900,"9,5",12,2,2013
PAGANO,Abitazioni di tipo economico,SCADENTE,2600,3400,"7,5",10,2,2013
MONTI,Abitazioni di tipo economico,SCADENTE,2600,3400,"7,5",10,2,2013
WAGNER ,Abitazioni di tipo economico,SCADENTE,2600,3400,"7,5",10,2,2013
PAGANO,Box,NORMALE,2400,3500,8,12,2,2013
MONTI,Box,NORMALE,2400,3500,8,12,2,2013
WAGNER ,Box,NORMALE,2400,3500,8,12,2,2013
PAGANO,Ville e Villini,SCADENTE,3200,3900,"9,5",12,2,2013
MONTI,Ville e Villini,SCADENTE,3200,3900,"9,5",12,2,2013
WAGNER ,Ville e Villini,SCADENTE,3200,3900,"9,5",12,2,2013
PAGANO,Ville e Villini,OTTIMO,4700,6000,14,"17,5",2,2013
MONTI,Ville e Villini,OTTIMO,4700,6000,14,"17,5",2,2013
WAGNER ,Ville e Villini,OTTIMO,4700,6000,14,"17,5",2,2013
PAGANO,Ville e Villini,NORMALE,4200,4600,12,14,2,2013
MONTI,Ville e Villini,NORMALE,4200,4600,12,14,2,2013
WAGNER ,Ville e Villini,NORMALE,4200,4600,12,14,2,2013
PAGANO,Magazzini,NORMALE,700,1000,4,6,2,2013
MONTI,Magazzini,NORMALE,700,1000,4,6,2,2013
WAGNER ,Magazzini,NORMALE,700,1000,4,6,2,2013
PAGANO,Negozi,NORMALE,2700,3800,"13,5","19,5",2,2013
MONTI,Negozi,NORMALE,2700,3800,"13,5","19,5",2,2013
WAGNER ,Negozi,NORMALE,2700,3800,"13,5","19,5",2,2013
PAGANO,Uffici,OTTIMO,3200,4300,"11,5",15,2,2013
MONTI,Uffici,OTTIMO,3200,4300,"11,5",15,2,2013
WAGNER ,Uffici,OTTIMO,3200,4300,"11,5",15,2,2013
PAGANO,Uffici strutturati,OTTIMO,3400,4400,"16,9","22,5",2,2013
MONTI,Uffici strutturati,OTTIMO,3400,4400,"16,9","22,5",2,2013
WAGNER ,Uffici strutturati,OTTIMO,3400,4400,"16,9","22,5",2,2013
PAGANO,Laboratori,NORMALE,1250,1650,"7,2","9,7",2,2013
MONTI,Laboratori,NORMALE,1250,1650,"7,2","9,7",2,2013
WAGNER ,Laboratori,NORMALE,1250,1650,"7,2","9,7",2,2013
PIEMONTE,Abitazioni civili,NORMALE,3200,3800,9,"10,3",1,2013
WASHIGTON,Abitazioni civili,NORMALE,3200,3800,9,"10,3",1,2013
CIMAROSA ,Abitazioni civili,NORMALE,3200,3800,9,"10,3",1,2013
PIEMONTE,Abitazioni civili,SCADENTE,2600,3100,"6,5","8,5",1,2013
WASHIGTON,Abitazioni civili,SCADENTE,2600,3100,"6,5","8,5",1,2013
CIMAROSA ,Abitazioni civili,SCADENTE,2600,3100,"6,5","8,5",1,2013
PIEMONTE,Abitazioni civili,OTTIMO,4000,5000,"10,3",13,1,2013
WASHIGTON,Abitazioni civili,OTTIMO,4000,5000,"10,3",13,1,2013
CIMAROSA ,Abitazioni civili,OTTIMO,4000,5000,"10,3",13,1,2013
PIEMONTE,Abitazioni di tipo economico,SCADENTE,2000,2300,6,7,1,2013
WASHIGTON,Abitazioni di tipo economico,SCADENTE,2000,2300,6,7,1,2013
CIMAROSA ,Abitazioni di tipo economico,SCADENTE,2000,2300,6,7,1,2013
PIEMONTE,Abitazioni di tipo economico,OTTIMO,3100,3900,9,"11,5",1,2013
WASHIGTON,Abitazioni di tipo economico,OTTIMO,3100,3900,9,"11,5",1,2013
CIMAROSA ,Abitazioni di tipo economico,OTTIMO,3100,3900,9,"11,5",1,2013
PIEMONTE,Abitazioni di tipo economico,NORMALE,2300,2900,7,"8,5",1,2013
WASHIGTON,Abitazioni di tipo economico,NORMALE,2300,2900,7,"8,5",1,2013
CIMAROSA ,Abitazioni di tipo economico,NORMALE,2300,2900,7,"8,5",1,2013
PIEMONTE,Box,NORMALE,2100,2900,"7,5",11,1,2013
WASHIGTON,Box,NORMALE,2100,2900,"7,5",11,1,2013
CIMAROSA ,Box,NORMALE,2100,2900,"7,5",11,1,2013
PIEMONTE,Ville e Villini,SCADENTE,2600,3200,8,10,1,2013
WASHIGTON,Ville e Villini,SCADENTE,2600,3200,8,10,1,2013
CIMAROSA ,Ville e Villini,SCADENTE,2600,3200,8,10,1,2013
PIEMONTE,Ville e Villini,NORMALE,3300,4000,10,13,1,2013
WASHIGTON,Ville e Villini,NORMALE,3300,4000,10,13,1,2013
CIMAROSA ,Ville e Villini,NORMALE,3300,4000,10,13,1,2013
PIEMONTE,Ville e Villini,OTTIMO,4000,5100,"12,5",16,1,2013
WASHIGTON,Ville e Villini,OTTIMO,4000,5100,"12,5",16,1,2013
CIMAROSA ,Ville e Villini,OTTIMO,4000,5100,"12,5",16,1,2013
PIEMONTE,Magazzini,NORMALE,500,750,3,"4,6",1,2013
WASHIGTON,Magazzini,NORMALE,500,750,3,"4,6",1,2013
CIMAROSA ,Magazzini,NORMALE,500,750,3,"4,6",1,2013
PIEMONTE,Negozi,NORMALE,2550,3600,"10,2","15,2",1,2013
WASHIGTON,Negozi,NORMALE,2550,3600,"10,2","15,2",1,2013
CIMAROSA ,Negozi,NORMALE,2550,3600,"10,2","15,2",1,2013
PIEMONTE,Uffici,OTTIMO,2800,3800,"9,5",13,1,2013
WASHIGTON,Uffici,OTTIMO,2800,3800,"9,5",13,1,2013
CIMAROSA ,Uffici,OTTIMO,2800,3800,"9,5",13,1,2013
PIEMONTE,Uffici strutturati,OTTIMO,2650,4000,"13,3","19,8",1,2013
WASHIGTON,Uffici strutturati,OTTIMO,2650,4000,"13,3","19,8",1,2013
CIMAROSA ,Uffici strutturati,OTTIMO,2650,4000,"13,3","19,8",1,2013
PIEMONTE,Capannoni industriali,NORMALE,750,1050,"4,5","6,2",1,2013
WASHIGTON,Capannoni industriali,NORMALE,750,1050,"4,5","6,2",1,2013
CIMAROSA ,Capannoni industriali,NORMALE,750,1050,"4,5","6,2",1,2013
PIEMONTE,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",1,2013
WASHIGTON,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",1,2013
CIMAROSA ,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",1,2013
PIEMONTE,Laboratori,NORMALE,1100,1400,"6,8","9,3",1,2013
WASHIGTON,Laboratori,NORMALE,1100,1400,"6,8","9,3",1,2013
CIMAROSA ,Laboratori,NORMALE,1100,1400,"6,8","9,3",1,2013
PIEMONTE,Abitazioni civili,NORMALE,3300,3900,9,"10,3",2,2013
WASHIGTON,Abitazioni civili,NORMALE,3300,3900,9,"10,3",2,2013
CIMAROSA ,Abitazioni civili,NORMALE,3300,3900,9,"10,3",2,2013
PIEMONTE,Abitazioni civili,SCADENTE,2600,3100,"6,5","8,5",2,2013
WASHIGTON,Abitazioni civili,SCADENTE,2600,3100,"6,5","8,5",2,2013
CIMAROSA ,Abitazioni civili,SCADENTE,2600,3100,"6,5","8,5",2,2013
PIEMONTE,Abitazioni civili,OTTIMO,4000,5000,"10,3",13,2,2013
WASHIGTON,Abitazioni civili,OTTIMO,4000,5000,"10,3",13,2,2013
CIMAROSA ,Abitazioni civili,OTTIMO,4000,5000,"10,3",13,2,2013
PIEMONTE,Abitazioni di tipo economico,SCADENTE,2000,2300,6,7,2,2013
WASHIGTON,Abitazioni di tipo economico,SCADENTE,2000,2300,6,7,2,2013
CIMAROSA ,Abitazioni di tipo economico,SCADENTE,2000,2300,6,7,2,2013
PIEMONTE,Abitazioni di tipo economico,OTTIMO,3100,3900,9,"11,5",2,2013
WASHIGTON,Abitazioni di tipo economico,OTTIMO,3100,3900,9,"11,5",2,2013
CIMAROSA ,Abitazioni di tipo economico,OTTIMO,3100,3900,9,"11,5",2,2013
PIEMONTE,Abitazioni di tipo economico,NORMALE,2300,2900,7,"8,5",2,2013
WASHIGTON,Abitazioni di tipo economico,NORMALE,2300,2900,7,"8,5",2,2013
CIMAROSA ,Abitazioni di tipo economico,NORMALE,2300,2900,7,"8,5",2,2013
PIEMONTE,Box,NORMALE,2100,2900,"7,5",11,2,2013
WASHIGTON,Box,NORMALE,2100,2900,"7,5",11,2,2013
CIMAROSA ,Box,NORMALE,2100,2900,"7,5",11,2,2013
PIEMONTE,Ville e Villini,SCADENTE,2600,3200,8,10,2,2013
WASHIGTON,Ville e Villini,SCADENTE,2600,3200,8,10,2,2013
CIMAROSA ,Ville e Villini,SCADENTE,2600,3200,8,10,2,2013
PIEMONTE,Ville e Villini,NORMALE,3300,4000,10,13,2,2013
WASHIGTON,Ville e Villini,NORMALE,3300,4000,10,13,2,2013
CIMAROSA ,Ville e Villini,NORMALE,3300,4000,10,13,2,2013
PIEMONTE,Ville e Villini,OTTIMO,4000,5100,"12,5",16,2,2013
WASHIGTON,Ville e Villini,OTTIMO,4000,5100,"12,5",16,2,2013
CIMAROSA ,Ville e Villini,OTTIMO,4000,5100,"12,5",16,2,2013
PIEMONTE,Magazzini,NORMALE,500,750,3,"4,6",2,2013
WASHIGTON,Magazzini,NORMALE,500,750,3,"4,6",2,2013
CIMAROSA ,Magazzini,NORMALE,500,750,3,"4,6",2,2013
PIEMONTE,Negozi,NORMALE,2550,3600,"10,2","15,2",2,2013
WASHIGTON,Negozi,NORMALE,2550,3600,"10,2","15,2",2,2013
CIMAROSA ,Negozi,NORMALE,2550,3600,"10,2","15,2",2,2013
PIEMONTE,Uffici,OTTIMO,2800,3800,"9,5",13,2,2013
WASHIGTON,Uffici,OTTIMO,2800,3800,"9,5",13,2,2013
CIMAROSA ,Uffici,OTTIMO,2800,3800,"9,5",13,2,2013
PIEMONTE,Uffici strutturati,OTTIMO,2650,4000,"13,3","19,8",2,2013
WASHIGTON,Uffici strutturati,OTTIMO,2650,4000,"13,3","19,8",2,2013
CIMAROSA ,Uffici strutturati,OTTIMO,2650,4000,"13,3","19,8",2,2013
PIEMONTE,Capannoni industriali,NORMALE,750,1050,"4,5","6,2",2,2013
WASHIGTON,Capannoni industriali,NORMALE,750,1050,"4,5","6,2",2,2013
CIMAROSA ,Capannoni industriali,NORMALE,750,1050,"4,5","6,2",2,2013
PIEMONTE,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",2,2013
WASHIGTON,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",2,2013
CIMAROSA ,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",2,2013
PIEMONTE,Laboratori,NORMALE,1100,1400,"6,8","9,3",2,2013
WASHIGTON,Laboratori,NORMALE,1100,1400,"6,8","9,3",2,2013
CIMAROSA ,Laboratori,NORMALE,1100,1400,"6,8","9,3",2,2013
SOLARI,Abitazioni civili,SCADENTE,2000,2500,6,"7,5",1,2013
NAPOLI,Abitazioni civili,SCADENTE,2000,2500,6,"7,5",1,2013
SAVONA ,Abitazioni civili,SCADENTE,2000,2500,6,"7,5",1,2013
SOLARI,Abitazioni civili,OTTIMO,3800,5300,"10,5","14,5",1,2013
NAPOLI,Abitazioni civili,OTTIMO,3800,5300,"10,5","14,5",1,2013
SAVONA ,Abitazioni civili,OTTIMO,3800,5300,"10,5","14,5",1,2013
SOLARI,Abitazioni civili,NORMALE,2650,3500,"7,5",10,1,2013
NAPOLI,Abitazioni civili,NORMALE,2650,3500,"7,5",10,1,2013
SAVONA ,Abitazioni civili,NORMALE,2650,3500,"7,5",10,1,2013
SOLARI,Abitazioni di tipo economico,OTTIMO,3000,3600,9,"10,7",1,2013
NAPOLI,Abitazioni di tipo economico,OTTIMO,3000,3600,9,"10,7",1,2013
SAVONA ,Abitazioni di tipo economico,OTTIMO,3000,3600,9,"10,7",1,2013
SOLARI,Abitazioni di tipo economico,NORMALE,2300,3000,7,"8,5",1,2013
NAPOLI,Abitazioni di tipo economico,NORMALE,2300,3000,7,"8,5",1,2013
SAVONA ,Abitazioni di tipo economico,NORMALE,2300,3000,7,"8,5",1,2013
SOLARI,Abitazioni di tipo economico,SCADENTE,1900,2300,"5,5","6,5",1,2013
NAPOLI,Abitazioni di tipo economico,SCADENTE,1900,2300,"5,5","6,5",1,2013
SAVONA ,Abitazioni di tipo economico,SCADENTE,1900,2300,"5,5","6,5",1,2013
SOLARI,Box,NORMALE,2000,2900,8,12,1,2013
NAPOLI,Box,NORMALE,2000,2900,8,12,1,2013
SAVONA ,Box,NORMALE,2000,2900,8,12,1,2013
SOLARI,Magazzini,NORMALE,700,1000,"3,4","4,6",1,2013
NAPOLI,Magazzini,NORMALE,700,1000,"3,4","4,6",1,2013
SAVONA ,Magazzini,NORMALE,700,1000,"3,4","4,6",1,2013
SOLARI,Negozi,OTTIMO,5000,7000,25,35,1,2013
NAPOLI,Negozi,OTTIMO,5000,7000,25,35,1,2013
SAVONA ,Negozi,OTTIMO,5000,7000,25,35,1,2013
SOLARI,Negozi,NORMALE,1900,2900,10,15,1,2013
NAPOLI,Negozi,NORMALE,1900,2900,10,15,1,2013
SAVONA ,Negozi,NORMALE,1900,2900,10,15,1,2013
SOLARI,Uffici,OTTIMO,2000,2600,"7,5","9,4",1,2013
NAPOLI,Uffici,OTTIMO,2000,2600,"7,5","9,4",1,2013
SAVONA ,Uffici,OTTIMO,2000,2600,"7,5","9,4",1,2013
SOLARI,Uffici strutturati,OTTIMO,2350,3200,"12,2","17,2",1,2013
NAPOLI,Uffici strutturati,OTTIMO,2350,3200,"12,2","17,2",1,2013
SAVONA ,Uffici strutturati,OTTIMO,2350,3200,"12,2","17,2",1,2013
SOLARI,Capannoni industriali,NORMALE,800,1150,"4,8","6,8",1,2013
NAPOLI,Capannoni industriali,NORMALE,800,1150,"4,8","6,8",1,2013
SAVONA ,Capannoni industriali,NORMALE,800,1150,"4,8","6,8",1,2013
SOLARI,Capannoni tipici,NORMALE,850,1200,5,7,1,2013
NAPOLI,Capannoni tipici,NORMALE,850,1200,5,7,1,2013
SAVONA ,Capannoni tipici,NORMALE,850,1200,5,7,1,2013
SOLARI,Laboratori,NORMALE,1050,1450,"6,2","8,6",1,2013
NAPOLI,Laboratori,NORMALE,1050,1450,"6,2","8,6",1,2013
SAVONA ,Laboratori,NORMALE,1050,1450,"6,2","8,6",1,2013
SOLARI,Abitazioni civili,SCADENTE,2000,2500,6,"7,5",2,2013
NAPOLI,Abitazioni civili,SCADENTE,2000,2500,6,"7,5",2,2013
SAVONA ,Abitazioni civili,SCADENTE,2000,2500,6,"7,5",2,2013
SOLARI,Abitazioni civili,OTTIMO,3800,5300,"10,5","14,5",2,2013
NAPOLI,Abitazioni civili,OTTIMO,3800,5300,"10,5","14,5",2,2013
SAVONA ,Abitazioni civili,OTTIMO,3800,5300,"10,5","14,5",2,2013
SOLARI,Abitazioni civili,NORMALE,2700,3600,"7,5",10,2,2013
NAPOLI,Abitazioni civili,NORMALE,2700,3600,"7,5",10,2,2013
SAVONA ,Abitazioni civili,NORMALE,2700,3600,"7,5",10,2,2013
SOLARI,Abitazioni di tipo economico,OTTIMO,3100,3600,9,"10,7",2,2013
NAPOLI,Abitazioni di tipo economico,OTTIMO,3100,3600,9,"10,7",2,2013
SAVONA ,Abitazioni di tipo economico,OTTIMO,3100,3600,9,"10,7",2,2013
SOLARI,Abitazioni di tipo economico,NORMALE,2400,3100,7,"8,5",2,2013
NAPOLI,Abitazioni di tipo economico,NORMALE,2400,3100,7,"8,5",2,2013
SAVONA ,Abitazioni di tipo economico,NORMALE,2400,3100,7,"8,5",2,2013
SOLARI,Abitazioni di tipo economico,SCADENTE,1900,2300,"5,5","6,5",2,2013
NAPOLI,Abitazioni di tipo economico,SCADENTE,1900,2300,"5,5","6,5",2,2013
SAVONA ,Abitazioni di tipo economico,SCADENTE,1900,2300,"5,5","6,5",2,2013
SOLARI,Box,NORMALE,1900,2800,8,12,2,2013
NAPOLI,Box,NORMALE,1900,2800,8,12,2,2013
SAVONA ,Box,NORMALE,1900,2800,8,12,2,2013
SOLARI,Magazzini,NORMALE,700,1000,"3,4","4,6",2,2013
NAPOLI,Magazzini,NORMALE,700,1000,"3,4","4,6",2,2013
SAVONA ,Magazzini,NORMALE,700,1000,"3,4","4,6",2,2013
SOLARI,Negozi,OTTIMO,5000,6900,25,35,2,2013
NAPOLI,Negozi,OTTIMO,5000,6900,25,35,2,2013
SAVONA ,Negozi,OTTIMO,5000,6900,25,35,2,2013
SOLARI,Negozi,NORMALE,1900,2800,10,15,2,2013
NAPOLI,Negozi,NORMALE,1900,2800,10,15,2,2013
SAVONA ,Negozi,NORMALE,1900,2800,10,15,2,2013
SOLARI,Uffici,OTTIMO,2000,2500,"7,5","9,4",2,2013
NAPOLI,Uffici,OTTIMO,2000,2500,"7,5","9,4",2,2013
SAVONA ,Uffici,OTTIMO,2000,2500,"7,5","9,4",2,2013
SOLARI,Uffici strutturati,OTTIMO,2350,3100,"12,2","17,2",2,2013
NAPOLI,Uffici strutturati,OTTIMO,2350,3100,"12,2","17,2",2,2013
SAVONA ,Uffici strutturati,OTTIMO,2350,3100,"12,2","17,2",2,2013
SOLARI,Capannoni industriali,NORMALE,800,1150,"4,8","6,8",2,2013
NAPOLI,Capannoni industriali,NORMALE,800,1150,"4,8","6,8",2,2013
SAVONA ,Capannoni industriali,NORMALE,800,1150,"4,8","6,8",2,2013
SOLARI,Capannoni tipici,NORMALE,850,1200,5,7,2,2013
NAPOLI,Capannoni tipici,NORMALE,850,1200,5,7,2,2013
SAVONA ,Capannoni tipici,NORMALE,850,1200,5,7,2,2013
SOLARI,Laboratori,NORMALE,1050,1450,"6,2","8,6",2,2013
NAPOLI,Laboratori,NORMALE,1050,1450,"6,2","8,6",2,2013
SAVONA ,Laboratori,NORMALE,1050,1450,"6,2","8,6",2,2013
NAVIGLIO GRANDE,Abitazioni civili,SCADENTE,2000,2400,7,10,1,2013
ARGELATI,Abitazioni civili,SCADENTE,2000,2400,7,10,1,2013
SAN GOTTARDO ,Abitazioni civili,SCADENTE,2000,2400,7,10,1,2013
NAVIGLIO GRANDE,Abitazioni civili,OTTIMO,3900,5100,"12,8",16,1,2013
ARGELATI,Abitazioni civili,OTTIMO,3900,5100,"12,8",16,1,2013
SAN GOTTARDO ,Abitazioni civili,OTTIMO,3900,5100,"12,8",16,1,2013
NAVIGLIO GRANDE,Abitazioni civili,NORMALE,2500,3900,"10,2","12,8",1,2013
ARGELATI,Abitazioni civili,NORMALE,2500,3900,"10,2","12,8",1,2013
SAN GOTTARDO ,Abitazioni civili,NORMALE,2500,3900,"10,2","12,8",1,2013
NAVIGLIO GRANDE,Abitazioni di tipo economico,OTTIMO,3000,4000,10,13,1,2013
ARGELATI,Abitazioni di tipo economico,OTTIMO,3000,4000,10,13,1,2013
SAN GOTTARDO ,Abitazioni di tipo economico,OTTIMO,3000,4000,10,13,1,2013
NAVIGLIO GRANDE,Abitazioni di tipo economico,NORMALE,2200,3000,7,10,1,2013
ARGELATI,Abitazioni di tipo economico,NORMALE,2200,3000,7,10,1,2013
SAN GOTTARDO ,Abitazioni di tipo economico,NORMALE,2200,3000,7,10,1,2013
NAVIGLIO GRANDE,Abitazioni di tipo economico,SCADENTE,1700,2200,5,7,1,2013
ARGELATI,Abitazioni di tipo economico,SCADENTE,1700,2200,5,7,1,2013
SAN GOTTARDO ,Abitazioni di tipo economico,SCADENTE,1700,2200,5,7,1,2013
NAVIGLIO GRANDE,Box,NORMALE,1950,2700,7,10,1,2013
ARGELATI,Box,NORMALE,1950,2700,7,10,1,2013
SAN GOTTARDO ,Box,NORMALE,1950,2700,7,10,1,2013
NAVIGLIO GRANDE,Magazzini,NORMALE,700,900,"4,8","5,8",1,2013
ARGELATI,Magazzini,NORMALE,700,900,"4,8","5,8",1,2013
SAN GOTTARDO ,Magazzini,NORMALE,700,900,"4,8","5,8",1,2013
NAVIGLIO GRANDE,Negozi,NORMALE,2300,3500,"10,2","15,8",1,2013
ARGELATI,Negozi,NORMALE,2300,3500,"10,2","15,8",1,2013
SAN GOTTARDO ,Negozi,NORMALE,2300,3500,"10,2","15,8",1,2013
NAVIGLIO GRANDE,Uffici,OTTIMO,2900,3900,12,15,1,2013
ARGELATI,Uffici,OTTIMO,2900,3900,12,15,1,2013
SAN GOTTARDO ,Uffici,OTTIMO,2900,3900,12,15,1,2013
NAVIGLIO GRANDE,Uffici strutturati,OTTIMO,3400,4400,15,20,1,2013
ARGELATI,Uffici strutturati,OTTIMO,3400,4400,15,20,1,2013
SAN GOTTARDO ,Uffici strutturati,OTTIMO,3400,4400,15,20,1,2013
NAVIGLIO GRANDE,Capannoni industriali,NORMALE,900,1200,5,"6,8",1,2013
ARGELATI,Capannoni industriali,NORMALE,900,1200,5,"6,8",1,2013
SAN GOTTARDO ,Capannoni industriali,NORMALE,900,1200,5,"6,8",1,2013
NAVIGLIO GRANDE,Capannoni tipici,NORMALE,900,1200,"5,4","7,4",1,2013
ARGELATI,Capannoni tipici,NORMALE,900,1200,"5,4","7,4",1,2013
SAN GOTTARDO ,Capannoni tipici,NORMALE,900,1200,"5,4","7,4",1,2013
NAVIGLIO GRANDE,Laboratori,NORMALE,1000,1500,"6,2","9,2",1,2013
ARGELATI,Laboratori,NORMALE,1000,1500,"6,2","9,2",1,2013
SAN GOTTARDO ,Laboratori,NORMALE,1000,1500,"6,2","9,2",1,2013
NAVIGLIO GRANDE,Abitazioni civili,SCADENTE,2000,2400,7,10,2,2013
ARGELATI,Abitazioni civili,SCADENTE,2000,2400,7,10,2,2013
SAN GOTTARDO ,Abitazioni civili,SCADENTE,2000,2400,7,10,2,2013
NAVIGLIO GRANDE,Abitazioni civili,OTTIMO,3900,5100,"12,6","15,8",2,2013
ARGELATI,Abitazioni civili,OTTIMO,3900,5100,"12,6","15,8",2,2013
SAN GOTTARDO ,Abitazioni civili,OTTIMO,3900,5100,"12,6","15,8",2,2013
NAVIGLIO GRANDE,Abitazioni civili,NORMALE,2500,3900,10,"12,6",2,2013
ARGELATI,Abitazioni civili,NORMALE,2500,3900,10,"12,6",2,2013
SAN GOTTARDO ,Abitazioni civili,NORMALE,2500,3900,10,"12,6",2,2013
NAVIGLIO GRANDE,Abitazioni di tipo economico,OTTIMO,3000,4000,"9,8","12,8",2,2013
ARGELATI,Abitazioni di tipo economico,OTTIMO,3000,4000,"9,8","12,8",2,2013
SAN GOTTARDO ,Abitazioni di tipo economico,OTTIMO,3000,4000,"9,8","12,8",2,2013
NAVIGLIO GRANDE,Abitazioni di tipo economico,NORMALE,2200,3000,"6,8","9,8",2,2013
ARGELATI,Abitazioni di tipo economico,NORMALE,2200,3000,"6,8","9,8",2,2013
SAN GOTTARDO ,Abitazioni di tipo economico,NORMALE,2200,3000,"6,8","9,8",2,2013
NAVIGLIO GRANDE,Abitazioni di tipo economico,SCADENTE,1700,2200,5,7,2,2013
ARGELATI,Abitazioni di tipo economico,SCADENTE,1700,2200,5,7,2,2013
SAN GOTTARDO ,Abitazioni di tipo economico,SCADENTE,1700,2200,5,7,2,2013
NAVIGLIO GRANDE,Box,NORMALE,1950,2700,7,10,2,2013
ARGELATI,Box,NORMALE,1950,2700,7,10,2,2013
SAN GOTTARDO ,Box,NORMALE,1950,2700,7,10,2,2013
NAVIGLIO GRANDE,Magazzini,NORMALE,700,900,"4,8","5,8",2,2013
ARGELATI,Magazzini,NORMALE,700,900,"4,8","5,8",2,2013
SAN GOTTARDO ,Magazzini,NORMALE,700,900,"4,8","5,8",2,2013
NAVIGLIO GRANDE,Negozi,NORMALE,2300,3500,"10,2","15,8",2,2013
ARGELATI,Negozi,NORMALE,2300,3500,"10,2","15,8",2,2013
SAN GOTTARDO ,Negozi,NORMALE,2300,3500,"10,2","15,8",2,2013
NAVIGLIO GRANDE,Uffici,OTTIMO,2900,3800,12,15,2,2013
ARGELATI,Uffici,OTTIMO,2900,3800,12,15,2,2013
SAN GOTTARDO ,Uffici,OTTIMO,2900,3800,12,15,2,2013
NAVIGLIO GRANDE,Uffici strutturati,OTTIMO,3400,4300,15,20,2,2013
ARGELATI,Uffici strutturati,OTTIMO,3400,4300,15,20,2,2013
SAN GOTTARDO ,Uffici strutturati,OTTIMO,3400,4300,15,20,2,2013
NAVIGLIO GRANDE,Capannoni industriali,NORMALE,900,1200,5,"6,8",2,2013
ARGELATI,Capannoni industriali,NORMALE,900,1200,5,"6,8",2,2013
SAN GOTTARDO ,Capannoni industriali,NORMALE,900,1200,5,"6,8",2,2013
NAVIGLIO GRANDE,Capannoni tipici,NORMALE,900,1200,"5,4","7,4",2,2013
ARGELATI,Capannoni tipici,NORMALE,900,1200,"5,4","7,4",2,2013
SAN GOTTARDO ,Capannoni tipici,NORMALE,900,1200,"5,4","7,4",2,2013
NAVIGLIO GRANDE,Laboratori,NORMALE,1000,1500,"6,2","9,2",2,2013
ARGELATI,Laboratori,NORMALE,1000,1500,"6,2","9,2",2,2013
SAN GOTTARDO ,Laboratori,NORMALE,1000,1500,"6,2","9,2",2,2013
TABACCHI,Abitazioni civili,SCADENTE,2000,2500,6,"6,9",1,2013
SARFATTI,Abitazioni civili,SCADENTE,2000,2500,6,"6,9",1,2013
CREMA ,Abitazioni civili,SCADENTE,2000,2500,6,"6,9",1,2013
TABACCHI,Abitazioni civili,OTTIMO,3400,5000,"10,2","13,2",1,2013
SARFATTI,Abitazioni civili,OTTIMO,3400,5000,"10,2","13,2",1,2013
CREMA ,Abitazioni civili,OTTIMO,3400,5000,"10,2","13,2",1,2013
TABACCHI,Abitazioni civili,NORMALE,2500,3400,"7,3",9,1,2013
SARFATTI,Abitazioni civili,NORMALE,2500,3400,"7,3",9,1,2013
CREMA ,Abitazioni civili,NORMALE,2500,3400,"7,3",9,1,2013
TABACCHI,Abitazioni di tipo economico,OTTIMO,2600,3500,9,12,1,2013
SARFATTI,Abitazioni di tipo economico,OTTIMO,2600,3500,9,12,1,2013
CREMA ,Abitazioni di tipo economico,OTTIMO,2600,3500,9,12,1,2013
TABACCHI,Abitazioni di tipo economico,NORMALE,2200,2600,7,9,1,2013
SARFATTI,Abitazioni di tipo economico,NORMALE,2200,2600,7,9,1,2013
CREMA ,Abitazioni di tipo economico,NORMALE,2200,2600,7,9,1,2013
TABACCHI,Abitazioni di tipo economico,SCADENTE,1800,2200,5,7,1,2013
SARFATTI,Abitazioni di tipo economico,SCADENTE,1800,2200,5,7,1,2013
CREMA ,Abitazioni di tipo economico,SCADENTE,1800,2200,5,7,1,2013
TABACCHI,Box,NORMALE,1950,2750,"7,5",11,1,2013
SARFATTI,Box,NORMALE,1950,2750,"7,5",11,1,2013
CREMA ,Box,NORMALE,1950,2750,"7,5",11,1,2013
