Zona_Descr,Descr_Tipologia,Stato,Compr_min,Compr_max,Loc_min,Loc_max,Semestre,Anno
STAZIONE CENTRALE VIALE STELVIO,Abitazioni civili,OTTIMO,3200,3900,9,12,1,2016
STAZIONE CENTRALE VIALE STELVIO,Abitazioni civili,NORMALE,2500,3200,"7,2","8,3",1,2016
STAZIONE CENTRALE VIALE STELVIO,Abitazioni di tipo economico,NORMALE,1500,2100,"4,5","5,5",1,2016
STAZIONE CENTRALE VIALE STELVIO,Abitazioni di tipo economico,OTTIMO,2100,2700,"5,8",8,1,2016
STAZIONE CENTRALE VIALE STELVIO,Box,NORMALE,1550,2300,"6,8",9,1,2016
STAZIONE CENTRALE VIALE STELVIO,Ville e Villini,NORMALE,2800,3400,7,"9,5",1,2016
STAZIONE CENTRALE VIALE STELVIO,Ville e Villini,OTTIMO,3300,4300,"9,3","12,3",1,2016
STAZIONE CENTRALE VIALE STELVIO,Magazzini,NORMALE,750,900,"3,5","4,7",1,2016
STAZIONE CENTRALE VIALE STELVIO,Negozi,NORMALE,1950,2700,"11,2","13,5",1,2016
STAZIONE CENTRALE VIALE STELVIO,Uffici,OTTIMO,2200,2600,"7,7","10,7",1,2016
STAZIONE CENTRALE VIALE STELVIO,Uffici strutturati,OTTIMO,2400,3200,"11,5",16,1,2016
STAZIONE CENTRALE VIALE STELVIO,Capannoni industriali,NORMALE,900,1100,5,7,1,2016
STAZIONE CENTRALE VIALE STELVIO,Capannoni tipici,NORMALE,900,1200,5,7,1,2016
STAZIONE CENTRALE VIALE STELVIO,Laboratori,NORMALE,1200,1400,7,9,1,2016
STAZIONE CENTRALE VIALE STELVIO,Abitazioni civili,OTTIMO,3300,4000,9,12,2,2016
STAZIONE CENTRALE VIALE STELVIO,Abitazioni civili,NORMALE,2500,3200,"7,3","8,5",2,2016
STAZIONE CENTRALE VIALE STELVIO,Abitazioni di tipo economico,NORMALE,1500,2100,"4,5","5,5",2,2016
STAZIONE CENTRALE VIALE STELVIO,Abitazioni di tipo economico,OTTIMO,2100,2700,"5,8",8,2,2016
STAZIONE CENTRALE VIALE STELVIO,Box,NORMALE,1550,2300,"6,8",9,2,2016
STAZIONE CENTRALE VIALE STELVIO,Ville e Villini,NORMALE,2750,3500,"7,3","9,5",2,2016
STAZIONE CENTRALE VIALE STELVIO,Ville e Villini,OTTIMO,3500,4300,"9,3","12,3",2,2016
STAZIONE CENTRALE VIALE STELVIO,Magazzini,NORMALE,750,900,"3,5","4,7",2,2016
STAZIONE CENTRALE VIALE STELVIO,Negozi,NORMALE,2000,2750,"11,3","13,6",2,2016
STAZIONE CENTRALE VIALE STELVIO,Uffici,OTTIMO,2200,2650,"8,2",11,2,2016
STAZIONE CENTRALE VIALE STELVIO,Uffici strutturati,OTTIMO,2400,3200,"11,5",16,2,2016
STAZIONE CENTRALE VIALE STELVIO,Capannoni industriali,NORMALE,900,1100,5,7,2,2016
STAZIONE CENTRALE VIALE STELVIO,Capannoni tipici,NORMALE,900,1200,5,7,2,2016
STAZIONE CENTRALE VIALE STELVIO,Laboratori,NORMALE,1200,1400,7,9,2,2016
CENISIO,Abitazioni civili,OTTIMO,3600,4400,"10,5","13,5",1,2016
FARINI,Abitazioni civili,OTTIMO,3600,4400,"10,5","13,5",1,2016
SARPI,Abitazioni civili,OTTIMO,3600,4400,"10,5","13,5",1,2016
CENISIO,Abitazioni civili,NORMALE,2450,3500,"7,2","9,7",1,2016
FARINI,Abitazioni civili,NORMALE,2450,3500,"7,2","9,7",1,2016
SARPI,Abitazioni civili,NORMALE,2450,3500,"7,2","9,7",1,2016
CENISIO,Abitazioni di tipo economico,OTTIMO,2100,3000,"7,5",10,1,2016
FARINI,Abitazioni di tipo economico,OTTIMO,2100,3000,"7,5",10,1,2016
SARPI,Abitazioni di tipo economico,OTTIMO,2100,3000,"7,5",10,1,2016
CENISIO,Abitazioni di tipo economico,NORMALE,1700,2100,6,7,1,2016
FARINI,Abitazioni di tipo economico,NORMALE,1700,2100,6,7,1,2016
SARPI,Abitazioni di tipo economico,NORMALE,1700,2100,6,7,1,2016
CENISIO,Box,NORMALE,2000,2700,7,"9,5",1,2016
FARINI,Box,NORMALE,2000,2700,7,"9,5",1,2016
SARPI,Box,NORMALE,2000,2700,7,"9,5",1,2016
CENISIO,Magazzini,NORMALE,750,1000,4,"5,5",1,2016
FARINI,Magazzini,NORMALE,750,1000,4,"5,5",1,2016
SARPI,Magazzini,NORMALE,750,1000,4,"5,5",1,2016
CENISIO,Negozi,NORMALE,2600,3300,"11,3","14,3",1,2016
FARINI,Negozi,NORMALE,2600,3300,"11,3","14,3",1,2016
SARPI,Negozi,NORMALE,2600,3300,"11,3","14,3",1,2016
CENISIO,Uffici,OTTIMO,2350,2800,11,"12,5",1,2016
FARINI,Uffici,OTTIMO,2350,2800,11,"12,5",1,2016
SARPI,Uffici,OTTIMO,2350,2800,11,"12,5",1,2016
CENISIO,Uffici strutturati,OTTIMO,2550,3300,"12,5","16,5",1,2016
FARINI,Uffici strutturati,OTTIMO,2550,3300,"12,5","16,5",1,2016
SARPI,Uffici strutturati,OTTIMO,2550,3300,"12,5","16,5",1,2016
CENISIO,Capannoni industriali,NORMALE,800,1000,"4,5","5,5",1,2016
FARINI,Capannoni industriali,NORMALE,800,1000,"4,5","5,5",1,2016
SARPI,Capannoni industriali,NORMALE,800,1000,"4,5","5,5",1,2016
CENISIO,Capannoni tipici,NORMALE,850,1050,5,6,1,2016
FARINI,Capannoni tipici,NORMALE,850,1050,5,6,1,2016
SARPI,Capannoni tipici,NORMALE,850,1050,5,6,1,2016
CENISIO,Laboratori,NORMALE,1050,1450,"5,5",8,1,2016
FARINI,Laboratori,NORMALE,1050,1450,"5,5",8,1,2016
SARPI,Laboratori,NORMALE,1050,1450,"5,5",8,1,2016
CENISIO,Abitazioni civili,OTTIMO,3600,4400,"10,2","13,2",2,2016
FARINI,Abitazioni civili,OTTIMO,3600,4400,"10,2","13,2",2,2016
SARPI,Abitazioni civili,OTTIMO,3600,4400,"10,2","13,2",2,2016
CENISIO,Abitazioni civili,NORMALE,2450,3500,"7,2","9,7",2,2016
FARINI,Abitazioni civili,NORMALE,2450,3500,"7,2","9,7",2,2016
SARPI,Abitazioni civili,NORMALE,2450,3500,"7,2","9,7",2,2016
CENISIO,Abitazioni di tipo economico,OTTIMO,2100,3000,"7,5",10,2,2016
FARINI,Abitazioni di tipo economico,OTTIMO,2100,3000,"7,5",10,2,2016
SARPI,Abitazioni di tipo economico,OTTIMO,2100,3000,"7,5",10,2,2016
CENISIO,Abitazioni di tipo economico,NORMALE,1700,2100,6,7,2,2016
FARINI,Abitazioni di tipo economico,NORMALE,1700,2100,6,7,2,2016
SARPI,Abitazioni di tipo economico,NORMALE,1700,2100,6,7,2,2016
CENISIO,Box,NORMALE,2000,2800,7,"9,5",2,2016
FARINI,Box,NORMALE,2000,2800,7,"9,5",2,2016
SARPI,Box,NORMALE,2000,2800,7,"9,5",2,2016
CENISIO,Magazzini,NORMALE,750,1000,4,"5,5",2,2016
FARINI,Magazzini,NORMALE,750,1000,4,"5,5",2,2016
SARPI,Magazzini,NORMALE,750,1000,4,"5,5",2,2016
CENISIO,Negozi,NORMALE,2550,3300,"11,3","14,3",2,2016
FARINI,Negozi,NORMALE,2550,3300,"11,3","14,3",2,2016
SARPI,Negozi,NORMALE,2550,3300,"11,3","14,3",2,2016
CENISIO,Uffici,OTTIMO,2300,2750,"10,5","12,5",2,2016
FARINI,Uffici,OTTIMO,2300,2750,"10,5","12,5",2,2016
SARPI,Uffici,OTTIMO,2300,2750,"10,5","12,5",2,2016
CENISIO,Uffici strutturati,OTTIMO,2550,3300,"12,5","16,5",2,2016
FARINI,Uffici strutturati,OTTIMO,2550,3300,"12,5","16,5",2,2016
SARPI,Uffici strutturati,OTTIMO,2550,3300,"12,5","16,5",2,2016
CENISIO,Capannoni industriali,NORMALE,800,1000,"4,5","5,5",2,2016
FARINI,Capannoni industriali,NORMALE,800,1000,"4,5","5,5",2,2016
SARPI,Capannoni industriali,NORMALE,800,1000,"4,5","5,5",2,2016
CENISIO,Capannoni tipici,NORMALE,850,1050,5,6,2,2016
FARINI,Capannoni tipici,NORMALE,850,1050,5,6,2,2016
SARPI,Capannoni tipici,NORMALE,850,1050,5,6,2,2016
CENISIO,Laboratori,NORMALE,1050,1450,"5,5",8,2,2016
FARINI,Laboratori,NORMALE,1050,1450,"5,5",8,2,2016
SARPI,Laboratori,NORMALE,1050,1450,"5,5",8,2,2016
SEMPIONE,Abitazioni civili,OTTIMO,4100,5800,"12,3","18,3",1,2016
PAGANO,Abitazioni civili,OTTIMO,4100,5800,"12,3","18,3",1,2016
WASHINGTON,Abitazioni civili,OTTIMO,4100,5800,"12,3","18,3",1,2016
SEMPIONE,Abitazioni civili,NORMALE,3300,4000,"11,3","12,3",1,2016
PAGANO,Abitazioni civili,NORMALE,3300,4000,"11,3","12,3",1,2016
WASHINGTON,Abitazioni civili,NORMALE,3300,4000,"11,3","12,3",1,2016
SEMPIONE,Abitazioni di tipo economico,OTTIMO,3200,3900,10,12,1,2016
PAGANO,Abitazioni di tipo economico,OTTIMO,3200,3900,10,12,1,2016
WASHINGTON,Abitazioni di tipo economico,OTTIMO,3200,3900,10,12,1,2016
SEMPIONE,Abitazioni di tipo economico,NORMALE,2400,3200,8,"10,5",1,2016
PAGANO,Abitazioni di tipo economico,NORMALE,2400,3200,8,"10,5",1,2016
WASHINGTON,Abitazioni di tipo economico,NORMALE,2400,3200,8,"10,5",1,2016
SEMPIONE,Abitazioni signorili,OTTIMO,5600,6800,19,"22,5",1,2016
PAGANO,Abitazioni signorili,OTTIMO,5600,6800,19,"22,5",1,2016
WASHINGTON,Abitazioni signorili,OTTIMO,5600,6800,19,"22,5",1,2016
SEMPIONE,Box,NORMALE,2000,2900,6,9,1,2016
PAGANO,Box,NORMALE,2000,2900,6,9,1,2016
WASHINGTON,Box,NORMALE,2000,2900,6,9,1,2016
SEMPIONE,Ville e Villini,OTTIMO,6000,7000,"19,5",23,1,2016
PAGANO,Ville e Villini,OTTIMO,6000,7000,"19,5",23,1,2016
WASHINGTON,Ville e Villini,OTTIMO,6000,7000,"19,5",23,1,2016
SEMPIONE,Magazzini,NORMALE,650,750,3,"3,9",1,2016
PAGANO,Magazzini,NORMALE,650,750,3,"3,9",1,2016
WASHINGTON,Magazzini,NORMALE,650,750,3,"3,9",1,2016
SEMPIONE,Negozi,NORMALE,2400,3600,"13,3","17,8",1,2016
PAGANO,Negozi,NORMALE,2400,3600,"13,3","17,8",1,2016
WASHINGTON,Negozi,NORMALE,2400,3600,"13,3","17,8",1,2016
SEMPIONE,Uffici,OTTIMO,2700,3300,"11,5","14,5",1,2016
PAGANO,Uffici,OTTIMO,2700,3300,"11,5","14,5",1,2016
WASHINGTON,Uffici,OTTIMO,2700,3300,"11,5","14,5",1,2016
SEMPIONE,Uffici strutturati,OTTIMO,2800,3500,"13,3","19,3",1,2016
PAGANO,Uffici strutturati,OTTIMO,2800,3500,"13,3","19,3",1,2016
WASHINGTON,Uffici strutturati,OTTIMO,2800,3500,"13,3","19,3",1,2016
SEMPIONE,Capannoni industriali,NORMALE,800,1000,"4,5",6,1,2016
PAGANO,Capannoni industriali,NORMALE,800,1000,"4,5",6,1,2016
WASHINGTON,Capannoni industriali,NORMALE,800,1000,"4,5",6,1,2016
SEMPIONE,Capannoni tipici,NORMALE,900,1150,"4,7","6,7",1,2016
PAGANO,Capannoni tipici,NORMALE,900,1150,"4,7","6,7",1,2016
WASHINGTON,Capannoni tipici,NORMALE,900,1150,"4,7","6,7",1,2016
SEMPIONE,Laboratori,NORMALE,900,1150,"5,5","7,5",1,2016
PAGANO,Laboratori,NORMALE,900,1150,"5,5","7,5",1,2016
WASHINGTON,Laboratori,NORMALE,900,1150,"5,5","7,5",1,2016
SEMPIONE,Abitazioni civili,OTTIMO,4000,5900,"12,5",18,2,2016
PAGANO,Abitazioni civili,OTTIMO,4000,5900,"12,5",18,2,2016
WASHINGTON,Abitazioni civili,OTTIMO,4000,5900,"12,5",18,2,2016
SEMPIONE,Abitazioni civili,NORMALE,3300,4000,"11,3","12,3",2,2016
PAGANO,Abitazioni civili,NORMALE,3300,4000,"11,3","12,3",2,2016
WASHINGTON,Abitazioni civili,NORMALE,3300,4000,"11,3","12,3",2,2016
SEMPIONE,Abitazioni di tipo economico,OTTIMO,3200,3900,10,12,2,2016
PAGANO,Abitazioni di tipo economico,OTTIMO,3200,3900,10,12,2,2016
WASHINGTON,Abitazioni di tipo economico,OTTIMO,3200,3900,10,12,2,2016
SEMPIONE,Abitazioni di tipo economico,NORMALE,2400,3200,8,"10,5",2,2016
PAGANO,Abitazioni di tipo economico,NORMALE,2400,3200,8,"10,5",2,2016
WASHINGTON,Abitazioni di tipo economico,NORMALE,2400,3200,8,"10,5",2,2016
SEMPIONE,Abitazioni signorili,OTTIMO,5700,6800,19,"22,5",2,2016
PAGANO,Abitazioni signorili,OTTIMO,5700,6800,19,"22,5",2,2016
WASHINGTON,Abitazioni signorili,OTTIMO,5700,6800,19,"22,5",2,2016
SEMPIONE,Box,NORMALE,2000,2900,6,9,2,2016
PAGANO,Box,NORMALE,2000,2900,6,9,2,2016
WASHINGTON,Box,NORMALE,2000,2900,6,9,2,2016
SEMPIONE,Ville e Villini,OTTIMO,6000,7000,"19,5",23,2,2016
PAGANO,Ville e Villini,OTTIMO,6000,7000,"19,5",23,2,2016
WASHINGTON,Ville e Villini,OTTIMO,6000,7000,"19,5",23,2,2016
SEMPIONE,Magazzini,NORMALE,650,750,3,"3,9",2,2016
PAGANO,Magazzini,NORMALE,650,750,3,"3,9",2,2016
WASHINGTON,Magazzini,NORMALE,650,750,3,"3,9",2,2016
SEMPIONE,Negozi,NORMALE,2350,3500,"13,3","17,8",2,2016
PAGANO,Negozi,NORMALE,2350,3500,"13,3","17,8",2,2016
WASHINGTON,Negozi,NORMALE,2350,3500,"13,3","17,8",2,2016
SEMPIONE,Uffici,OTTIMO,2750,3400,"11,5",14,2,2016
PAGANO,Uffici,OTTIMO,2750,3400,"11,5",14,2,2016
WASHINGTON,Uffici,OTTIMO,2750,3400,"11,5",14,2,2016
SEMPIONE,Uffici strutturati,OTTIMO,2800,3500,"13,3","19,3",2,2016
PAGANO,Uffici strutturati,OTTIMO,2800,3500,"13,3","19,3",2,2016
WASHINGTON,Uffici strutturati,OTTIMO,2800,3500,"13,3","19,3",2,2016
SEMPIONE,Capannoni industriali,NORMALE,800,1000,"4,5",6,2,2016
PAGANO,Capannoni industriali,NORMALE,800,1000,"4,5",6,2,2016
WASHINGTON,Capannoni industriali,NORMALE,800,1000,"4,5",6,2,2016
SEMPIONE,Capannoni tipici,NORMALE,900,1150,"4,7","6,7",2,2016
PAGANO,Capannoni tipici,NORMALE,900,1150,"4,7","6,7",2,2016
WASHINGTON,Capannoni tipici,NORMALE,900,1150,"4,7","6,7",2,2016
SEMPIONE,Laboratori,NORMALE,900,1150,"5,5","7,5",2,2016
PAGANO,Laboratori,NORMALE,900,1150,"5,5","7,5",2,2016
WASHINGTON,Laboratori,NORMALE,900,1150,"5,5","7,5",2,2016
SOLARI,Abitazioni civili,OTTIMO,3700,5100,"11,5","13,8",1,2016
P.TA GENOVA,Abitazioni civili,OTTIMO,3700,5100,"11,5","13,8",1,2016
ASCANIO SFORZA,Abitazioni civili,OTTIMO,3700,5100,"11,5","13,8",1,2016
SOLARI,Abitazioni civili,NORMALE,2650,3600,"8,2",11,1,2016
P.TA GENOVA,Abitazioni civili,NORMALE,2650,3600,"8,2",11,1,2016
ASCANIO SFORZA,Abitazioni civili,NORMALE,2650,3600,"8,2",11,1,2016
SOLARI,Abitazioni di tipo economico,OTTIMO,2900,3500,"8,7","10,5",1,2016
P.TA GENOVA,Abitazioni di tipo economico,OTTIMO,2900,3500,"8,7","10,5",1,2016
ASCANIO SFORZA,Abitazioni di tipo economico,OTTIMO,2900,3500,"8,7","10,5",1,2016
SOLARI,Abitazioni di tipo economico,NORMALE,2300,3000,7,8,1,2016
P.TA GENOVA,Abitazioni di tipo economico,NORMALE,2300,3000,7,8,1,2016
ASCANIO SFORZA,Abitazioni di tipo economico,NORMALE,2300,3000,7,8,1,2016
SOLARI,Box,NORMALE,1750,2600,8,"11,8",1,2016
P.TA GENOVA,Box,NORMALE,1750,2600,8,"11,8",1,2016
ASCANIO SFORZA,Box,NORMALE,1750,2600,8,"11,8",1,2016
SOLARI,Magazzini,NORMALE,650,800,"3,5","4,5",1,2016
P.TA GENOVA,Magazzini,NORMALE,650,800,"3,5","4,5",1,2016
ASCANIO SFORZA,Magazzini,NORMALE,650,800,"3,5","4,5",1,2016
SOLARI,Negozi,OTTIMO,3900,5200,17,25,1,2016
P.TA GENOVA,Negozi,OTTIMO,3900,5200,17,25,1,2016
ASCANIO SFORZA,Negozi,OTTIMO,3900,5200,17,25,1,2016
SOLARI,Negozi,NORMALE,1800,3400,8,15,1,2016
P.TA GENOVA,Negozi,NORMALE,1800,3400,8,15,1,2016
ASCANIO SFORZA,Negozi,NORMALE,1800,3400,8,15,1,2016
SOLARI,Uffici,OTTIMO,2050,2350,"8,3",10,1,2016
P.TA GENOVA,Uffici,OTTIMO,2050,2350,"8,3",10,1,2016
ASCANIO SFORZA,Uffici,OTTIMO,2050,2350,"8,3",10,1,2016
SOLARI,Uffici strutturati,OTTIMO,2250,2700,"12,2","16,3",1,2016
P.TA GENOVA,Uffici strutturati,OTTIMO,2250,2700,"12,2","16,3",1,2016
ASCANIO SFORZA,Uffici strutturati,OTTIMO,2250,2700,"12,2","16,3",1,2016
SOLARI,Capannoni industriali,NORMALE,750,1000,"4,5",6,1,2016
P.TA GENOVA,Capannoni industriali,NORMALE,750,1000,"4,5",6,1,2016
ASCANIO SFORZA,Capannoni industriali,NORMALE,750,1000,"4,5",6,1,2016
SOLARI,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",1,2016
P.TA GENOVA,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",1,2016
ASCANIO SFORZA,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",1,2016
SOLARI,Laboratori,NORMALE,1000,1350,"6,2","8,1",1,2016
P.TA GENOVA,Laboratori,NORMALE,1000,1350,"6,2","8,1",1,2016
ASCANIO SFORZA,Laboratori,NORMALE,1000,1350,"6,2","8,1",1,2016
SOLARI,Abitazioni civili,OTTIMO,3800,5200,"11,5","13,8",2,2016
P.TA GENOVA,Abitazioni civili,OTTIMO,3800,5200,"11,5","13,8",2,2016
ASCANIO SFORZA,Abitazioni civili,OTTIMO,3800,5200,"11,5","13,8",2,2016
SOLARI,Abitazioni civili,NORMALE,2650,3800,"8,5","11,2",2,2016
P.TA GENOVA,Abitazioni civili,NORMALE,2650,3800,"8,5","11,2",2,2016
ASCANIO SFORZA,Abitazioni civili,NORMALE,2650,3800,"8,5","11,2",2,2016
SOLARI,Abitazioni di tipo economico,OTTIMO,3000,3500,"8,7","10,5",2,2016
P.TA GENOVA,Abitazioni di tipo economico,OTTIMO,3000,3500,"8,7","10,5",2,2016
ASCANIO SFORZA,Abitazioni di tipo economico,OTTIMO,3000,3500,"8,7","10,5",2,2016
SOLARI,Abitazioni di tipo economico,NORMALE,2300,3000,"7,3","8,5",2,2016
P.TA GENOVA,Abitazioni di tipo economico,NORMALE,2300,3000,"7,3","8,5",2,2016
ASCANIO SFORZA,Abitazioni di tipo economico,NORMALE,2300,3000,"7,3","8,5",2,2016
SOLARI,Box,NORMALE,1750,2650,8,"11,8",2,2016
P.TA GENOVA,Box,NORMALE,1750,2650,8,"11,8",2,2016
ASCANIO SFORZA,Box,NORMALE,1750,2650,8,"11,8",2,2016
SOLARI,Magazzini,NORMALE,650,800,"3,5","4,5",2,2016
P.TA GENOVA,Magazzini,NORMALE,650,800,"3,5","4,5",2,2016
ASCANIO SFORZA,Magazzini,NORMALE,650,800,"3,5","4,5",2,2016
SOLARI,Negozi,OTTIMO,3800,5200,17,25,2,2016
P.TA GENOVA,Negozi,OTTIMO,3800,5200,17,25,2,2016
ASCANIO SFORZA,Negozi,OTTIMO,3800,5200,17,25,2,2016
SOLARI,Negozi,NORMALE,1900,3300,8,15,2,2016
P.TA GENOVA,Negozi,NORMALE,1900,3300,8,15,2,2016
ASCANIO SFORZA,Negozi,NORMALE,1900,3300,8,15,2,2016
SOLARI,Uffici,OTTIMO,2050,2350,"8,3",10,2,2016
P.TA GENOVA,Uffici,OTTIMO,2050,2350,"8,3",10,2,2016
ASCANIO SFORZA,Uffici,OTTIMO,2050,2350,"8,3",10,2,2016
SOLARI,Uffici strutturati,OTTIMO,2250,2700,"12,2","16,3",2,2016
P.TA GENOVA,Uffici strutturati,OTTIMO,2250,2700,"12,2","16,3",2,2016
ASCANIO SFORZA,Uffici strutturati,OTTIMO,2250,2700,"12,2","16,3",2,2016
SOLARI,Capannoni industriali,NORMALE,750,1000,"4,5",6,2,2016
P.TA GENOVA,Capannoni industriali,NORMALE,750,1000,"4,5",6,2,2016
ASCANIO SFORZA,Capannoni industriali,NORMALE,750,1000,"4,5",6,2,2016
SOLARI,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",2,2016
P.TA GENOVA,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",2,2016
ASCANIO SFORZA,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",2,2016
SOLARI,Laboratori,NORMALE,950,1300,"5,8",8,2,2016
P.TA GENOVA,Laboratori,NORMALE,950,1300,"5,8",8,2,2016
ASCANIO SFORZA,Laboratori,NORMALE,950,1300,"5,8",8,2,2016
TABACCHI,Abitazioni civili,OTTIMO,3600,5100,"10,5",15,1,2016
SARFATTI,Abitazioni civili,OTTIMO,3600,5100,"10,5",15,1,2016
CREMA,Abitazioni civili,OTTIMO,3600,5100,"10,5",15,1,2016
TABACCHI,Abitazioni civili,NORMALE,2500,3500,8,"10,5",1,2016
SARFATTI,Abitazioni civili,NORMALE,2500,3500,8,"10,5",1,2016
CREMA,Abitazioni civili,NORMALE,2500,3500,8,"10,5",1,2016
TABACCHI,Abitazioni di tipo economico,OTTIMO,2500,3400,"7,5",10,1,2016
SARFATTI,Abitazioni di tipo economico,OTTIMO,2500,3400,"7,5",10,1,2016
CREMA,Abitazioni di tipo economico,OTTIMO,2500,3400,"7,5",10,1,2016
TABACCHI,Abitazioni di tipo economico,NORMALE,2100,2400,"6,5","7,5",1,2016
SARFATTI,Abitazioni di tipo economico,NORMALE,2100,2400,"6,5","7,5",1,2016
CREMA,Abitazioni di tipo economico,NORMALE,2100,2400,"6,5","7,5",1,2016
TABACCHI,Box,NORMALE,1850,2650,"7,5",11,1,2016
SARFATTI,Box,NORMALE,1850,2650,"7,5",11,1,2016
CREMA,Box,NORMALE,1850,2650,"7,5",11,1,2016
TABACCHI,Magazzini,NORMALE,500,700,3,4,1,2016
SARFATTI,Magazzini,NORMALE,500,700,3,4,1,2016
CREMA,Magazzini,NORMALE,500,700,3,4,1,2016
TABACCHI,Negozi,NORMALE,1900,2800,10,"14,5",1,2016
SARFATTI,Negozi,NORMALE,1900,2800,10,"14,5",1,2016
CREMA,Negozi,NORMALE,1900,2800,10,"14,5",1,2016
TABACCHI,Uffici,OTTIMO,2300,2500,10,11,1,2016
SARFATTI,Uffici,OTTIMO,2300,2500,10,11,1,2016
CREMA,Uffici,OTTIMO,2300,2500,10,11,1,2016
TABACCHI,Uffici strutturati,OTTIMO,2300,3000,13,17,1,2016
SARFATTI,Uffici strutturati,OTTIMO,2300,3000,13,17,1,2016
CREMA,Uffici strutturati,OTTIMO,2300,3000,13,17,1,2016
TABACCHI,Capannoni industriali,NORMALE,800,1000,"4,7","5,8",1,2016
SARFATTI,Capannoni industriali,NORMALE,800,1000,"4,7","5,8",1,2016
CREMA,Capannoni industriali,NORMALE,800,1000,"4,7","5,8",1,2016
TABACCHI,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",1,2016
SARFATTI,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",1,2016
CREMA,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",1,2016
TABACCHI,Laboratori,NORMALE,1100,1350,"5,8","7,8",1,2016
SARFATTI,Laboratori,NORMALE,1100,1350,"5,8","7,8",1,2016
CREMA,Laboratori,NORMALE,1100,1350,"5,8","7,8",1,2016
TABACCHI,Abitazioni civili,OTTIMO,3600,5200,"10,5",15,2,2016
SARFATTI,Abitazioni civili,OTTIMO,3600,5200,"10,5",15,2,2016
CREMA,Abitazioni civili,OTTIMO,3600,5200,"10,5",15,2,2016
TABACCHI,Abitazioni civili,NORMALE,2600,3600,8,"10,5",2,2016
SARFATTI,Abitazioni civili,NORMALE,2600,3600,8,"10,5",2,2016
CREMA,Abitazioni civili,NORMALE,2600,3600,8,"10,5",2,2016
TABACCHI,Abitazioni di tipo economico,OTTIMO,2600,3500,"7,5",10,2,2016
SARFATTI,Abitazioni di tipo economico,OTTIMO,2600,3500,"7,5",10,2,2016
CREMA,Abitazioni di tipo economico,OTTIMO,2600,3500,"7,5",10,2,2016
TABACCHI,Abitazioni di tipo economico,NORMALE,2100,2500,"6,5","7,5",2,2016
SARFATTI,Abitazioni di tipo economico,NORMALE,2100,2500,"6,5","7,5",2,2016
CREMA,Abitazioni di tipo economico,NORMALE,2100,2500,"6,5","7,5",2,2016
TABACCHI,Box,NORMALE,1850,2550,"7,5",11,2,2016
SARFATTI,Box,NORMALE,1850,2550,"7,5",11,2,2016
CREMA,Box,NORMALE,1850,2550,"7,5",11,2,2016
TABACCHI,Magazzini,NORMALE,500,700,3,4,2,2016
SARFATTI,Magazzini,NORMALE,500,700,3,4,2,2016
CREMA,Magazzini,NORMALE,500,700,3,4,2,2016
TABACCHI,Negozi,NORMALE,1800,2800,"9,5","14,5",2,2016
SARFATTI,Negozi,NORMALE,1800,2800,"9,5","14,5",2,2016
CREMA,Negozi,NORMALE,1800,2800,"9,5","14,5",2,2016
TABACCHI,Uffici,OTTIMO,2300,2500,10,11,2,2016
SARFATTI,Uffici,OTTIMO,2300,2500,10,11,2,2016
CREMA,Uffici,OTTIMO,2300,2500,10,11,2,2016
TABACCHI,Uffici strutturati,OTTIMO,2300,3000,13,17,2,2016
SARFATTI,Uffici strutturati,OTTIMO,2300,3000,13,17,2,2016
CREMA,Uffici strutturati,OTTIMO,2300,3000,13,17,2,2016
TABACCHI,Capannoni industriali,NORMALE,800,1000,"4,7","5,8",2,2016
SARFATTI,Capannoni industriali,NORMALE,800,1000,"4,7","5,8",2,2016
CREMA,Capannoni industriali,NORMALE,800,1000,"4,7","5,8",2,2016
TABACCHI,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",2,2016
SARFATTI,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",2,2016
CREMA,Capannoni tipici,NORMALE,800,1100,"4,8","6,5",2,2016
TABACCHI,Laboratori,NORMALE,1100,1350,"5,8","7,8",2,2016
SARFATTI,Laboratori,NORMALE,1100,1350,"5,8","7,8",2,2016
CREMA,Laboratori,NORMALE,1100,1350,"5,8","7,8",2,2016
LIBIA,Abitazioni civili,OTTIMO,4400,6200,"12,5","18,5",1,2016
",XXII MARZO",Abitazioni civili,OTTIMO,4400,6200,"12,5","18,5",1,2016
INDIPENDENZA,Abitazioni civili,OTTIMO,4400,6200,"12,5","18,5",1,2016
LIBIA,Abitazioni civili,NORMALE,3400,4300,10,12,1,2016
",XXII MARZO",Abitazioni civili,NORMALE,3400,4300,10,12,1,2016
INDIPENDENZA,Abitazioni civili,NORMALE,3400,4300,10,12,1,2016
LIBIA,Abitazioni di tipo economico,OTTIMO,3600,4400,"9,5",12,1,2016
",XXII MARZO",Abitazioni di tipo economico,OTTIMO,3600,4400,"9,5",12,1,2016
