Zona_Descr,Descr_Tipologia,Stato,Compr_min,Compr_max,Loc_min,Loc_max,Semestre,Anno
CENTRO STORICO - BRERA,Negozi,NORMALE,4300,6000,22,30,2,2014
CENTRO STORICO - BRERA,Uffici,OTTIMO,3500,4500,16,21,2,2014
CENTRO STORICO - BRERA,Uffici strutturati,OTTIMO,4500,5400,21,23,2,2014
CENTRO STORICO - BRERA,Laboratori,NORMALE,2500,3000,"12,5",15,2,2014
CENTRO STORICO -SANT`AMBROGIO,Abitazioni civili,NORMALE,6500,7500,18,22,1,2014
CADORNA,Abitazioni civili,NORMALE,6500,7500,18,22,1,2014
VIA DANTE,Abitazioni civili,NORMALE,6500,7500,18,22,1,2014
CENTRO STORICO -SANT`AMBROGIO,Abitazioni civili,OTTIMO,7500,9000,22,27,1,2014
CADORNA,Abitazioni civili,OTTIMO,7500,9000,22,27,1,2014
VIA DANTE,Abitazioni civili,OTTIMO,7500,9000,22,27,1,2014
CENTRO STORICO -SANT`AMBROGIO,Abitazioni di tipo economico,OTTIMO,6500,7500,20,23,1,2014
CADORNA,Abitazioni di tipo economico,OTTIMO,6500,7500,20,23,1,2014
VIA DANTE,Abitazioni di tipo economico,OTTIMO,6500,7500,20,23,1,2014
CENTRO STORICO -SANT`AMBROGIO,Abitazioni di tipo economico,NORMALE,5500,6500,16,20,1,2014
CADORNA,Abitazioni di tipo economico,NORMALE,5500,6500,16,20,1,2014
VIA DANTE,Abitazioni di tipo economico,NORMALE,5500,6500,16,20,1,2014
CENTRO STORICO -SANT`AMBROGIO,Abitazioni signorili,OTTIMO,9000,11000,25,35,1,2014
CADORNA,Abitazioni signorili,OTTIMO,9000,11000,25,35,1,2014
VIA DANTE,Abitazioni signorili,OTTIMO,9000,11000,25,35,1,2014
CENTRO STORICO -SANT`AMBROGIO,Box,NORMALE,4000,5000,13,17,1,2014
CADORNA,Box,NORMALE,4000,5000,13,17,1,2014
VIA DANTE,Box,NORMALE,4000,5000,13,17,1,2014
CENTRO STORICO -SANT`AMBROGIO,Magazzini,NORMALE,1500,2500,10,13,1,2014
CADORNA,Magazzini,NORMALE,1500,2500,10,13,1,2014
VIA DANTE,Magazzini,NORMALE,1500,2500,10,13,1,2014
CENTRO STORICO -SANT`AMBROGIO,Negozi,NORMALE,4000,6500,20,32,1,2014
CADORNA,Negozi,NORMALE,4000,6500,20,32,1,2014
VIA DANTE,Negozi,NORMALE,4000,6500,20,32,1,2014
CENTRO STORICO -SANT`AMBROGIO,Uffici,OTTIMO,3500,4500,14,18,1,2014
CADORNA,Uffici,OTTIMO,3500,4500,14,18,1,2014
VIA DANTE,Uffici,OTTIMO,3500,4500,14,18,1,2014
CENTRO STORICO -SANT`AMBROGIO,Uffici strutturati,OTTIMO,4500,5500,18,22,1,2014
CADORNA,Uffici strutturati,OTTIMO,4500,5500,18,22,1,2014
VIA DANTE,Uffici strutturati,OTTIMO,4500,5500,18,22,1,2014
CENTRO STORICO -SANT`AMBROGIO,Laboratori,NORMALE,2500,3000,"12,5",15,1,2014
CADORNA,Laboratori,NORMALE,2500,3000,"12,5",15,1,2014
VIA DANTE,Laboratori,NORMALE,2500,3000,"12,5",15,1,2014
CENTRO STORICO -SANT`AMBROGIO,Abitazioni civili,OTTIMO,7500,9000,23,25,2,2014
CADORNA,Abitazioni civili,OTTIMO,7500,9000,23,25,2,2014
VIA DANTE,Abitazioni civili,OTTIMO,7500,9000,23,25,2,2014
CENTRO STORICO -SANT`AMBROGIO,Abitazioni civili,NORMALE,6300,7400,19,22,2,2014
CADORNA,Abitazioni civili,NORMALE,6300,7400,19,22,2,2014
VIA DANTE,Abitazioni civili,NORMALE,6300,7400,19,22,2,2014
CENTRO STORICO -SANT`AMBROGIO,Abitazioni di tipo economico,NORMALE,5500,6300,16,19,2,2014
CADORNA,Abitazioni di tipo economico,NORMALE,5500,6300,16,19,2,2014
VIA DANTE,Abitazioni di tipo economico,NORMALE,5500,6300,16,19,2,2014
CENTRO STORICO -SANT`AMBROGIO,Abitazioni di tipo economico,OTTIMO,6300,7500,19,23,2,2014
CADORNA,Abitazioni di tipo economico,OTTIMO,6300,7500,19,23,2,2014
VIA DANTE,Abitazioni di tipo economico,OTTIMO,6300,7500,19,23,2,2014
CENTRO STORICO -SANT`AMBROGIO,Abitazioni signorili,OTTIMO,9000,11000,25,35,2,2014
CADORNA,Abitazioni signorili,OTTIMO,9000,11000,25,35,2,2014
VIA DANTE,Abitazioni signorili,OTTIMO,9000,11000,25,35,2,2014
CENTRO STORICO -SANT`AMBROGIO,Box,NORMALE,4000,5000,13,17,2,2014
CADORNA,Box,NORMALE,4000,5000,13,17,2,2014
VIA DANTE,Box,NORMALE,4000,5000,13,17,2,2014
CENTRO STORICO -SANT`AMBROGIO,Magazzini,NORMALE,1500,2200,10,13,2,2014
CADORNA,Magazzini,NORMALE,1500,2200,10,13,2,2014
VIA DANTE,Magazzini,NORMALE,1500,2200,10,13,2,2014
CENTRO STORICO -SANT`AMBROGIO,Negozi,OTTIMO,5500,8000,28,40,2,2014
CADORNA,Negozi,OTTIMO,5500,8000,28,40,2,2014
VIA DANTE,Negozi,OTTIMO,5500,8000,28,40,2,2014
CENTRO STORICO -SANT`AMBROGIO,Negozi,NORMALE,4000,5500,20,28,2,2014
CADORNA,Negozi,NORMALE,4000,5500,20,28,2,2014
VIA DANTE,Negozi,NORMALE,4000,5500,20,28,2,2014
CENTRO STORICO -SANT`AMBROGIO,Uffici,OTTIMO,3600,4400,"15,5",19,2,2014
CADORNA,Uffici,OTTIMO,3600,4400,"15,5",19,2,2014
VIA DANTE,Uffici,OTTIMO,3600,4400,"15,5",19,2,2014
CENTRO STORICO -SANT`AMBROGIO,Uffici strutturati,OTTIMO,4500,5500,19,23,2,2014
CADORNA,Uffici strutturati,OTTIMO,4500,5500,19,23,2,2014
VIA DANTE,Uffici strutturati,OTTIMO,4500,5500,19,23,2,2014
CENTRO STORICO -SANT`AMBROGIO,Laboratori,NORMALE,2500,3000,"12,5",15,2,2014
CADORNA,Laboratori,NORMALE,2500,3000,"12,5",15,2,2014
VIA DANTE,Laboratori,NORMALE,2500,3000,"12,5",15,2,2014
CENISIO,Abitazioni civili,OTTIMO,3000,4000,"9,5",14,1,2014
FARINI,Abitazioni civili,OTTIMO,3000,4000,"9,5",14,1,2014
SARPI,Abitazioni civili,OTTIMO,3000,4000,"9,5",14,1,2014
CENISIO,Abitazioni civili,NORMALE,2100,3000,"6,5",9,1,2014
FARINI,Abitazioni civili,NORMALE,2100,3000,"6,5",9,1,2014
SARPI,Abitazioni civili,NORMALE,2100,3000,"6,5",9,1,2014
CENISIO,Abitazioni di tipo economico,OTTIMO,2200,3000,"7,5",10,1,2014
FARINI,Abitazioni di tipo economico,OTTIMO,2200,3000,"7,5",10,1,2014
SARPI,Abitazioni di tipo economico,OTTIMO,2200,3000,"7,5",10,1,2014
CENISIO,Abitazioni di tipo economico,NORMALE,1700,2100,"5,5",7,1,2014
FARINI,Abitazioni di tipo economico,NORMALE,1700,2100,"5,5",7,1,2014
SARPI,Abitazioni di tipo economico,NORMALE,1700,2100,"5,5",7,1,2014
CENISIO,Box,NORMALE,2000,2600,7,"9,5",1,2014
FARINI,Box,NORMALE,2000,2600,7,"9,5",1,2014
SARPI,Box,NORMALE,2000,2600,7,"9,5",1,2014
CENISIO,Magazzini,NORMALE,800,1000,4,6,1,2014
FARINI,Magazzini,NORMALE,800,1000,4,6,1,2014
SARPI,Magazzini,NORMALE,800,1000,4,6,1,2014
CENISIO,Negozi,NORMALE,2500,3300,11,15,1,2014
FARINI,Negozi,NORMALE,2500,3300,11,15,1,2014
SARPI,Negozi,NORMALE,2500,3300,11,15,1,2014
CENISIO,Uffici,OTTIMO,2500,2900,10,12,1,2014
FARINI,Uffici,OTTIMO,2500,2900,10,12,1,2014
SARPI,Uffici,OTTIMO,2500,2900,10,12,1,2014
CENISIO,Uffici strutturati,OTTIMO,2600,3400,12,16,1,2014
FARINI,Uffici strutturati,OTTIMO,2600,3400,12,16,1,2014
SARPI,Uffici strutturati,OTTIMO,2600,3400,12,16,1,2014
CENISIO,Capannoni industriali,NORMALE,800,1000,5,6,1,2014
FARINI,Capannoni industriali,NORMALE,800,1000,5,6,1,2014
SARPI,Capannoni industriali,NORMALE,800,1000,5,6,1,2014
CENISIO,Capannoni tipici,NORMALE,900,1100,5,6,1,2014
FARINI,Capannoni tipici,NORMALE,900,1100,5,6,1,2014
SARPI,Capannoni tipici,NORMALE,900,1100,5,6,1,2014
CENISIO,Laboratori,NORMALE,1100,1600,"5,5","7,5",1,2014
FARINI,Laboratori,NORMALE,1100,1600,"5,5","7,5",1,2014
SARPI,Laboratori,NORMALE,1100,1600,"5,5","7,5",1,2014
SEMPIONE,Abitazioni civili,OTTIMO,4100,6000,13,19,1,2014
PAGANO,Abitazioni civili,OTTIMO,4100,6000,13,19,1,2014
WASHINGTON,Abitazioni civili,OTTIMO,4100,6000,13,19,1,2014
SEMPIONE,Abitazioni civili,NORMALE,3200,4100,11,13,1,2014
PAGANO,Abitazioni civili,NORMALE,3200,4100,11,13,1,2014
WASHINGTON,Abitazioni civili,NORMALE,3200,4100,11,13,1,2014
SEMPIONE,Abitazioni di tipo economico,OTTIMO,3400,4100,"10,5",13,1,2014
PAGANO,Abitazioni di tipo economico,OTTIMO,3400,4100,"10,5",13,1,2014
WASHINGTON,Abitazioni di tipo economico,OTTIMO,3400,4100,"10,5",13,1,2014
SEMPIONE,Abitazioni di tipo economico,NORMALE,2400,3200,8,"10,5",1,2014
PAGANO,Abitazioni di tipo economico,NORMALE,2400,3200,8,"10,5",1,2014
WASHINGTON,Abitazioni di tipo economico,NORMALE,2400,3200,8,"10,5",1,2014
SEMPIONE,Abitazioni signorili,OTTIMO,6000,7000,19,23,1,2014
PAGANO,Abitazioni signorili,OTTIMO,6000,7000,19,23,1,2014
WASHINGTON,Abitazioni signorili,OTTIMO,6000,7000,19,23,1,2014
SEMPIONE,Box,NORMALE,2000,2900,"6,5","9,5",1,2014
PAGANO,Box,NORMALE,2000,2900,"6,5","9,5",1,2014
WASHINGTON,Box,NORMALE,2000,2900,"6,5","9,5",1,2014
SEMPIONE,Ville e Villini,OTTIMO,5800,7000,19,23,1,2014
PAGANO,Ville e Villini,OTTIMO,5800,7000,19,23,1,2014
WASHINGTON,Ville e Villini,OTTIMO,5800,7000,19,23,1,2014
SEMPIONE,Magazzini,NORMALE,650,800,"3,8",5,1,2014
PAGANO,Magazzini,NORMALE,650,800,"3,8",5,1,2014
WASHINGTON,Magazzini,NORMALE,650,800,"3,8",5,1,2014
SEMPIONE,Negozi,NORMALE,2350,3500,"13,5",18,1,2014
PAGANO,Negozi,NORMALE,2350,3500,"13,5",18,1,2014
WASHINGTON,Negozi,NORMALE,2350,3500,"13,5",18,1,2014
SEMPIONE,Uffici,OTTIMO,2600,3300,10,12,1,2014
PAGANO,Uffici,OTTIMO,2600,3300,10,12,1,2014
WASHINGTON,Uffici,OTTIMO,2600,3300,10,12,1,2014
SEMPIONE,Uffici strutturati,OTTIMO,2700,3500,13,19,1,2014
PAGANO,Uffici strutturati,OTTIMO,2700,3500,13,19,1,2014
WASHINGTON,Uffici strutturati,OTTIMO,2700,3500,13,19,1,2014
SEMPIONE,Capannoni industriali,NORMALE,800,1100,"4,7","6,5",1,2014
PAGANO,Capannoni industriali,NORMALE,800,1100,"4,7","6,5",1,2014
WASHINGTON,Capannoni industriali,NORMALE,800,1100,"4,7","6,5",1,2014
SEMPIONE,Capannoni tipici,NORMALE,900,1200,"4,7","6,7",1,2014
PAGANO,Capannoni tipici,NORMALE,900,1200,"4,7","6,7",1,2014
WASHINGTON,Capannoni tipici,NORMALE,900,1200,"4,7","6,7",1,2014
SEMPIONE,Laboratori,NORMALE,1000,1300,"5,8",8,1,2014
PAGANO,Laboratori,NORMALE,1000,1300,"5,8",8,1,2014
WASHINGTON,Laboratori,NORMALE,1000,1300,"5,8",8,1,2014
SOLARI,Abitazioni civili,OTTIMO,3700,5300,"10,5","14,5",1,2014
P.TA GENOVA,Abitazioni civili,OTTIMO,3700,5300,"10,5","14,5",1,2014
ASCANIO SFORZA,Abitazioni civili,OTTIMO,3700,5300,"10,5","14,5",1,2014
SOLARI,Abitazioni civili,NORMALE,2600,3600,"7,5",10,1,2014
P.TA GENOVA,Abitazioni civili,NORMALE,2600,3600,"7,5",10,1,2014
ASCANIO SFORZA,Abitazioni civili,NORMALE,2600,3600,"7,5",10,1,2014
SOLARI,Abitazioni di tipo economico,OTTIMO,3000,3600,9,"10,7",1,2014
P.TA GENOVA,Abitazioni di tipo economico,OTTIMO,3000,3600,9,"10,7",1,2014
ASCANIO SFORZA,Abitazioni di tipo economico,OTTIMO,3000,3600,9,"10,7",1,2014
SOLARI,Abitazioni di tipo economico,NORMALE,2300,3100,7,"8,5",1,2014
P.TA GENOVA,Abitazioni di tipo economico,NORMALE,2300,3100,7,"8,5",1,2014
ASCANIO SFORZA,Abitazioni di tipo economico,NORMALE,2300,3100,7,"8,5",1,2014
SOLARI,Box,NORMALE,1900,2700,8,12,1,2014
P.TA GENOVA,Box,NORMALE,1900,2700,8,12,1,2014
ASCANIO SFORZA,Box,NORMALE,1900,2700,8,12,1,2014
SOLARI,Magazzini,NORMALE,700,900,"3,4","4,6",1,2014
P.TA GENOVA,Magazzini,NORMALE,700,900,"3,4","4,6",1,2014
ASCANIO SFORZA,Magazzini,NORMALE,700,900,"3,4","4,6",1,2014
SOLARI,Negozi,OTTIMO,4000,5500,20,28,1,2014
P.TA GENOVA,Negozi,OTTIMO,4000,5500,20,28,1,2014
ASCANIO SFORZA,Negozi,OTTIMO,4000,5500,20,28,1,2014
SOLARI,Negozi,NORMALE,1900,2800,10,"14,5",1,2014
P.TA GENOVA,Negozi,NORMALE,1900,2800,10,"14,5",1,2014
ASCANIO SFORZA,Negozi,NORMALE,1900,2800,10,"14,5",1,2014
SOLARI,Uffici,OTTIMO,1900,2500,"7,5","9,4",1,2014
P.TA GENOVA,Uffici,OTTIMO,1900,2500,"7,5","9,4",1,2014
ASCANIO SFORZA,Uffici,OTTIMO,1900,2500,"7,5","9,4",1,2014
SOLARI,Uffici strutturati,OTTIMO,2350,3000,"12,2","17,2",1,2014
P.TA GENOVA,Uffici strutturati,OTTIMO,2350,3000,"12,2","17,2",1,2014
ASCANIO SFORZA,Uffici strutturati,OTTIMO,2350,3000,"12,2","17,2",1,2014
SOLARI,Capannoni industriali,NORMALE,800,1150,"4,8","6,8",1,2014
P.TA GENOVA,Capannoni industriali,NORMALE,800,1150,"4,8","6,8",1,2014
ASCANIO SFORZA,Capannoni industriali,NORMALE,800,1150,"4,8","6,8",1,2014
SOLARI,Capannoni tipici,NORMALE,850,1200,5,7,1,2014
P.TA GENOVA,Capannoni tipici,NORMALE,850,1200,5,7,1,2014
ASCANIO SFORZA,Capannoni tipici,NORMALE,850,1200,5,7,1,2014
SOLARI,Laboratori,NORMALE,1050,1450,"6,2","8,6",1,2014
P.TA GENOVA,Laboratori,NORMALE,1050,1450,"6,2","8,6",1,2014
ASCANIO SFORZA,Laboratori,NORMALE,1050,1450,"6,2","8,6",1,2014
TABACCHI,Abitazioni civili,OTTIMO,3500,5000,11,15,1,2014
SARFATTI,Abitazioni civili,OTTIMO,3500,5000,11,15,1,2014
CREMA ,Abitazioni civili,OTTIMO,3500,5000,11,15,1,2014
TABACCHI,Abitazioni civili,NORMALE,2400,3300,"7,3",10,1,2014
SARFATTI,Abitazioni civili,NORMALE,2400,3300,"7,3",10,1,2014
CREMA ,Abitazioni civili,NORMALE,2400,3300,"7,3",10,1,2014
TABACCHI,Abitazioni di tipo economico,OTTIMO,2500,3500,9,11,1,2014
SARFATTI,Abitazioni di tipo economico,OTTIMO,2500,3500,9,11,1,2014
CREMA ,Abitazioni di tipo economico,OTTIMO,2500,3500,9,11,1,2014
TABACCHI,Abitazioni di tipo economico,NORMALE,2100,2500,7,8,1,2014
SARFATTI,Abitazioni di tipo economico,NORMALE,2100,2500,7,8,1,2014
CREMA ,Abitazioni di tipo economico,NORMALE,2100,2500,7,8,1,2014
TABACCHI,Box,NORMALE,1900,2700,"7,5",11,1,2014
SARFATTI,Box,NORMALE,1900,2700,"7,5",11,1,2014
CREMA ,Box,NORMALE,1900,2700,"7,5",11,1,2014
TABACCHI,Magazzini,NORMALE,500,750,"3,5",5,1,2014
SARFATTI,Magazzini,NORMALE,500,750,"3,5",5,1,2014
CREMA ,Magazzini,NORMALE,500,750,"3,5",5,1,2014
TABACCHI,Negozi,NORMALE,2000,3000,10,"14,5",1,2014
SARFATTI,Negozi,NORMALE,2000,3000,10,"14,5",1,2014
CREMA ,Negozi,NORMALE,2000,3000,10,"14,5",1,2014
TABACCHI,Uffici,OTTIMO,2300,2600,9,11,1,2014
SARFATTI,Uffici,OTTIMO,2300,2600,9,11,1,2014
CREMA ,Uffici,OTTIMO,2300,2600,9,11,1,2014
TABACCHI,Uffici strutturati,OTTIMO,2400,3200,13,17,1,2014
SARFATTI,Uffici strutturati,OTTIMO,2400,3200,13,17,1,2014
CREMA ,Uffici strutturati,OTTIMO,2400,3200,13,17,1,2014
TABACCHI,Capannoni industriali,NORMALE,900,1100,5,6,1,2014
SARFATTI,Capannoni industriali,NORMALE,900,1100,5,6,1,2014
CREMA ,Capannoni industriali,NORMALE,900,1100,5,6,1,2014
TABACCHI,Capannoni tipici,NORMALE,900,1150,5,6,1,2014
SARFATTI,Capannoni tipici,NORMALE,900,1150,5,6,1,2014
CREMA ,Capannoni tipici,NORMALE,900,1150,5,6,1,2014
TABACCHI,Laboratori,NORMALE,1100,1400,6,8,1,2014
SARFATTI,Laboratori,NORMALE,1100,1400,6,8,1,2014
CREMA ,Laboratori,NORMALE,1100,1400,6,8,1,2014
LIBIA,Abitazioni civili,OTTIMO,4500,6300,"12,8","18,8",1,2014
",XXII MARZO",Abitazioni civili,OTTIMO,4500,6300,"12,8","18,8",1,2014
INDIPENDENZA ,Abitazioni civili,OTTIMO,4500,6300,"12,8","18,8",1,2014
LIBIA,Abitazioni civili,NORMALE,3500,4500,"10,5",12,1,2014
",XXII MARZO",Abitazioni civili,NORMALE,3500,4500,"10,5",12,1,2014
INDIPENDENZA ,Abitazioni civili,NORMALE,3500,4500,"10,5",12,1,2014
LIBIA,Abitazioni di tipo economico,OTTIMO,3500,4500,10,"12,8",1,2014
",XXII MARZO",Abitazioni di tipo economico,OTTIMO,3500,4500,10,"12,8",1,2014
INDIPENDENZA ,Abitazioni di tipo economico,OTTIMO,3500,4500,10,"12,8",1,2014
LIBIA,Abitazioni di tipo economico,NORMALE,2300,3300,"7,5",10,1,2014
",XXII MARZO",Abitazioni di tipo economico,NORMALE,2300,3300,"7,5",10,1,2014
INDIPENDENZA ,Abitazioni di tipo economico,NORMALE,2300,3300,"7,5",10,1,2014
LIBIA,Box,NORMALE,2500,3600,"8,5",12,1,2014
",XXII MARZO",Box,NORMALE,2500,3600,"8,5",12,1,2014
INDIPENDENZA ,Box,NORMALE,2500,3600,"8,5",12,1,2014
LIBIA,Magazzini,NORMALE,500,750,3,"4,5",1,2014
",XXII MARZO",Magazzini,NORMALE,500,750,3,"4,5",1,2014
INDIPENDENZA ,Magazzini,NORMALE,500,750,3,"4,5",1,2014
LIBIA,Negozi,NORMALE,2200,3300,"10,5","15,5",1,2014
",XXII MARZO",Negozi,NORMALE,2200,3300,"10,5","15,5",1,2014
INDIPENDENZA ,Negozi,NORMALE,2200,3300,"10,5","15,5",1,2014
LIBIA,Uffici,OTTIMO,2650,3900,"9,8","14,2",1,2014
",XXII MARZO",Uffici,OTTIMO,2650,3900,"9,8","14,2",1,2014
INDIPENDENZA ,Uffici,OTTIMO,2650,3900,"9,8","14,2",1,2014
LIBIA,Uffici strutturati,OTTIMO,2750,4000,"14,3","20,8",1,2014
",XXII MARZO",Uffici strutturati,OTTIMO,2750,4000,"14,3","20,8",1,2014
INDIPENDENZA ,Uffici strutturati,OTTIMO,2750,4000,"14,3","20,8",1,2014
LIBIA,Capannoni industriali,NORMALE,850,1050,5,"6,2",1,2014
",XXII MARZO",Capannoni industriali,NORMALE,850,1050,5,"6,2",1,2014
INDIPENDENZA ,Capannoni industriali,NORMALE,850,1050,5,"6,2",1,2014
LIBIA,Capannoni tipici,NORMALE,950,1200,"5,2","6,4",1,2014
",XXII MARZO",Capannoni tipici,NORMALE,950,1200,"5,2","6,4",1,2014
INDIPENDENZA ,Capannoni tipici,NORMALE,950,1200,"5,2","6,4",1,2014
LIBIA,Laboratori,NORMALE,1100,1400,"6,2","8,4",1,2014
",XXII MARZO",Laboratori,NORMALE,1100,1400,"6,2","8,4",1,2014
INDIPENDENZA ,Laboratori,NORMALE,1100,1400,"6,2","8,4",1,2014
PISANI,Abitazioni civili,OTTIMO,5500,6300,17,20,1,2014
BUENOS AIRES,Abitazioni civili,OTTIMO,5500,6300,17,20,1,2014
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5500,6300,17,20,1,2014
PISANI,Abitazioni civili,NORMALE,3600,5300,12,17,1,2014
BUENOS AIRES,Abitazioni civili,NORMALE,3600,5300,12,17,1,2014
REGINA GIOVANNA,Abitazioni civili,NORMALE,3600,5300,12,17,1,2014
PISANI,Abitazioni di tipo economico,OTTIMO,4000,5000,12,17,1,2014
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,4000,5000,12,17,1,2014
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,4000,5000,12,17,1,2014
PISANI,Abitazioni di tipo economico,NORMALE,3000,4000,10,12,1,2014
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,3000,4000,10,12,1,2014
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,3000,4000,10,12,1,2014
PISANI,Box,NORMALE,2500,3500,10,"13,5",1,2014
BUENOS AIRES,Box,NORMALE,2500,3500,10,"13,5",1,2014
REGINA GIOVANNA,Box,NORMALE,2500,3500,10,"13,5",1,2014
PISANI,Magazzini,NORMALE,800,1100,"4,2","5,8",1,2014
BUENOS AIRES,Magazzini,NORMALE,800,1100,"4,2","5,8",1,2014
REGINA GIOVANNA,Magazzini,NORMALE,800,1100,"4,2","5,8",1,2014
PISANI,Negozi,OTTIMO,5900,8600,26,"37,5",1,2014
BUENOS AIRES,Negozi,OTTIMO,5900,8600,26,"37,5",1,2014
REGINA GIOVANNA,Negozi,OTTIMO,5900,8600,26,"37,5",1,2014
PISANI,Negozi,NORMALE,2100,2900,"10,5",14,1,2014
BUENOS AIRES,Negozi,NORMALE,2100,2900,"10,5",14,1,2014
REGINA GIOVANNA,Negozi,NORMALE,2100,2900,"10,5",14,1,2014
PISANI,Uffici,OTTIMO,3000,3700,10,13,1,2014
BUENOS AIRES,Uffici,OTTIMO,3000,3700,10,13,1,2014
REGINA GIOVANNA,Uffici,OTTIMO,3000,3700,10,13,1,2014
PISANI,Uffici strutturati,OTTIMO,3400,4800,"15,5",23,1,2014
BUENOS AIRES,Uffici strutturati,OTTIMO,3400,4800,"15,5",23,1,2014
REGINA GIOVANNA,Uffici strutturati,OTTIMO,3400,4800,"15,5",23,1,2014
PISANI,Capannoni industriali,NORMALE,900,1100,5,7,1,2014
BUENOS AIRES,Capannoni industriali,NORMALE,900,1100,5,7,1,2014
REGINA GIOVANNA,Capannoni industriali,NORMALE,900,1100,5,7,1,2014
PISANI,Capannoni tipici,NORMALE,900,1200,5,7,1,2014
BUENOS AIRES,Capannoni tipici,NORMALE,900,1200,5,7,1,2014
REGINA GIOVANNA,Capannoni tipici,NORMALE,900,1200,5,7,1,2014
PISANI,Laboratori,NORMALE,1200,1700,7,10,1,2014
BUENOS AIRES,Laboratori,NORMALE,1200,1700,7,10,1,2014
REGINA GIOVANNA,Laboratori,NORMALE,1200,1700,7,10,1,2014
PISANI,Abitazioni civili,OTTIMO,5400,6200,17,20,2,2014
BUENOS AIRES,Abitazioni civili,OTTIMO,5400,6200,17,20,2,2014
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5400,6200,17,20,2,2014
PISANI,Abitazioni civili,NORMALE,3600,5300,12,17,2,2014
BUENOS AIRES,Abitazioni civili,NORMALE,3600,5300,12,17,2,2014
REGINA GIOVANNA,Abitazioni civili,NORMALE,3600,5300,12,17,2,2014
PISANI,Abitazioni di tipo economico,OTTIMO,4000,4900,12,17,2,2014
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,4000,4900,12,17,2,2014
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,4000,4900,12,17,2,2014
PISANI,Abitazioni di tipo economico,NORMALE,3000,4000,10,12,2,2014
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,3000,4000,10,12,2,2014
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,3000,4000,10,12,2,2014
PISANI,Box,NORMALE,2500,3500,10,"13,5",2,2014
BUENOS AIRES,Box,NORMALE,2500,3500,10,"13,5",2,2014
REGINA GIOVANNA,Box,NORMALE,2500,3500,10,"13,5",2,2014
PISANI,Magazzini,NORMALE,800,1100,"4,2","5,8",2,2014
BUENOS AIRES,Magazzini,NORMALE,800,1100,"4,2","5,8",2,2014
REGINA GIOVANNA,Magazzini,NORMALE,800,1100,"4,2","5,8",2,2014
PISANI,Negozi,OTTIMO,5900,8600,25,37,2,2014
BUENOS AIRES,Negozi,OTTIMO,5900,8600,25,37,2,2014
REGINA GIOVANNA,Negozi,OTTIMO,5900,8600,25,37,2,2014
PISANI,Negozi,NORMALE,2100,2900,"10,5",14,2,2014
BUENOS AIRES,Negozi,NORMALE,2100,2900,"10,5",14,2,2014
REGINA GIOVANNA,Negozi,NORMALE,2100,2900,"10,5",14,2,2014
PISANI,Uffici,OTTIMO,3000,3700,10,13,2,2014
BUENOS AIRES,Uffici,OTTIMO,3000,3700,10,13,2,2014
REGINA GIOVANNA,Uffici,OTTIMO,3000,3700,10,13,2,2014
PISANI,Uffici strutturati,OTTIMO,3400,4800,"15,5",23,2,2014
BUENOS AIRES,Uffici strutturati,OTTIMO,3400,4800,"15,5",23,2,2014
REGINA GIOVANNA,Uffici strutturati,OTTIMO,3400,4800,"15,5",23,2,2014
PISANI,Capannoni industriali,NORMALE,900,1100,5,7,2,2014
BUENOS AIRES,Capannoni industriali,NORMALE,900,1100,5,7,2,2014
REGINA GIOVANNA,Capannoni industriali,NORMALE,900,1100,5,7,2,2014
PISANI,Capannoni tipici,NORMALE,900,1200,5,7,2,2014
BUENOS AIRES,Capannoni tipici,NORMALE,900,1200,5,7,2,2014
REGINA GIOVANNA,Capannoni tipici,NORMALE,900,1200,5,7,2,2014
PISANI,Laboratori,NORMALE,1200,1700,7,10,2,2014
BUENOS AIRES,Laboratori,NORMALE,1200,1700,7,10,2,2014
REGINA GIOVANNA,Laboratori,NORMALE,1200,1700,7,10,2,2014
CITY LIFE,Abitazioni civili,OTTIMO,7000,10000,23,34,1,2014
CITY LIFE,Abitazioni signorili,OTTIMO,10000,12000,35,40,1,2014
CITY LIFE,Box,NORMALE,3000,4000,"8,5",12,1,2014
CITY LIFE,Abitazioni civili,OTTIMO,7000,10000,21,32,2,2014
CITY LIFE,Abitazioni signorili,OTTIMO,10000,12000,34,40,2,2014
CITY LIFE,Box,NORMALE,3000,4000,"8,5",12,2,2014
PORTA NUOVA,Abitazioni civili,OTTIMO,8000,12000,"26,6",43,1,2014
PORTA NUOVA,Abitazioni signorili,OTTIMO,12000,14000,43,50,1,2014
PORTA NUOVA,Box,NORMALE,3000,4000,"8,5",12,1,2014
PORTA NUOVA,Abitazioni civili,OTTIMO,8100,12000,29,43,2,2014
PORTA NUOVA,Abitazioni signorili,OTTIMO,12000,14000,43,50,2,2014
PORTA NUOVA,Box,NORMALE,3000,4000,"8,5",12,2,2014
