Zona_Descr,Descr_Tipologia,Stato,Compr_min,Compr_max,Loc_min,Loc_max,Semestre,Anno
CORSO MAGENTA,Abitazioni signorili,OTTIMO,7800,10700,"24,2",28,2,2019
PARCO SEMPIONE,Box,NORMALE,2400,3600,10,"13,7",2,2019
ARCO DELLA PACE,Box,NORMALE,2400,3600,10,"13,7",2,2019
CORSO MAGENTA,Box,NORMALE,2400,3600,10,"13,7",2,2019
PARCO SEMPIONE,Magazzini,NORMALE,900,1200,"4,8","6,4",2,2019
ARCO DELLA PACE,Magazzini,NORMALE,900,1200,"4,8","6,4",2,2019
CORSO MAGENTA,Magazzini,NORMALE,900,1200,"4,8","6,4",2,2019
PARCO SEMPIONE,Negozi,OTTIMO,5000,7400,26,39,2,2019
ARCO DELLA PACE,Negozi,OTTIMO,5000,7400,26,39,2,2019
CORSO MAGENTA,Negozi,OTTIMO,5000,7400,26,39,2,2019
PARCO SEMPIONE,Negozi,NORMALE,3300,4900,"16,6",25,2,2019
ARCO DELLA PACE,Negozi,NORMALE,3300,4900,"16,6",25,2,2019
CORSO MAGENTA,Negozi,NORMALE,3300,4900,"16,6",25,2,2019
PARCO SEMPIONE,Uffici,OTTIMO,3600,5300,"13,5","21,1",2,2019
ARCO DELLA PACE,Uffici,OTTIMO,3600,5300,"13,5","21,1",2,2019
CORSO MAGENTA,Uffici,OTTIMO,3600,5300,"13,5","21,1",2,2019
PARCO SEMPIONE,Uffici strutturati,OTTIMO,4000,6100,"20,5","30,5",2,2019
ARCO DELLA PACE,Uffici strutturati,OTTIMO,4000,6100,"20,5","30,5",2,2019
CORSO MAGENTA,Uffici strutturati,OTTIMO,4000,6100,"20,5","30,5",2,2019
PARCO SEMPIONE,Laboratori,NORMALE,1500,2000,"7,5",10,2,2019
ARCO DELLA PACE,Laboratori,NORMALE,1500,2000,"7,5",10,2,2019
CORSO MAGENTA,Laboratori,NORMALE,1500,2000,"7,5",10,2,2019
TURATI,Abitazioni civili,OTTIMO,6400,8700,"20,8","25,5",1,2019
MOSCOVA,Abitazioni civili,OTTIMO,6400,8700,"20,8","25,5",1,2019
CORSO VENEZIA,Abitazioni civili,OTTIMO,6400,8700,"20,8","25,5",1,2019
TURATI,Abitazioni civili,NORMALE,4700,6400,15,"20,5",1,2019
MOSCOVA,Abitazioni civili,NORMALE,4700,6400,15,"20,5",1,2019
CORSO VENEZIA,Abitazioni civili,NORMALE,4700,6400,15,"20,5",1,2019
TURATI,Abitazioni di tipo economico,OTTIMO,4700,5800,"16,2",21,1,2019
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4700,5800,"16,2",21,1,2019
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4700,5800,"16,2",21,1,2019
TURATI,Abitazioni di tipo economico,NORMALE,3700,4700,"13,3","16,1",1,2019
MOSCOVA,Abitazioni di tipo economico,NORMALE,3700,4700,"13,3","16,1",1,2019
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3700,4700,"13,3","16,1",1,2019
TURATI,Box,NORMALE,2800,4200,8,12,1,2019
MOSCOVA,Box,NORMALE,2800,4200,8,12,1,2019
CORSO VENEZIA,Box,NORMALE,2800,4200,8,12,1,2019
TURATI,Magazzini,NORMALE,1200,1500,6,"7,3",1,2019
MOSCOVA,Magazzini,NORMALE,1200,1500,6,"7,3",1,2019
CORSO VENEZIA,Magazzini,NORMALE,1200,1500,6,"7,3",1,2019
TURATI,Negozi,OTTIMO,5500,8200,25,45,1,2019
MOSCOVA,Negozi,OTTIMO,5500,8200,25,45,1,2019
CORSO VENEZIA,Negozi,OTTIMO,5500,8200,25,45,1,2019
TURATI,Negozi,NORMALE,4200,5400,17,24,1,2019
MOSCOVA,Negozi,NORMALE,4200,5400,17,24,1,2019
CORSO VENEZIA,Negozi,NORMALE,4200,5400,17,24,1,2019
TURATI,Uffici,OTTIMO,4200,5400,"18,4","23,2",1,2019
MOSCOVA,Uffici,OTTIMO,4200,5400,"18,4","23,2",1,2019
CORSO VENEZIA,Uffici,OTTIMO,4200,5400,"18,4","23,2",1,2019
TURATI,Uffici strutturati,OTTIMO,4300,5700,"23,2","30,5",1,2019
MOSCOVA,Uffici strutturati,OTTIMO,4300,5700,"23,2","30,5",1,2019
CORSO VENEZIA,Uffici strutturati,OTTIMO,4300,5700,"23,2","30,5",1,2019
TURATI,Laboratori,NORMALE,1950,2550,"9,8","12,7",1,2019
MOSCOVA,Laboratori,NORMALE,1950,2550,"9,8","12,7",1,2019
CORSO VENEZIA,Laboratori,NORMALE,1950,2550,"9,8","12,7",1,2019
TURATI,Abitazioni civili,OTTIMO,6400,9100,21,27,2,2019
MOSCOVA,Abitazioni civili,OTTIMO,6400,9100,21,27,2,2019
CORSO VENEZIA,Abitazioni civili,OTTIMO,6400,9100,21,27,2,2019
TURATI,Abitazioni civili,NORMALE,4700,6400,15,"20,5",2,2019
MOSCOVA,Abitazioni civili,NORMALE,4700,6400,15,"20,5",2,2019
CORSO VENEZIA,Abitazioni civili,NORMALE,4700,6400,15,"20,5",2,2019
TURATI,Abitazioni di tipo economico,NORMALE,3700,4700,"13,3","16,1",2,2019
MOSCOVA,Abitazioni di tipo economico,NORMALE,3700,4700,"13,3","16,1",2,2019
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3700,4700,"13,3","16,1",2,2019
TURATI,Abitazioni di tipo economico,OTTIMO,4700,5800,"16,2",21,2,2019
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4700,5800,"16,2",21,2,2019
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4700,5800,"16,2",21,2,2019
TURATI,Box,NORMALE,2800,4200,8,12,2,2019
MOSCOVA,Box,NORMALE,2800,4200,8,12,2,2019
CORSO VENEZIA,Box,NORMALE,2800,4200,8,12,2,2019
TURATI,Magazzini,NORMALE,1100,1500,6,"7,3",2,2019
MOSCOVA,Magazzini,NORMALE,1100,1500,6,"7,3",2,2019
CORSO VENEZIA,Magazzini,NORMALE,1100,1500,6,"7,3",2,2019
TURATI,Negozi,OTTIMO,5700,8600,25,45,2,2019
MOSCOVA,Negozi,OTTIMO,5700,8600,25,45,2,2019
CORSO VENEZIA,Negozi,OTTIMO,5700,8600,25,45,2,2019
TURATI,Negozi,NORMALE,4200,5700,17,24,2,2019
MOSCOVA,Negozi,NORMALE,4200,5700,17,24,2,2019
CORSO VENEZIA,Negozi,NORMALE,4200,5700,17,24,2,2019
TURATI,Uffici,OTTIMO,4200,5800,"18,4","25,1",2,2019
MOSCOVA,Uffici,OTTIMO,4200,5800,"18,4","25,1",2,2019
CORSO VENEZIA,Uffici,OTTIMO,4200,5800,"18,4","25,1",2,2019
TURATI,Uffici strutturati,OTTIMO,4700,6200,"23,5",31,2,2019
MOSCOVA,Uffici strutturati,OTTIMO,4700,6200,"23,5",31,2,2019
CORSO VENEZIA,Uffici strutturati,OTTIMO,4700,6200,"23,5",31,2,2019
TURATI,Laboratori,NORMALE,1950,2550,"9,8","12,7",2,2019
MOSCOVA,Laboratori,NORMALE,1950,2550,"9,8","12,7",2,2019
CORSO VENEZIA,Laboratori,NORMALE,1950,2550,"9,8","12,7",2,2019
VENEZIA,Abitazioni civili,OTTIMO,6500,8000,"19,5",25,1,2019
PORTA VITTORIA,Abitazioni civili,OTTIMO,6500,8000,"19,5",25,1,2019
PORTA ROMANA,Abitazioni civili,OTTIMO,6500,8000,"19,5",25,1,2019
VENEZIA,Abitazioni civili,NORMALE,4800,6500,15,"19,5",1,2019
PORTA VITTORIA,Abitazioni civili,NORMALE,4800,6500,15,"19,5",1,2019
PORTA ROMANA,Abitazioni civili,NORMALE,4800,6500,15,"19,5",1,2019
VENEZIA,Abitazioni di tipo economico,OTTIMO,4900,6000,"15,2",19,1,2019
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,4900,6000,"15,2",19,1,2019
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4900,6000,"15,2",19,1,2019
VENEZIA,Abitazioni di tipo economico,NORMALE,4400,4700,14,"14,8",1,2019
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4400,4700,14,"14,8",1,2019
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4400,4700,14,"14,8",1,2019
VENEZIA,Abitazioni signorili,OTTIMO,8000,9500,21,"31,7",1,2019
PORTA VITTORIA,Abitazioni signorili,OTTIMO,8000,9500,21,"31,7",1,2019
PORTA ROMANA,Abitazioni signorili,OTTIMO,8000,9500,21,"31,7",1,2019
VENEZIA,Box,NORMALE,3300,5000,"11,3","16,8",1,2019
PORTA VITTORIA,Box,NORMALE,3300,5000,"11,3","16,8",1,2019
PORTA ROMANA,Box,NORMALE,3300,5000,"11,3","16,8",1,2019
VENEZIA,Magazzini,NORMALE,1000,1200,5,7,1,2019
PORTA VITTORIA,Magazzini,NORMALE,1000,1200,5,7,1,2019
PORTA ROMANA,Magazzini,NORMALE,1000,1200,5,7,1,2019
VENEZIA,Negozi,OTTIMO,5200,7100,"24,9","39,2",1,2019
PORTA VITTORIA,Negozi,OTTIMO,5200,7100,"24,9","39,2",1,2019
PORTA ROMANA,Negozi,OTTIMO,5200,7100,"24,9","39,2",1,2019
VENEZIA,Negozi,NORMALE,3700,5200,"15,6","22,2",1,2019
PORTA VITTORIA,Negozi,NORMALE,3700,5200,"15,6","22,2",1,2019
PORTA ROMANA,Negozi,NORMALE,3700,5200,"15,6","22,2",1,2019
VENEZIA,Uffici,OTTIMO,4500,5800,"16,6","24,8",1,2019
PORTA VITTORIA,Uffici,OTTIMO,4500,5800,"16,6","24,8",1,2019
PORTA ROMANA,Uffici,OTTIMO,4500,5800,"16,6","24,8",1,2019
VENEZIA,Uffici strutturati,OTTIMO,5500,6200,25,"33,4",1,2019
PORTA VITTORIA,Uffici strutturati,OTTIMO,5500,6200,25,"33,4",1,2019
PORTA ROMANA,Uffici strutturati,OTTIMO,5500,6200,25,"33,4",1,2019
VENEZIA,Laboratori,NORMALE,1400,2100,"8,7","12,5",1,2019
PORTA VITTORIA,Laboratori,NORMALE,1400,2100,"8,7","12,5",1,2019
PORTA ROMANA,Laboratori,NORMALE,1400,2100,"8,7","12,5",1,2019
VENEZIA,Abitazioni civili,OTTIMO,6500,8000,"19,5",25,2,2019
PORTA VITTORIA,Abitazioni civili,OTTIMO,6500,8000,"19,5",25,2,2019
PORTA ROMANA,Abitazioni civili,OTTIMO,6500,8000,"19,5",25,2,2019
VENEZIA,Abitazioni civili,NORMALE,4800,6500,15,"19,5",2,2019
PORTA VITTORIA,Abitazioni civili,NORMALE,4800,6500,15,"19,5",2,2019
PORTA ROMANA,Abitazioni civili,NORMALE,4800,6500,15,"19,5",2,2019
VENEZIA,Abitazioni di tipo economico,NORMALE,4000,4700,13,"14,8",2,2019
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4000,4700,13,"14,8",2,2019
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4000,4700,13,"14,8",2,2019
VENEZIA,Abitazioni di tipo economico,OTTIMO,4700,6500,"15,2",19,2,2019
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,4700,6500,"15,2",19,2,2019
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4700,6500,"15,2",19,2,2019
VENEZIA,Abitazioni signorili,OTTIMO,8000,9500,21,"31,7",2,2019
PORTA VITTORIA,Abitazioni signorili,OTTIMO,8000,9500,21,"31,7",2,2019
PORTA ROMANA,Abitazioni signorili,OTTIMO,8000,9500,21,"31,7",2,2019
VENEZIA,Box,NORMALE,3300,4900,"11,3","16,8",2,2019
PORTA VITTORIA,Box,NORMALE,3300,4900,"11,3","16,8",2,2019
PORTA ROMANA,Box,NORMALE,3300,4900,"11,3","16,8",2,2019
VENEZIA,Magazzini,NORMALE,950,1200,5,7,2,2019
PORTA VITTORIA,Magazzini,NORMALE,950,1200,5,7,2,2019
PORTA ROMANA,Magazzini,NORMALE,950,1200,5,7,2,2019
VENEZIA,Negozi,OTTIMO,5200,7000,"24,9","39,2",2,2019
PORTA VITTORIA,Negozi,OTTIMO,5200,7000,"24,9","39,2",2,2019
PORTA ROMANA,Negozi,OTTIMO,5200,7000,"24,9","39,2",2,2019
VENEZIA,Negozi,NORMALE,3600,5200,16,"22,2",2,2019
PORTA VITTORIA,Negozi,NORMALE,3600,5200,16,"22,2",2,2019
PORTA ROMANA,Negozi,NORMALE,3600,5200,16,"22,2",2,2019
VENEZIA,Uffici,OTTIMO,4000,5800,"14,7","24,8",2,2019
PORTA VITTORIA,Uffici,OTTIMO,4000,5800,"14,7","24,8",2,2019
PORTA ROMANA,Uffici,OTTIMO,4000,5800,"14,7","24,8",2,2019
VENEZIA,Uffici strutturati,OTTIMO,4600,6200,21,31,2,2019
PORTA VITTORIA,Uffici strutturati,OTTIMO,4600,6200,21,31,2,2019
PORTA ROMANA,Uffici strutturati,OTTIMO,4600,6200,21,31,2,2019
VENEZIA,Laboratori,NORMALE,1400,2100,"8,7","12,5",2,2019
PORTA VITTORIA,Laboratori,NORMALE,1400,2100,"8,7","12,5",2,2019
PORTA ROMANA,Laboratori,NORMALE,1400,2100,"8,7","12,5",2,2019
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5300,6900,"19,2","24,8",1,2019
PORTA ROMANA,Abitazioni civili,OTTIMO,5300,6900,"19,2","24,8",1,2019
PORTA VIGENTINA,Abitazioni civili,NORMALE,4700,5300,"14,5","17,8",1,2019
PORTA ROMANA,Abitazioni civili,NORMALE,4700,5300,"14,5","17,8",1,2019
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4300,5200,"13,3",19,1,2019
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4300,5200,"13,3",19,1,2019
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3600,4300,12,"13,2",1,2019
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3600,4300,12,"13,2",1,2019
PORTA VIGENTINA,Box,NORMALE,2750,3600,"11,9","15,9",1,2019
PORTA ROMANA,Box,NORMALE,2750,3600,"11,9","15,9",1,2019
PORTA VIGENTINA,Magazzini,NORMALE,700,1000,4,5,1,2019
PORTA ROMANA,Magazzini,NORMALE,700,1000,4,5,1,2019
PORTA VIGENTINA,Negozi,OTTIMO,3700,5500,18,30,1,2019
PORTA ROMANA,Negozi,OTTIMO,3700,5500,18,30,1,2019
PORTA VIGENTINA,Negozi,NORMALE,2700,3600,"13,7","17,9",1,2019
PORTA ROMANA,Negozi,NORMALE,2700,3600,"13,7","17,9",1,2019
PORTA VIGENTINA,Uffici,OTTIMO,2550,3600,12,"15,2",1,2019
PORTA ROMANA,Uffici,OTTIMO,2550,3600,12,"15,2",1,2019
PORTA VIGENTINA,Uffici strutturati,OTTIMO,2750,3700,14,18,1,2019
PORTA ROMANA,Uffici strutturati,OTTIMO,2750,3700,14,18,1,2019
PORTA VIGENTINA,Laboratori,NORMALE,1100,1800,"5,8",9,1,2019
PORTA ROMANA,Laboratori,NORMALE,1100,1800,"5,8",9,1,2019
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5300,6900,"19,2","24,8",2,2019
PORTA ROMANA,Abitazioni civili,OTTIMO,5300,6900,"19,2","24,8",2,2019
PORTA VIGENTINA,Abitazioni civili,NORMALE,4400,5300,"14,5","17,8",2,2019
PORTA ROMANA,Abitazioni civili,NORMALE,4400,5300,"14,5","17,8",2,2019
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3600,4400,"11,4","13,2",2,2019
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3600,4400,"11,4","13,2",2,2019
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4400,5300,"13,3","19,2",2,2019
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4400,5300,"13,3","19,2",2,2019
PORTA VIGENTINA,Box,NORMALE,2750,3600,"11,9","15,9",2,2019
PORTA ROMANA,Box,NORMALE,2750,3600,"11,9","15,9",2,2019
PORTA VIGENTINA,Magazzini,NORMALE,700,1000,4,5,2,2019
PORTA ROMANA,Magazzini,NORMALE,700,1000,4,5,2,2019
PORTA VIGENTINA,Negozi,OTTIMO,3700,5600,18,33,2,2019
PORTA ROMANA,Negozi,OTTIMO,3700,5600,18,33,2,2019
PORTA VIGENTINA,Negozi,NORMALE,2700,3700,"13,7","17,9",2,2019
PORTA ROMANA,Negozi,NORMALE,2700,3700,"13,7","17,9",2,2019
PORTA VIGENTINA,Uffici,OTTIMO,2800,4200,13,"17,8",2,2019
PORTA ROMANA,Uffici,OTTIMO,2800,4200,13,"17,8",2,2019
PORTA VIGENTINA,Uffici strutturati,OTTIMO,3100,4600,"15,7","22,2",2,2019
PORTA ROMANA,Uffici strutturati,OTTIMO,3100,4600,"15,7","22,2",2,2019
PORTA VIGENTINA,Laboratori,NORMALE,1100,1800,"5,8",9,2,2019
PORTA ROMANA,Laboratori,NORMALE,1100,1800,"5,8",9,2,2019
PORTA TICINESE,Abitazioni civili,OTTIMO,5500,7400,14,"21,2",1,2019
PORTA GENOVA,Abitazioni civili,OTTIMO,5500,7400,14,"21,2",1,2019
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5500,7400,14,"21,2",1,2019
PORTA TICINESE,Abitazioni civili,NORMALE,4000,5500,"11,2","13,8",1,2019
PORTA GENOVA,Abitazioni civili,NORMALE,4000,5500,"11,2","13,8",1,2019
VIA SAN VITTORE,Abitazioni civili,NORMALE,4000,5500,"11,2","13,8",1,2019
PORTA TICINESE,Abitazioni di tipo economico,NORMALE,3300,4300,"9,8","12,8",1,2019
PORTA GENOVA,Abitazioni di tipo economico,NORMALE,3300,4300,"9,8","12,8",1,2019
VIA SAN VITTORE,Abitazioni di tipo economico,NORMALE,3300,4300,"9,8","12,8",1,2019
PORTA TICINESE,Abitazioni di tipo economico,OTTIMO,4400,5100,"13,2",14,1,2019
PORTA GENOVA,Abitazioni di tipo economico,OTTIMO,4400,5100,"13,2",14,1,2019
VIA SAN VITTORE,Abitazioni di tipo economico,OTTIMO,4400,5100,"13,2",14,1,2019
PORTA TICINESE,Box,NORMALE,2200,3200,"8,3","12,4",1,2019
PORTA GENOVA,Box,NORMALE,2200,3200,"8,3","12,4",1,2019
VIA SAN VITTORE,Box,NORMALE,2200,3200,"8,3","12,4",1,2019
PORTA TICINESE,Magazzini,NORMALE,700,850,"3,5",5,1,2019
PORTA GENOVA,Magazzini,NORMALE,700,850,"3,5",5,1,2019
VIA SAN VITTORE,Magazzini,NORMALE,700,850,"3,5",5,1,2019
PORTA TICINESE,Negozi,OTTIMO,3900,5500,20,30,1,2019
PORTA GENOVA,Negozi,OTTIMO,3900,5500,20,30,1,2019
VIA SAN VITTORE,Negozi,OTTIMO,3900,5500,20,30,1,2019
PORTA TICINESE,Negozi,NORMALE,2550,3800,"12,5",19,1,2019
PORTA GENOVA,Negozi,NORMALE,2550,3800,"12,5",19,1,2019
VIA SAN VITTORE,Negozi,NORMALE,2550,3800,"12,5",19,1,2019
PORTA TICINESE,Uffici,OTTIMO,2950,3800,"13,1","17,2",1,2019
PORTA GENOVA,Uffici,OTTIMO,2950,3800,"13,1","17,2",1,2019
VIA SAN VITTORE,Uffici,OTTIMO,2950,3800,"13,1","17,2",1,2019
PORTA TICINESE,Uffici strutturati,OTTIMO,3300,4500,16,"22,6",1,2019
PORTA GENOVA,Uffici strutturati,OTTIMO,3300,4500,16,"22,6",1,2019
VIA SAN VITTORE,Uffici strutturati,OTTIMO,3300,4500,16,"22,6",1,2019
PORTA TICINESE,Laboratori,NORMALE,1250,1700,"6,8",9,1,2019
PORTA GENOVA,Laboratori,NORMALE,1250,1700,"6,8",9,1,2019
VIA SAN VITTORE,Laboratori,NORMALE,1250,1700,"6,8",9,1,2019
PORTA TICINESE,Abitazioni civili,OTTIMO,5500,7400,14,"21,2",2,2019
PORTA GENOVA,Abitazioni civili,OTTIMO,5500,7400,14,"21,2",2,2019
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5500,7400,14,"21,2",2,2019
PORTA TICINESE,Abitazioni civili,NORMALE,4000,5500,"11,2","13,8",2,2019
PORTA GENOVA,Abitazioni civili,NORMALE,4000,5500,"11,2","13,8",2,2019
VIA SAN VITTORE,Abitazioni civili,NORMALE,4000,5500,"11,2","13,8",2,2019
PORTA TICINESE,Abitazioni di tipo economico,NORMALE,3300,4300,"9,8","12,8",2,2019
PORTA GENOVA,Abitazioni di tipo economico,NORMALE,3300,4300,"9,8","12,8",2,2019
VIA SAN VITTORE,Abitazioni di tipo economico,NORMALE,3300,4300,"9,8","12,8",2,2019
PORTA TICINESE,Abitazioni di tipo economico,OTTIMO,4400,5100,"13,2",14,2,2019
PORTA GENOVA,Abitazioni di tipo economico,OTTIMO,4400,5100,"13,2",14,2,2019
VIA SAN VITTORE,Abitazioni di tipo economico,OTTIMO,4400,5100,"13,2",14,2,2019
PORTA TICINESE,Box,NORMALE,2200,3200,"8,7",13,2,2019
PORTA GENOVA,Box,NORMALE,2200,3200,"8,7",13,2,2019
VIA SAN VITTORE,Box,NORMALE,2200,3200,"8,7",13,2,2019
PORTA TICINESE,Magazzini,NORMALE,700,850,"3,5",5,2,2019
PORTA GENOVA,Magazzini,NORMALE,700,850,"3,5",5,2,2019
VIA SAN VITTORE,Magazzini,NORMALE,700,850,"3,5",5,2,2019
PORTA TICINESE,Negozi,OTTIMO,3900,5500,20,30,2,2019
PORTA GENOVA,Negozi,OTTIMO,3900,5500,20,30,2,2019
VIA SAN VITTORE,Negozi,OTTIMO,3900,5500,20,30,2,2019
PORTA TICINESE,Negozi,NORMALE,2550,3800,"12,5",20,2,2019
PORTA GENOVA,Negozi,NORMALE,2550,3800,"12,5",20,2,2019
VIA SAN VITTORE,Negozi,NORMALE,2550,3800,"12,5",20,2,2019
PORTA TICINESE,Uffici,OTTIMO,2900,4300,"12,8","18,9",2,2019
PORTA GENOVA,Uffici,OTTIMO,2900,4300,"12,8","18,9",2,2019
VIA SAN VITTORE,Uffici,OTTIMO,2900,4300,"12,8","18,9",2,2019
PORTA TICINESE,Uffici strutturati,OTTIMO,3400,5200,"17,2",26,2,2019
PORTA GENOVA,Uffici strutturati,OTTIMO,3400,5200,"17,2",26,2,2019
VIA SAN VITTORE,Uffici strutturati,OTTIMO,3400,5200,"17,2",26,2,2019
PORTA TICINESE,Laboratori,NORMALE,1250,1700,"6,8",9,2,2019
PORTA GENOVA,Laboratori,NORMALE,1250,1700,"6,8",9,2,2019
VIA SAN VITTORE,Laboratori,NORMALE,1250,1700,"6,8",9,2,2019
PISANI,Abitazioni civili,NORMALE,4000,5400,"13,7","17,5",1,2019
BUENOS AIRES,Abitazioni civili,NORMALE,4000,5400,"13,7","17,5",1,2019
REGINA GIOVANNA,Abitazioni civili,NORMALE,4000,5400,"13,7","17,5",1,2019
PISANI,Abitazioni civili,OTTIMO,5400,6600,"17,6","20,5",1,2019
BUENOS AIRES,Abitazioni civili,OTTIMO,5400,6600,"17,6","20,5",1,2019
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5400,6600,"17,6","20,5",1,2019
PISANI,Abitazioni di tipo economico,OTTIMO,3900,5300,"11,9","17,3",1,2019
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,3900,5300,"11,9","17,3",1,2019
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,3900,5300,"11,9","17,3",1,2019
PISANI,Abitazioni di tipo economico,NORMALE,3100,3800,10,"11,8",1,2019
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,3100,3800,10,"11,8",1,2019
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,3100,3800,10,"11,8",1,2019
PISANI,Box,NORMALE,2350,3500,9,13,1,2019
BUENOS AIRES,Box,NORMALE,2350,3500,9,13,1,2019
REGINA GIOVANNA,Box,NORMALE,2350,3500,9,13,1,2019
PISANI,Magazzini,NORMALE,750,1050,"4,2","5,8",1,2019
BUENOS AIRES,Magazzini,NORMALE,750,1050,"4,2","5,8",1,2019
REGINA GIOVANNA,Magazzini,NORMALE,750,1050,"4,2","5,8",1,2019
PISANI,Negozi,OTTIMO,5800,8700,29,"40,4",1,2019
BUENOS AIRES,Negozi,OTTIMO,5800,8700,29,"40,4",1,2019
REGINA GIOVANNA,Negozi,OTTIMO,5800,8700,29,"40,4",1,2019
PISANI,Negozi,NORMALE,2300,3400,"10,2","15,6",1,2019
BUENOS AIRES,Negozi,NORMALE,2300,3400,"10,2","15,6",1,2019
REGINA GIOVANNA,Negozi,NORMALE,2300,3400,"10,2","15,6",1,2019
PISANI,Uffici,OTTIMO,3100,4300,"13,7","18,9",1,2019
BUENOS AIRES,Uffici,OTTIMO,3100,4300,"13,7","18,9",1,2019
REGINA GIOVANNA,Uffici,OTTIMO,3100,4300,"13,7","18,9",1,2019
PISANI,Uffici strutturati,OTTIMO,3700,5200,"18,9","25,2",1,2019
BUENOS AIRES,Uffici strutturati,OTTIMO,3700,5200,"18,9","25,2",1,2019
REGINA GIOVANNA,Uffici strutturati,OTTIMO,3700,5200,"18,9","25,2",1,2019
PISANI,Capannoni industriali,NORMALE,900,1100,5,7,1,2019
BUENOS AIRES,Capannoni industriali,NORMALE,900,1100,5,7,1,2019
REGINA GIOVANNA,Capannoni industriali,NORMALE,900,1100,5,7,1,2019
PISANI,Capannoni tipici,NORMALE,950,1200,5,7,1,2019
BUENOS AIRES,Capannoni tipici,NORMALE,950,1200,5,7,1,2019
REGINA GIOVANNA,Capannoni tipici,NORMALE,950,1200,5,7,1,2019
PISANI,Laboratori,NORMALE,1350,1850,7,"9,5",1,2019
BUENOS AIRES,Laboratori,NORMALE,1350,1850,7,"9,5",1,2019
REGINA GIOVANNA,Laboratori,NORMALE,1350,1850,7,"9,5",1,2019
PISANI,Abitazioni civili,NORMALE,4100,5400,"14,8",19,2,2019
BUENOS AIRES,Abitazioni civili,NORMALE,4100,5400,"14,8",19,2,2019
REGINA GIOVANNA,Abitazioni civili,NORMALE,4100,5400,"14,8",19,2,2019
PISANI,Abitazioni civili,OTTIMO,5400,6700,"19,1",22,2,2019
BUENOS AIRES,Abitazioni civili,OTTIMO,5400,6700,"19,1",22,2,2019
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5400,6700,"19,1",22,2,2019
PISANI,Abitazioni di tipo economico,NORMALE,3300,4000,11,"12,3",2,2019
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,3300,4000,11,"12,3",2,2019
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,3300,4000,11,"12,3",2,2019
PISANI,Abitazioni di tipo economico,OTTIMO,4000,5300,"12,6","18,5",2,2019
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,4000,5300,"12,6","18,5",2,2019
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,4000,5300,"12,6","18,5",2,2019
PISANI,Box,NORMALE,2400,3500,9,"13,5",2,2019
BUENOS AIRES,Box,NORMALE,2400,3500,9,"13,5",2,2019
REGINA GIOVANNA,Box,NORMALE,2400,3500,9,"13,5",2,2019
PISANI,Magazzini,NORMALE,750,1050,"4,2","5,8",2,2019
BUENOS AIRES,Magazzini,NORMALE,750,1050,"4,2","5,8",2,2019
REGINA GIOVANNA,Magazzini,NORMALE,750,1050,"4,2","5,8",2,2019
PISANI,Negozi,OTTIMO,5600,8500,29,"40,4",2,2019
BUENOS AIRES,Negozi,OTTIMO,5600,8500,29,"40,4",2,2019
REGINA GIOVANNA,Negozi,OTTIMO,5600,8500,29,"40,4",2,2019
PISANI,Negozi,NORMALE,2500,3600,"11,1","16,7",2,2019
BUENOS AIRES,Negozi,NORMALE,2500,3600,"11,1","16,7",2,2019
REGINA GIOVANNA,Negozi,NORMALE,2500,3600,"11,1","16,7",2,2019
