Zona_Descr,Descr_Tipologia,Stato,Compr_min,Compr_max,Loc_min,Loc_max,Semestre,Anno
ARCO DELLA PACE,Magazzini,NORMALE,900,1100,"4,8","6,2",2,2017
CORSO MAGENTA,Magazzini,NORMALE,900,1100,"4,8","6,2",2,2017
PARCO SEMPIONE,Negozi,NORMALE,3300,4800,"15,8","20,8",2,2017
ARCO DELLA PACE,Negozi,NORMALE,3300,4800,"15,8","20,8",2,2017
CORSO MAGENTA,Negozi,NORMALE,3300,4800,"15,8","20,8",2,2017
PARCO SEMPIONE,Uffici,OTTIMO,3800,4700,"15,8","17,8",2,2017
ARCO DELLA PACE,Uffici,OTTIMO,3800,4700,"15,8","17,8",2,2017
CORSO MAGENTA,Uffici,OTTIMO,3800,4700,"15,8","17,8",2,2017
PARCO SEMPIONE,Uffici strutturati,OTTIMO,3900,5100,"19,2","25,7",2,2017
ARCO DELLA PACE,Uffici strutturati,OTTIMO,3900,5100,"19,2","25,7",2,2017
CORSO MAGENTA,Uffici strutturati,OTTIMO,3900,5100,"19,2","25,7",2,2017
PARCO SEMPIONE,Laboratori,NORMALE,1500,1800,8,"9,8",2,2017
ARCO DELLA PACE,Laboratori,NORMALE,1500,1800,8,"9,8",2,2017
CORSO MAGENTA,Laboratori,NORMALE,1500,1800,8,"9,8",2,2017
TURATI,Abitazioni civili,OTTIMO,6200,8400,"20,5",24,1,2017
MOSCOVA,Abitazioni civili,OTTIMO,6200,8400,"20,5",24,1,2017
CORSO VENEZIA,Abitazioni civili,OTTIMO,6200,8400,"20,5",24,1,2017
TURATI,Abitazioni civili,NORMALE,4500,6200,"15,5","20,5",1,2017
MOSCOVA,Abitazioni civili,NORMALE,4500,6200,"15,5","20,5",1,2017
CORSO VENEZIA,Abitazioni civili,NORMALE,4500,6200,"15,5","20,5",1,2017
TURATI,Abitazioni di tipo economico,NORMALE,3700,4500,13,"15,3",1,2017
MOSCOVA,Abitazioni di tipo economico,NORMALE,3700,4500,13,"15,3",1,2017
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3700,4500,13,"15,3",1,2017
TURATI,Abitazioni di tipo economico,OTTIMO,4500,5500,"15,3",20,1,2017
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4500,5500,"15,3",20,1,2017
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4500,5500,"15,3",20,1,2017
TURATI,Box,NORMALE,2700,3700,8,12,1,2017
MOSCOVA,Box,NORMALE,2700,3700,8,12,1,2017
CORSO VENEZIA,Box,NORMALE,2700,3700,8,12,1,2017
TURATI,Magazzini,NORMALE,1200,1500,6,"7,3",1,2017
MOSCOVA,Magazzini,NORMALE,1200,1500,6,"7,3",1,2017
CORSO VENEZIA,Magazzini,NORMALE,1200,1500,6,"7,3",1,2017
TURATI,Negozi,NORMALE,3900,5400,"17,2",24,1,2017
MOSCOVA,Negozi,NORMALE,3900,5400,"17,2",24,1,2017
CORSO VENEZIA,Negozi,NORMALE,3900,5400,"17,2",24,1,2017
TURATI,Uffici,OTTIMO,4200,5400,19,23,1,2017
MOSCOVA,Uffici,OTTIMO,4200,5400,19,23,1,2017
CORSO VENEZIA,Uffici,OTTIMO,4200,5400,19,23,1,2017
TURATI,Uffici strutturati,OTTIMO,4100,5500,23,28,1,2017
MOSCOVA,Uffici strutturati,OTTIMO,4100,5500,23,28,1,2017
CORSO VENEZIA,Uffici strutturati,OTTIMO,4100,5500,23,28,1,2017
TURATI,Laboratori,NORMALE,1950,2350,10,12,1,2017
MOSCOVA,Laboratori,NORMALE,1950,2350,10,12,1,2017
CORSO VENEZIA,Laboratori,NORMALE,1950,2350,10,12,1,2017
TURATI,Abitazioni civili,OTTIMO,6300,8300,"20,5",24,2,2017
MOSCOVA,Abitazioni civili,OTTIMO,6300,8300,"20,5",24,2,2017
CORSO VENEZIA,Abitazioni civili,OTTIMO,6300,8300,"20,5",24,2,2017
TURATI,Abitazioni civili,NORMALE,4600,6300,"15,2","20,4",2,2017
MOSCOVA,Abitazioni civili,NORMALE,4600,6300,"15,2","20,4",2,2017
CORSO VENEZIA,Abitazioni civili,NORMALE,4600,6300,"15,2","20,4",2,2017
TURATI,Abitazioni di tipo economico,OTTIMO,4600,5600,"15,3",20,2,2017
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4600,5600,"15,3",20,2,2017
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4600,5600,"15,3",20,2,2017
TURATI,Abitazioni di tipo economico,NORMALE,3700,4500,13,"15,3",2,2017
MOSCOVA,Abitazioni di tipo economico,NORMALE,3700,4500,13,"15,3",2,2017
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3700,4500,13,"15,3",2,2017
TURATI,Box,NORMALE,2600,3700,8,12,2,2017
MOSCOVA,Box,NORMALE,2600,3700,8,12,2,2017
CORSO VENEZIA,Box,NORMALE,2600,3700,8,12,2,2017
TURATI,Magazzini,NORMALE,1200,1500,6,"7,3",2,2017
MOSCOVA,Magazzini,NORMALE,1200,1500,6,"7,3",2,2017
CORSO VENEZIA,Magazzini,NORMALE,1200,1500,6,"7,3",2,2017
TURATI,Negozi,NORMALE,3900,5300,"17,3","24,5",2,2017
MOSCOVA,Negozi,NORMALE,3900,5300,"17,3","24,5",2,2017
CORSO VENEZIA,Negozi,NORMALE,3900,5300,"17,3","24,5",2,2017
TURATI,Uffici,OTTIMO,4300,5300,"18,2","22,8",2,2017
MOSCOVA,Uffici,OTTIMO,4300,5300,"18,2","22,8",2,2017
CORSO VENEZIA,Uffici,OTTIMO,4300,5300,"18,2","22,8",2,2017
TURATI,Uffici strutturati,OTTIMO,4100,5600,"22,5","28,5",2,2017
MOSCOVA,Uffici strutturati,OTTIMO,4100,5600,"22,5","28,5",2,2017
CORSO VENEZIA,Uffici strutturati,OTTIMO,4100,5600,"22,5","28,5",2,2017
TURATI,Laboratori,NORMALE,1950,2350,10,12,2,2017
MOSCOVA,Laboratori,NORMALE,1950,2350,10,12,2,2017
CORSO VENEZIA,Laboratori,NORMALE,1950,2350,10,12,2,2017
VENEZIA,Abitazioni civili,OTTIMO,6300,7700,19,"23,5",1,2017
PORTA VITTORIA,Abitazioni civili,OTTIMO,6300,7700,19,"23,5",1,2017
PORTA ROMANA,Abitazioni civili,OTTIMO,6300,7700,19,"23,5",1,2017
VENEZIA,Abitazioni civili,NORMALE,5000,6200,15,19,1,2017
PORTA VITTORIA,Abitazioni civili,NORMALE,5000,6200,15,19,1,2017
PORTA ROMANA,Abitazioni civili,NORMALE,5000,6200,15,19,1,2017
VENEZIA,Abitazioni di tipo economico,NORMALE,4700,4900,"14,2",15,1,2017
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4700,4900,"14,2",15,1,2017
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4700,4900,"14,2",15,1,2017
VENEZIA,Abitazioni di tipo economico,OTTIMO,4900,5900,"15,4","18,5",1,2017
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,4900,5900,"15,4","18,5",1,2017
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4900,5900,"15,4","18,5",1,2017
VENEZIA,Abitazioni signorili,OTTIMO,7600,9900,24,30,1,2017
PORTA VITTORIA,Abitazioni signorili,OTTIMO,7600,9900,24,30,1,2017
PORTA ROMANA,Abitazioni signorili,OTTIMO,7600,9900,24,30,1,2017
VENEZIA,Box,NORMALE,3500,5100,12,"17,5",1,2017
PORTA VITTORIA,Box,NORMALE,3500,5100,12,"17,5",1,2017
PORTA ROMANA,Box,NORMALE,3500,5100,12,"17,5",1,2017
VENEZIA,Magazzini,NORMALE,1000,1200,5,7,1,2017
PORTA VITTORIA,Magazzini,NORMALE,1000,1200,5,7,1,2017
PORTA ROMANA,Magazzini,NORMALE,1000,1200,5,7,1,2017
VENEZIA,Negozi,OTTIMO,5100,7100,"24,9",41,1,2017
PORTA VITTORIA,Negozi,OTTIMO,5100,7100,"24,9",41,1,2017
PORTA ROMANA,Negozi,OTTIMO,5100,7100,"24,9",41,1,2017
VENEZIA,Negozi,NORMALE,3600,5100,"16,2",22,1,2017
PORTA VITTORIA,Negozi,NORMALE,3600,5100,"16,2",22,1,2017
PORTA ROMANA,Negozi,NORMALE,3600,5100,"16,2",22,1,2017
VENEZIA,Uffici,OTTIMO,4500,5700,"19,5","25,5",1,2017
PORTA VITTORIA,Uffici,OTTIMO,4500,5700,"19,5","25,5",1,2017
PORTA ROMANA,Uffici,OTTIMO,4500,5700,"19,5","25,5",1,2017
VENEZIA,Uffici strutturati,OTTIMO,5300,6000,"24,5",31,1,2017
PORTA VITTORIA,Uffici strutturati,OTTIMO,5300,6000,"24,5",31,1,2017
PORTA ROMANA,Uffici strutturati,OTTIMO,5300,6000,"24,5",31,1,2017
VENEZIA,Laboratori,NORMALE,1500,2100,"9,2","12,5",1,2017
PORTA VITTORIA,Laboratori,NORMALE,1500,2100,"9,2","12,5",1,2017
PORTA ROMANA,Laboratori,NORMALE,1500,2100,"9,2","12,5",1,2017
VENEZIA,Abitazioni civili,OTTIMO,6400,7800,"19,3","23,8",2,2017
PORTA VITTORIA,Abitazioni civili,OTTIMO,6400,7800,"19,3","23,8",2,2017
PORTA ROMANA,Abitazioni civili,OTTIMO,6400,7800,"19,3","23,8",2,2017
VENEZIA,Abitazioni civili,NORMALE,4900,6300,"14,8","19,3",2,2017
PORTA VITTORIA,Abitazioni civili,NORMALE,4900,6300,"14,8","19,3",2,2017
PORTA ROMANA,Abitazioni civili,NORMALE,4900,6300,"14,8","19,3",2,2017
VENEZIA,Abitazioni di tipo economico,NORMALE,4700,4900,"14,2",15,2,2017
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4700,4900,"14,2",15,2,2017
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4700,4900,"14,2",15,2,2017
VENEZIA,Abitazioni di tipo economico,OTTIMO,5000,6000,"15,4","18,5",2,2017
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,5000,6000,"15,4","18,5",2,2017
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,5000,6000,"15,4","18,5",2,2017
VENEZIA,Abitazioni signorili,OTTIMO,7600,10000,"23,8","30,2",2,2017
PORTA VITTORIA,Abitazioni signorili,OTTIMO,7600,10000,"23,8","30,2",2,2017
PORTA ROMANA,Abitazioni signorili,OTTIMO,7600,10000,"23,8","30,2",2,2017
VENEZIA,Box,NORMALE,3500,5200,12,"17,6",2,2017
PORTA VITTORIA,Box,NORMALE,3500,5200,12,"17,6",2,2017
PORTA ROMANA,Box,NORMALE,3500,5200,12,"17,6",2,2017
VENEZIA,Magazzini,NORMALE,1000,1200,5,7,2,2017
PORTA VITTORIA,Magazzini,NORMALE,1000,1200,5,7,2,2017
PORTA ROMANA,Magazzini,NORMALE,1000,1200,5,7,2,2017
VENEZIA,Negozi,OTTIMO,5100,7100,"24,9",41,2,2017
PORTA VITTORIA,Negozi,OTTIMO,5100,7100,"24,9",41,2,2017
PORTA ROMANA,Negozi,OTTIMO,5100,7100,"24,9",41,2,2017
VENEZIA,Negozi,NORMALE,3700,5100,"16,2",22,2,2017
PORTA VITTORIA,Negozi,NORMALE,3700,5100,"16,2",22,2,2017
PORTA ROMANA,Negozi,NORMALE,3700,5100,"16,2",22,2,2017
VENEZIA,Uffici,OTTIMO,4600,5600,"19,2","25,2",2,2017
PORTA VITTORIA,Uffici,OTTIMO,4600,5600,"19,2","25,2",2,2017
PORTA ROMANA,Uffici,OTTIMO,4600,5600,"19,2","25,2",2,2017
VENEZIA,Uffici strutturati,OTTIMO,5400,6000,"24,5",31,2,2017
PORTA VITTORIA,Uffici strutturati,OTTIMO,5400,6000,"24,5",31,2,2017
PORTA ROMANA,Uffici strutturati,OTTIMO,5400,6000,"24,5",31,2,2017
VENEZIA,Laboratori,NORMALE,1500,2100,"9,2","12,5",2,2017
PORTA VITTORIA,Laboratori,NORMALE,1500,2100,"9,2","12,5",2,2017
PORTA ROMANA,Laboratori,NORMALE,1500,2100,"9,2","12,5",2,2017
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5100,6800,19,24,1,2017
PORTA ROMANA,Abitazioni civili,OTTIMO,5100,6800,19,24,1,2017
PORTA VIGENTINA,Abitazioni civili,NORMALE,4600,5100,15,"17,5",1,2017
PORTA ROMANA,Abitazioni civili,NORMALE,4600,5100,15,"17,5",1,2017
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3500,4400,"12,2","13,5",1,2017
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3500,4400,"12,2","13,5",1,2017
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4400,5100,"13,5",19,1,2017
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4400,5100,"13,5",19,1,2017
PORTA VIGENTINA,Box,NORMALE,2850,3700,"12,8","16,8",1,2017
PORTA ROMANA,Box,NORMALE,2850,3700,"12,8","16,8",1,2017
PORTA VIGENTINA,Magazzini,NORMALE,700,1000,4,5,1,2017
PORTA ROMANA,Magazzini,NORMALE,700,1000,4,5,1,2017
PORTA VIGENTINA,Negozi,NORMALE,2650,3600,14,18,1,2017
PORTA ROMANA,Negozi,NORMALE,2650,3600,14,18,1,2017
PORTA VIGENTINA,Uffici,OTTIMO,2550,3500,12,15,1,2017
PORTA ROMANA,Uffici,OTTIMO,2550,3500,12,15,1,2017
PORTA VIGENTINA,Uffici strutturati,OTTIMO,2750,3600,14,18,1,2017
PORTA ROMANA,Uffici strutturati,OTTIMO,2750,3600,14,18,1,2017
PORTA VIGENTINA,Laboratori,NORMALE,1100,1800,"5,8",9,1,2017
PORTA ROMANA,Laboratori,NORMALE,1100,1800,"5,8",9,1,2017
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5200,6700,"19,2","24,2",2,2017
PORTA ROMANA,Abitazioni civili,OTTIMO,5200,6700,"19,2","24,2",2,2017
PORTA VIGENTINA,Abitazioni civili,NORMALE,4600,5200,"15,3","17,4",2,2017
PORTA ROMANA,Abitazioni civili,NORMALE,4600,5200,"15,3","17,4",2,2017
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3600,4500,12,"13,4",2,2017
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3600,4500,12,"13,4",2,2017
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4500,5200,"13,5",19,2,2017
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4500,5200,"13,5",19,2,2017
PORTA VIGENTINA,Box,NORMALE,2850,3700,"12,8","16,8",2,2017
PORTA ROMANA,Box,NORMALE,2850,3700,"12,8","16,8",2,2017
PORTA VIGENTINA,Magazzini,NORMALE,700,1000,4,5,2,2017
PORTA ROMANA,Magazzini,NORMALE,700,1000,4,5,2,2017
PORTA VIGENTINA,Negozi,NORMALE,2700,3700,"13,8",18,2,2017
PORTA ROMANA,Negozi,NORMALE,2700,3700,"13,8",18,2,2017
PORTA VIGENTINA,Uffici,OTTIMO,2550,3600,12,"15,2",2,2017
PORTA ROMANA,Uffici,OTTIMO,2550,3600,12,"15,2",2,2017
PORTA VIGENTINA,Uffici strutturati,OTTIMO,2750,3700,14,18,2,2017
PORTA ROMANA,Uffici strutturati,OTTIMO,2750,3700,14,18,2,2017
PORTA VIGENTINA,Laboratori,NORMALE,1100,1800,"5,8",9,2,2017
PORTA ROMANA,Laboratori,NORMALE,1100,1800,"5,8",9,2,2017
PORTA TICINESE,Abitazioni civili,OTTIMO,5100,6900,14,21,1,2017
PORTA GENOVA,Abitazioni civili,OTTIMO,5100,6900,14,21,1,2017
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5100,6900,14,21,1,2017
PORTA TICINESE,Abitazioni civili,NORMALE,4100,5000,"11,8","13,5",1,2017
PORTA GENOVA,Abitazioni civili,NORMALE,4100,5000,"11,8","13,5",1,2017
VIA SAN VITTORE,Abitazioni civili,NORMALE,4100,5000,"11,8","13,5",1,2017
PORTA TICINESE,Abitazioni di tipo economico,OTTIMO,4000,4600,13,"13,8",1,2017
PORTA GENOVA,Abitazioni di tipo economico,OTTIMO,4000,4600,13,"13,8",1,2017
VIA SAN VITTORE,Abitazioni di tipo economico,OTTIMO,4000,4600,13,"13,8",1,2017
PORTA TICINESE,Abitazioni di tipo economico,NORMALE,3100,3900,"9,8",13,1,2017
PORTA GENOVA,Abitazioni di tipo economico,NORMALE,3100,3900,"9,8",13,1,2017
VIA SAN VITTORE,Abitazioni di tipo economico,NORMALE,3100,3900,"9,8",13,1,2017
PORTA TICINESE,Box,NORMALE,2100,2950,"8,5",12,1,2017
PORTA GENOVA,Box,NORMALE,2100,2950,"8,5",12,1,2017
VIA SAN VITTORE,Box,NORMALE,2100,2950,"8,5",12,1,2017
PORTA TICINESE,Magazzini,NORMALE,700,850,"3,5",5,1,2017
PORTA GENOVA,Magazzini,NORMALE,700,850,"3,5",5,1,2017
VIA SAN VITTORE,Magazzini,NORMALE,700,850,"3,5",5,1,2017
PORTA TICINESE,Negozi,NORMALE,2700,3500,"13,7","17,2",1,2017
PORTA GENOVA,Negozi,NORMALE,2700,3500,"13,7","17,2",1,2017
VIA SAN VITTORE,Negozi,NORMALE,2700,3500,"13,7","17,2",1,2017
PORTA TICINESE,Uffici,OTTIMO,2950,3700,"13,8",17,1,2017
PORTA GENOVA,Uffici,OTTIMO,2950,3700,"13,8",17,1,2017
VIA SAN VITTORE,Uffici,OTTIMO,2950,3700,"13,8",17,1,2017
PORTA TICINESE,Uffici strutturati,OTTIMO,3300,4300,16,22,1,2017
PORTA GENOVA,Uffici strutturati,OTTIMO,3300,4300,16,22,1,2017
VIA SAN VITTORE,Uffici strutturati,OTTIMO,3300,4300,16,22,1,2017
PORTA TICINESE,Laboratori,NORMALE,1250,1700,"6,8",9,1,2017
PORTA GENOVA,Laboratori,NORMALE,1250,1700,"6,8",9,1,2017
VIA SAN VITTORE,Laboratori,NORMALE,1250,1700,"6,8",9,1,2017
PORTA TICINESE,Abitazioni civili,OTTIMO,5200,7000,14,21,2,2017
PORTA GENOVA,Abitazioni civili,OTTIMO,5200,7000,14,21,2,2017
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5200,7000,14,21,2,2017
PORTA TICINESE,Abitazioni civili,NORMALE,4000,5100,"11,5","13,5",2,2017
PORTA GENOVA,Abitazioni civili,NORMALE,4000,5100,"11,5","13,5",2,2017
VIA SAN VITTORE,Abitazioni civili,NORMALE,4000,5100,"11,5","13,5",2,2017
PORTA TICINESE,Abitazioni di tipo economico,NORMALE,3200,4000,"9,8","12,8",2,2017
PORTA GENOVA,Abitazioni di tipo economico,NORMALE,3200,4000,"9,8","12,8",2,2017
VIA SAN VITTORE,Abitazioni di tipo economico,NORMALE,3200,4000,"9,8","12,8",2,2017
PORTA TICINESE,Abitazioni di tipo economico,OTTIMO,4100,4700,13,"13,8",2,2017
PORTA GENOVA,Abitazioni di tipo economico,OTTIMO,4100,4700,13,"13,8",2,2017
VIA SAN VITTORE,Abitazioni di tipo economico,OTTIMO,4100,4700,13,"13,8",2,2017
PORTA TICINESE,Box,NORMALE,2100,3000,"8,5",12,2,2017
PORTA GENOVA,Box,NORMALE,2100,3000,"8,5",12,2,2017
VIA SAN VITTORE,Box,NORMALE,2100,3000,"8,5",12,2,2017
PORTA TICINESE,Magazzini,NORMALE,700,850,"3,5",5,2,2017
PORTA GENOVA,Magazzini,NORMALE,700,850,"3,5",5,2,2017
VIA SAN VITTORE,Magazzini,NORMALE,700,850,"3,5",5,2,2017
PORTA TICINESE,Negozi,NORMALE,2700,3600,14,"17,5",2,2017
PORTA GENOVA,Negozi,NORMALE,2700,3600,14,"17,5",2,2017
VIA SAN VITTORE,Negozi,NORMALE,2700,3600,14,"17,5",2,2017
PORTA TICINESE,Uffici,OTTIMO,2950,3700,"13,8",17,2,2017
PORTA GENOVA,Uffici,OTTIMO,2950,3700,"13,8",17,2,2017
VIA SAN VITTORE,Uffici,OTTIMO,2950,3700,"13,8",17,2,2017
PORTA TICINESE,Uffici strutturati,OTTIMO,3300,4300,16,22,2,2017
PORTA GENOVA,Uffici strutturati,OTTIMO,3300,4300,16,22,2,2017
VIA SAN VITTORE,Uffici strutturati,OTTIMO,3300,4300,16,22,2,2017
PORTA TICINESE,Laboratori,NORMALE,1250,1700,"6,8",9,2,2017
PORTA GENOVA,Laboratori,NORMALE,1250,1700,"6,8",9,2,2017
VIA SAN VITTORE,Laboratori,NORMALE,1250,1700,"6,8",9,2,2017
PISANI,Abitazioni civili,OTTIMO,5300,6200,"17,5","19,5",1,2017
BUENOS AIRES,Abitazioni civili,OTTIMO,5300,6200,"17,5","19,5",1,2017
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5300,6200,"17,5","19,5",1,2017
PISANI,Abitazioni civili,NORMALE,3800,5300,13,17,1,2017
BUENOS AIRES,Abitazioni civili,NORMALE,3800,5300,13,17,1,2017
REGINA GIOVANNA,Abitazioni civili,NORMALE,3800,5300,13,17,1,2017
PISANI,Abitazioni di tipo economico,OTTIMO,3800,4900,"11,5","16,5",1,2017
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,3800,4900,"11,5","16,5",1,2017
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,3800,4900,"11,5","16,5",1,2017
PISANI,Abitazioni di tipo economico,NORMALE,3100,3700,10,"11,5",1,2017
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,3100,3700,10,"11,5",1,2017
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,3100,3700,10,"11,5",1,2017
PISANI,Box,NORMALE,2350,3500,10,13,1,2017
BUENOS AIRES,Box,NORMALE,2350,3500,10,13,1,2017
REGINA GIOVANNA,Box,NORMALE,2350,3500,10,13,1,2017
PISANI,Magazzini,NORMALE,750,1050,"4,2","5,8",1,2017
BUENOS AIRES,Magazzini,NORMALE,750,1050,"4,2","5,8",1,2017
REGINA GIOVANNA,Magazzini,NORMALE,750,1050,"4,2","5,8",1,2017
PISANI,Negozi,OTTIMO,5800,8200,28,39,1,2017
BUENOS AIRES,Negozi,OTTIMO,5800,8200,28,39,1,2017
REGINA GIOVANNA,Negozi,OTTIMO,5800,8200,28,39,1,2017
PISANI,Negozi,NORMALE,2100,3200,10,15,1,2017
BUENOS AIRES,Negozi,NORMALE,2100,3200,10,15,1,2017
REGINA GIOVANNA,Negozi,NORMALE,2100,3200,10,15,1,2017
PISANI,Uffici,OTTIMO,2750,3800,11,"13,5",1,2017
BUENOS AIRES,Uffici,OTTIMO,2750,3800,11,"13,5",1,2017
REGINA GIOVANNA,Uffici,OTTIMO,2750,3800,11,"13,5",1,2017
PISANI,Uffici strutturati,OTTIMO,3400,4500,"15,5",21,1,2017
BUENOS AIRES,Uffici strutturati,OTTIMO,3400,4500,"15,5",21,1,2017
REGINA GIOVANNA,Uffici strutturati,OTTIMO,3400,4500,"15,5",21,1,2017
PISANI,Capannoni industriali,NORMALE,900,1100,5,7,1,2017
BUENOS AIRES,Capannoni industriali,NORMALE,900,1100,5,7,1,2017
REGINA GIOVANNA,Capannoni industriali,NORMALE,900,1100,5,7,1,2017
PISANI,Capannoni tipici,NORMALE,950,1200,5,7,1,2017
BUENOS AIRES,Capannoni tipici,NORMALE,950,1200,5,7,1,2017
REGINA GIOVANNA,Capannoni tipici,NORMALE,950,1200,5,7,1,2017
PISANI,Laboratori,NORMALE,1350,1700,7,"9,8",1,2017
BUENOS AIRES,Laboratori,NORMALE,1350,1700,7,"9,8",1,2017
REGINA GIOVANNA,Laboratori,NORMALE,1350,1700,7,"9,8",1,2017
PISANI,Abitazioni civili,OTTIMO,5400,6300,"17,7","19,6",2,2017
BUENOS AIRES,Abitazioni civili,OTTIMO,5400,6300,"17,7","19,6",2,2017
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5400,6300,"17,7","19,6",2,2017
PISANI,Abitazioni civili,NORMALE,3800,5200,"13,2","17,2",2,2017
BUENOS AIRES,Abitazioni civili,NORMALE,3800,5200,"13,2","17,2",2,2017
REGINA GIOVANNA,Abitazioni civili,NORMALE,3800,5200,"13,2","17,2",2,2017
PISANI,Abitazioni di tipo economico,OTTIMO,3800,5000,"11,7","16,5",2,2017
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,3800,5000,"11,7","16,5",2,2017
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,3800,5000,"11,7","16,5",2,2017
PISANI,Abitazioni di tipo economico,NORMALE,3100,3700,10,"11,7",2,2017
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,3100,3700,10,"11,7",2,2017
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,3100,3700,10,"11,7",2,2017
PISANI,Box,NORMALE,2350,3500,10,13,2,2017
BUENOS AIRES,Box,NORMALE,2350,3500,10,13,2,2017
REGINA GIOVANNA,Box,NORMALE,2350,3500,10,13,2,2017
PISANI,Magazzini,NORMALE,750,1050,"4,2","5,8",2,2017
BUENOS AIRES,Magazzini,NORMALE,750,1050,"4,2","5,8",2,2017
REGINA GIOVANNA,Magazzini,NORMALE,750,1050,"4,2","5,8",2,2017
PISANI,Negozi,OTTIMO,5800,8200,"28,2","39,2",2,2017
BUENOS AIRES,Negozi,OTTIMO,5800,8200,"28,2","39,2",2,2017
REGINA GIOVANNA,Negozi,OTTIMO,5800,8200,"28,2","39,2",2,2017
PISANI,Negozi,NORMALE,2200,3300,"10,2","15,2",2,2017
BUENOS AIRES,Negozi,NORMALE,2200,3300,"10,2","15,2",2,2017
REGINA GIOVANNA,Negozi,NORMALE,2200,3300,"10,2","15,2",2,2017
PISANI,Uffici,OTTIMO,2800,3800,11,"13,5",2,2017
BUENOS AIRES,Uffici,OTTIMO,2800,3800,11,"13,5",2,2017
REGINA GIOVANNA,Uffici,OTTIMO,2800,3800,11,"13,5",2,2017
PISANI,Uffici strutturati,OTTIMO,3400,4600,"15,5","21,2",2,2017
BUENOS AIRES,Uffici strutturati,OTTIMO,3400,4600,"15,5","21,2",2,2017
REGINA GIOVANNA,Uffici strutturati,OTTIMO,3400,4600,"15,5","21,2",2,2017
PISANI,Capannoni industriali,NORMALE,900,1100,5,7,2,2017
BUENOS AIRES,Capannoni industriali,NORMALE,900,1100,5,7,2,2017
REGINA GIOVANNA,Capannoni industriali,NORMALE,900,1100,5,7,2,2017
PISANI,Capannoni tipici,NORMALE,950,1200,5,7,2,2017
BUENOS AIRES,Capannoni tipici,NORMALE,950,1200,5,7,2,2017
REGINA GIOVANNA,Capannoni tipici,NORMALE,950,1200,5,7,2,2017
PISANI,Laboratori,NORMALE,1350,1750,7,"9,8",2,2017
BUENOS AIRES,Laboratori,NORMALE,1350,1750,7,"9,8",2,2017
REGINA GIOVANNA,Laboratori,NORMALE,1350,1750,7,"9,8",2,2017
CITY LIFE,Abitazioni civili,OTTIMO,7000,9700,20,32,1,2017
CITY LIFE,Abitazioni signorili,OTTIMO,9600,11400,"32,8",39,1,2017
CITY LIFE,Box,NORMALE,2400,3100,8,"10,8",1,2017
CITY LIFE,Abitazioni civili,OTTIMO,7100,9700,20,32,2,2017
CITY LIFE,Abitazioni signorili,OTTIMO,9600,11500,"32,8",39,2,2017
CITY LIFE,Box,NORMALE,2400,3100,8,"10,8",2,2017
PORTA NUOVA,Abitazioni civili,OTTIMO,7900,11600,28,42,1,2017
PORTA NUOVA,Abitazioni signorili,OTTIMO,11500,13500,40,48,1,2017
PORTA NUOVA,Box,NORMALE,2400,3200,8,11,1,2017
PORTA NUOVA,Abitazioni civili,OTTIMO,7800,11600,28,42,2,2017
PORTA NUOVA,Abitazioni signorili,OTTIMO,11500,13600,40,48,2,2017
PORTA NUOVA,Box,NORMALE,2400,3200,8,11,2,2017
