Zona_Descr,Descr_Tipologia,Stato,Compr_min,Compr_max,Loc_min,Loc_max,Semestre,Anno
ARCO DELLA PACE,Abitazioni signorili,OTTIMO,8000,11000,25,28,2,2018
CORSO MAGENTA,Abitazioni signorili,OTTIMO,8000,11000,25,28,2,2018
PARCO SEMPIONE,Box,NORMALE,2500,3700,10,"13,3",2,2018
ARCO DELLA PACE,Box,NORMALE,2500,3700,10,"13,3",2,2018
CORSO MAGENTA,Box,NORMALE,2500,3700,10,"13,3",2,2018
PARCO SEMPIONE,Magazzini,NORMALE,900,1200,"4,8","6,4",2,2018
ARCO DELLA PACE,Magazzini,NORMALE,900,1200,"4,8","6,4",2,2018
CORSO MAGENTA,Magazzini,NORMALE,900,1200,"4,8","6,4",2,2018
PARCO SEMPIONE,Negozi,NORMALE,3200,4800,"16,1","20,8",2,2018
ARCO DELLA PACE,Negozi,NORMALE,3200,4800,"16,1","20,8",2,2018
CORSO MAGENTA,Negozi,NORMALE,3200,4800,"16,1","20,8",2,2018
PARCO SEMPIONE,Uffici,OTTIMO,3600,4700,"15,1","17,8",2,2018
ARCO DELLA PACE,Uffici,OTTIMO,3600,4700,"15,1","17,8",2,2018
CORSO MAGENTA,Uffici,OTTIMO,3600,4700,"15,1","17,8",2,2018
PARCO SEMPIONE,Uffici strutturati,OTTIMO,3900,5400,"19,6",26,2,2018
ARCO DELLA PACE,Uffici strutturati,OTTIMO,3900,5400,"19,6",26,2,2018
CORSO MAGENTA,Uffici strutturati,OTTIMO,3900,5400,"19,6",26,2,2018
PARCO SEMPIONE,Laboratori,NORMALE,1500,2000,"7,5",10,2,2018
ARCO DELLA PACE,Laboratori,NORMALE,1500,2000,"7,5",10,2,2018
CORSO MAGENTA,Laboratori,NORMALE,1500,2000,"7,5",10,2,2018
TURATI,Abitazioni civili,OTTIMO,6400,8400,"20,7","24,2",1,2018
MOSCOVA,Abitazioni civili,OTTIMO,6400,8400,"20,7","24,2",1,2018
CORSO VENEZIA,Abitazioni civili,OTTIMO,6400,8400,"20,7","24,2",1,2018
TURATI,Abitazioni civili,NORMALE,4600,6300,"15,2","20,5",1,2018
MOSCOVA,Abitazioni civili,NORMALE,4600,6300,"15,2","20,5",1,2018
CORSO VENEZIA,Abitazioni civili,NORMALE,4600,6300,"15,2","20,5",1,2018
TURATI,Abitazioni di tipo economico,NORMALE,3700,4600,13,"15,3",1,2018
MOSCOVA,Abitazioni di tipo economico,NORMALE,3700,4600,13,"15,3",1,2018
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3700,4600,13,"15,3",1,2018
TURATI,Abitazioni di tipo economico,OTTIMO,4700,5600,"15,5","20,2",1,2018
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4700,5600,"15,5","20,2",1,2018
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4700,5600,"15,5","20,2",1,2018
TURATI,Box,NORMALE,2600,3900,8,"12,2",1,2018
MOSCOVA,Box,NORMALE,2600,3900,8,"12,2",1,2018
CORSO VENEZIA,Box,NORMALE,2600,3900,8,"12,2",1,2018
TURATI,Magazzini,NORMALE,1200,1500,6,"7,3",1,2018
MOSCOVA,Magazzini,NORMALE,1200,1500,6,"7,3",1,2018
CORSO VENEZIA,Magazzini,NORMALE,1200,1500,6,"7,3",1,2018
TURATI,Negozi,NORMALE,4000,5300,"17,5","24,5",1,2018
MOSCOVA,Negozi,NORMALE,4000,5300,"17,5","24,5",1,2018
CORSO VENEZIA,Negozi,NORMALE,4000,5300,"17,5","24,5",1,2018
TURATI,Uffici,OTTIMO,4200,5300,18,"22,8",1,2018
MOSCOVA,Uffici,OTTIMO,4200,5300,18,"22,8",1,2018
CORSO VENEZIA,Uffici,OTTIMO,4200,5300,18,"22,8",1,2018
TURATI,Uffici strutturati,OTTIMO,4200,5600,"22,7",30,1,2018
MOSCOVA,Uffici strutturati,OTTIMO,4200,5600,"22,7",30,1,2018
CORSO VENEZIA,Uffici strutturati,OTTIMO,4200,5600,"22,7",30,1,2018
TURATI,Laboratori,NORMALE,1950,2350,10,12,1,2018
MOSCOVA,Laboratori,NORMALE,1950,2350,10,12,1,2018
CORSO VENEZIA,Laboratori,NORMALE,1950,2350,10,12,1,2018
TURATI,Abitazioni civili,OTTIMO,6400,8500,"20,3",25,2,2018
MOSCOVA,Abitazioni civili,OTTIMO,6400,8500,"20,3",25,2,2018
CORSO VENEZIA,Abitazioni civili,OTTIMO,6400,8500,"20,3",25,2,2018
TURATI,Abitazioni civili,NORMALE,4700,6400,15,20,2,2018
MOSCOVA,Abitazioni civili,NORMALE,4700,6400,15,20,2,2018
CORSO VENEZIA,Abitazioni civili,NORMALE,4700,6400,15,20,2,2018
TURATI,Abitazioni di tipo economico,NORMALE,3700,4700,"13,3","15,6",2,2018
MOSCOVA,Abitazioni di tipo economico,NORMALE,3700,4700,"13,3","15,6",2,2018
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3700,4700,"13,3","15,6",2,2018
TURATI,Abitazioni di tipo economico,OTTIMO,4700,5700,"15,8","20,5",2,2018
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4700,5700,"15,8","20,5",2,2018
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4700,5700,"15,8","20,5",2,2018
TURATI,Box,NORMALE,2600,4000,8,"12,5",2,2018
MOSCOVA,Box,NORMALE,2600,4000,8,"12,5",2,2018
CORSO VENEZIA,Box,NORMALE,2600,4000,8,"12,5",2,2018
TURATI,Magazzini,NORMALE,1200,1500,6,"7,3",2,2018
MOSCOVA,Magazzini,NORMALE,1200,1500,6,"7,3",2,2018
CORSO VENEZIA,Magazzini,NORMALE,1200,1500,6,"7,3",2,2018
TURATI,Negozi,NORMALE,4200,5500,"17,8","24,9",2,2018
MOSCOVA,Negozi,NORMALE,4200,5500,"17,8","24,9",2,2018
CORSO VENEZIA,Negozi,NORMALE,4200,5500,"17,8","24,9",2,2018
TURATI,Uffici,OTTIMO,4200,5400,"18,4","23,2",2,2018
MOSCOVA,Uffici,OTTIMO,4200,5400,"18,4","23,2",2,2018
CORSO VENEZIA,Uffici,OTTIMO,4200,5400,"18,4","23,2",2,2018
TURATI,Uffici strutturati,OTTIMO,4300,5700,"23,2","30,5",2,2018
MOSCOVA,Uffici strutturati,OTTIMO,4300,5700,"23,2","30,5",2,2018
CORSO VENEZIA,Uffici strutturati,OTTIMO,4300,5700,"23,2","30,5",2,2018
TURATI,Laboratori,NORMALE,1950,2450,"9,8","12,3",2,2018
MOSCOVA,Laboratori,NORMALE,1950,2450,"9,8","12,3",2,2018
CORSO VENEZIA,Laboratori,NORMALE,1950,2450,"9,8","12,3",2,2018
VENEZIA,Abitazioni civili,NORMALE,4800,6400,"14,8",19,1,2018
PORTA VITTORIA,Abitazioni civili,NORMALE,4800,6400,"14,8",19,1,2018
PORTA ROMANA,Abitazioni civili,NORMALE,4800,6400,"14,8",19,1,2018
VENEZIA,Abitazioni civili,OTTIMO,6500,7900,"19,3",24,1,2018
PORTA VITTORIA,Abitazioni civili,OTTIMO,6500,7900,"19,3",24,1,2018
PORTA ROMANA,Abitazioni civili,OTTIMO,6500,7900,"19,3",24,1,2018
VENEZIA,Abitazioni di tipo economico,OTTIMO,5000,6100,"15,4","18,7",1,2018
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,5000,6100,"15,4","18,7",1,2018
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,5000,6100,"15,4","18,7",1,2018
VENEZIA,Abitazioni di tipo economico,NORMALE,4700,4900,"14,2",15,1,2018
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4700,4900,"14,2",15,1,2018
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4700,4900,"14,2",15,1,2018
VENEZIA,Abitazioni signorili,OTTIMO,7700,10000,"23,5","30,2",1,2018
PORTA VITTORIA,Abitazioni signorili,OTTIMO,7700,10000,"23,5","30,2",1,2018
PORTA ROMANA,Abitazioni signorili,OTTIMO,7700,10000,"23,5","30,2",1,2018
VENEZIA,Box,NORMALE,3400,5200,12,"17,6",1,2018
PORTA VITTORIA,Box,NORMALE,3400,5200,12,"17,6",1,2018
PORTA ROMANA,Box,NORMALE,3400,5200,12,"17,6",1,2018
VENEZIA,Magazzini,NORMALE,1000,1200,5,7,1,2018
PORTA VITTORIA,Magazzini,NORMALE,1000,1200,5,7,1,2018
PORTA ROMANA,Magazzini,NORMALE,1000,1200,5,7,1,2018
VENEZIA,Negozi,NORMALE,3800,5200,"16,4","22,2",1,2018
PORTA VITTORIA,Negozi,NORMALE,3800,5200,"16,4","22,2",1,2018
PORTA ROMANA,Negozi,NORMALE,3800,5200,"16,4","22,2",1,2018
VENEZIA,Negozi,OTTIMO,5200,7200,"24,9","41,2",1,2018
PORTA VITTORIA,Negozi,OTTIMO,5200,7200,"24,9","41,2",1,2018
PORTA ROMANA,Negozi,OTTIMO,5200,7200,"24,9","41,2",1,2018
VENEZIA,Uffici,OTTIMO,4700,5600,"19,2",25,1,2018
PORTA VITTORIA,Uffici,OTTIMO,4700,5600,"19,2",25,1,2018
PORTA ROMANA,Uffici,OTTIMO,4700,5600,"19,2",25,1,2018
VENEZIA,Uffici strutturati,OTTIMO,5500,6100,"24,7","31,2",1,2018
PORTA VITTORIA,Uffici strutturati,OTTIMO,5500,6100,"24,7","31,2",1,2018
PORTA ROMANA,Uffici strutturati,OTTIMO,5500,6100,"24,7","31,2",1,2018
VENEZIA,Laboratori,NORMALE,1500,2100,"9,2","12,5",1,2018
PORTA VITTORIA,Laboratori,NORMALE,1500,2100,"9,2","12,5",1,2018
PORTA ROMANA,Laboratori,NORMALE,1500,2100,"9,2","12,5",1,2018
VENEZIA,Abitazioni civili,OTTIMO,6500,8000,"19,3","24,5",2,2018
PORTA VITTORIA,Abitazioni civili,OTTIMO,6500,8000,"19,3","24,5",2,2018
PORTA ROMANA,Abitazioni civili,OTTIMO,6500,8000,"19,3","24,5",2,2018
VENEZIA,Abitazioni civili,NORMALE,4900,6500,"14,5",19,2,2018
PORTA VITTORIA,Abitazioni civili,NORMALE,4900,6500,"14,5",19,2,2018
PORTA ROMANA,Abitazioni civili,NORMALE,4900,6500,"14,5",19,2,2018
VENEZIA,Abitazioni di tipo economico,NORMALE,4700,5100,14,"14,8",2,2018
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4700,5100,14,"14,8",2,2018
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4700,5100,14,"14,8",2,2018
VENEZIA,Abitazioni di tipo economico,OTTIMO,5100,6200,"15,2",19,2,2018
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,5100,6200,"15,2",19,2,2018
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,5100,6200,"15,2",19,2,2018
VENEZIA,Abitazioni signorili,OTTIMO,7800,9100,"23,9","30,8",2,2018
PORTA VITTORIA,Abitazioni signorili,OTTIMO,7800,9100,"23,9","30,8",2,2018
PORTA ROMANA,Abitazioni signorili,OTTIMO,7800,9100,"23,9","30,8",2,2018
VENEZIA,Box,NORMALE,3300,5200,"11,8","17,4",2,2018
PORTA VITTORIA,Box,NORMALE,3300,5200,"11,8","17,4",2,2018
PORTA ROMANA,Box,NORMALE,3300,5200,"11,8","17,4",2,2018
VENEZIA,Magazzini,NORMALE,1000,1200,5,7,2,2018
PORTA VITTORIA,Magazzini,NORMALE,1000,1200,5,7,2,2018
PORTA ROMANA,Magazzini,NORMALE,1000,1200,5,7,2,2018
VENEZIA,Negozi,OTTIMO,5300,7200,"24,9","41,2",2,2018
PORTA VITTORIA,Negozi,OTTIMO,5300,7200,"24,9","41,2",2,2018
PORTA ROMANA,Negozi,OTTIMO,5300,7200,"24,9","41,2",2,2018
VENEZIA,Negozi,NORMALE,3700,5200,"16,4","22,2",2,2018
PORTA VITTORIA,Negozi,NORMALE,3700,5200,"16,4","22,2",2,2018
PORTA ROMANA,Negozi,NORMALE,3700,5200,"16,4","22,2",2,2018
VENEZIA,Uffici,OTTIMO,4600,5600,"18,8",25,2,2018
PORTA VITTORIA,Uffici,OTTIMO,4600,5600,"18,8",25,2,2018
PORTA ROMANA,Uffici,OTTIMO,4600,5600,"18,8",25,2,2018
VENEZIA,Uffici strutturati,OTTIMO,5500,6200,25,"31,8",2,2018
PORTA VITTORIA,Uffici strutturati,OTTIMO,5500,6200,25,"31,8",2,2018
PORTA ROMANA,Uffici strutturati,OTTIMO,5500,6200,25,"31,8",2,2018
VENEZIA,Laboratori,NORMALE,1500,2100,"9,2","12,5",2,2018
PORTA VITTORIA,Laboratori,NORMALE,1500,2100,"9,2","12,5",2,2018
PORTA ROMANA,Laboratori,NORMALE,1500,2100,"9,2","12,5",2,2018
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5300,6800,"19,2","24,4",1,2018
PORTA ROMANA,Abitazioni civili,OTTIMO,5300,6800,"19,2","24,4",1,2018
PORTA VIGENTINA,Abitazioni civili,NORMALE,4600,5300,15,"17,4",1,2018
PORTA ROMANA,Abitazioni civili,NORMALE,4600,5300,15,"17,4",1,2018
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3600,4500,12,"13,2",1,2018
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3600,4500,12,"13,2",1,2018
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4500,5200,"13,3",19,1,2018
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4500,5200,"13,3",19,1,2018
PORTA VIGENTINA,Box,NORMALE,2750,3700,"12,6","16,8",1,2018
PORTA ROMANA,Box,NORMALE,2750,3700,"12,6","16,8",1,2018
PORTA VIGENTINA,Magazzini,NORMALE,700,1000,4,5,1,2018
PORTA ROMANA,Magazzini,NORMALE,700,1000,4,5,1,2018
PORTA VIGENTINA,Negozi,NORMALE,2750,3700,14,"18,2",1,2018
PORTA ROMANA,Negozi,NORMALE,2750,3700,14,"18,2",1,2018
PORTA VIGENTINA,Uffici,OTTIMO,2550,3600,12,"15,2",1,2018
PORTA ROMANA,Uffici,OTTIMO,2550,3600,12,"15,2",1,2018
PORTA VIGENTINA,Uffici strutturati,OTTIMO,2750,3700,14,18,1,2018
PORTA ROMANA,Uffici strutturati,OTTIMO,2750,3700,14,18,1,2018
PORTA VIGENTINA,Laboratori,NORMALE,1100,1800,"5,8",9,1,2018
PORTA ROMANA,Laboratori,NORMALE,1100,1800,"5,8",9,1,2018
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5400,6900,"19,2","24,8",2,2018
PORTA ROMANA,Abitazioni civili,OTTIMO,5400,6900,"19,2","24,8",2,2018
PORTA VIGENTINA,Abitazioni civili,NORMALE,4700,5400,"14,7","17,4",2,2018
PORTA ROMANA,Abitazioni civili,NORMALE,4700,5400,"14,7","17,4",2,2018
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3600,4500,12,"13,2",2,2018
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3600,4500,12,"13,2",2,2018
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4500,5200,"13,3",19,2,2018
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4500,5200,"13,3",19,2,2018
PORTA VIGENTINA,Box,NORMALE,2750,3700,"12,6","16,8",2,2018
PORTA ROMANA,Box,NORMALE,2750,3700,"12,6","16,8",2,2018
PORTA VIGENTINA,Magazzini,NORMALE,700,1000,4,5,2,2018
PORTA ROMANA,Magazzini,NORMALE,700,1000,4,5,2,2018
PORTA VIGENTINA,Negozi,NORMALE,2750,3600,"13,7","17,8",2,2018
PORTA ROMANA,Negozi,NORMALE,2750,3600,"13,7","17,8",2,2018
PORTA VIGENTINA,Uffici,OTTIMO,2550,3600,12,"15,2",2,2018
PORTA ROMANA,Uffici,OTTIMO,2550,3600,12,"15,2",2,2018
PORTA VIGENTINA,Uffici strutturati,OTTIMO,2750,3700,14,18,2,2018
PORTA ROMANA,Uffici strutturati,OTTIMO,2750,3700,14,18,2,2018
PORTA VIGENTINA,Laboratori,NORMALE,1100,1800,"5,8",9,2,2018
PORTA ROMANA,Laboratori,NORMALE,1100,1800,"5,8",9,2,2018
PORTA TICINESE,Abitazioni civili,OTTIMO,5200,7100,14,"21,2",1,2018
PORTA GENOVA,Abitazioni civili,OTTIMO,5200,7100,14,"21,2",1,2018
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5200,7100,14,"21,2",1,2018
PORTA TICINESE,Abitazioni civili,NORMALE,4000,5200,"11,2","13,5",1,2018
PORTA GENOVA,Abitazioni civili,NORMALE,4000,5200,"11,2","13,5",1,2018
VIA SAN VITTORE,Abitazioni civili,NORMALE,4000,5200,"11,2","13,5",1,2018
PORTA TICINESE,Abitazioni di tipo economico,NORMALE,3200,4100,"9,8","12,8",1,2018
PORTA GENOVA,Abitazioni di tipo economico,NORMALE,3200,4100,"9,8","12,8",1,2018
VIA SAN VITTORE,Abitazioni di tipo economico,NORMALE,3200,4100,"9,8","12,8",1,2018
PORTA TICINESE,Abitazioni di tipo economico,OTTIMO,4100,4800,13,"13,8",1,2018
PORTA GENOVA,Abitazioni di tipo economico,OTTIMO,4100,4800,13,"13,8",1,2018
VIA SAN VITTORE,Abitazioni di tipo economico,OTTIMO,4100,4800,13,"13,8",1,2018
PORTA TICINESE,Box,NORMALE,2100,3100,"8,5","12,2",1,2018
PORTA GENOVA,Box,NORMALE,2100,3100,"8,5","12,2",1,2018
VIA SAN VITTORE,Box,NORMALE,2100,3100,"8,5","12,2",1,2018
PORTA TICINESE,Magazzini,NORMALE,700,850,"3,5",5,1,2018
PORTA GENOVA,Magazzini,NORMALE,700,850,"3,5",5,1,2018
VIA SAN VITTORE,Magazzini,NORMALE,700,850,"3,5",5,1,2018
PORTA TICINESE,Negozi,NORMALE,2700,3700,"14,2","17,5",1,2018
PORTA GENOVA,Negozi,NORMALE,2700,3700,"14,2","17,5",1,2018
VIA SAN VITTORE,Negozi,NORMALE,2700,3700,"14,2","17,5",1,2018
PORTA TICINESE,Uffici,OTTIMO,2950,3800,"13,8","17,2",1,2018
PORTA GENOVA,Uffici,OTTIMO,2950,3800,"13,8","17,2",1,2018
VIA SAN VITTORE,Uffici,OTTIMO,2950,3800,"13,8","17,2",1,2018
PORTA TICINESE,Uffici strutturati,OTTIMO,3300,4400,16,"22,2",1,2018
PORTA GENOVA,Uffici strutturati,OTTIMO,3300,4400,16,"22,2",1,2018
VIA SAN VITTORE,Uffici strutturati,OTTIMO,3300,4400,16,"22,2",1,2018
PORTA TICINESE,Laboratori,NORMALE,1250,1700,"6,8",9,1,2018
PORTA GENOVA,Laboratori,NORMALE,1250,1700,"6,8",9,1,2018
VIA SAN VITTORE,Laboratori,NORMALE,1250,1700,"6,8",9,1,2018
PORTA TICINESE,Abitazioni civili,OTTIMO,5300,7200,14,"21,2",2,2018
PORTA GENOVA,Abitazioni civili,OTTIMO,5300,7200,14,"21,2",2,2018
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5300,7200,14,"21,2",2,2018
PORTA TICINESE,Abitazioni civili,NORMALE,4000,5300,"11,2","13,5",2,2018
PORTA GENOVA,Abitazioni civili,NORMALE,4000,5300,"11,2","13,5",2,2018
VIA SAN VITTORE,Abitazioni civili,NORMALE,4000,5300,"11,2","13,5",2,2018
PORTA TICINESE,Abitazioni di tipo economico,NORMALE,3300,4200,"9,8","12,5",2,2018
PORTA GENOVA,Abitazioni di tipo economico,NORMALE,3300,4200,"9,8","12,5",2,2018
VIA SAN VITTORE,Abitazioni di tipo economico,NORMALE,3300,4200,"9,8","12,5",2,2018
PORTA TICINESE,Abitazioni di tipo economico,OTTIMO,4200,4900,"12,8","13,5",2,2018
PORTA GENOVA,Abitazioni di tipo economico,OTTIMO,4200,4900,"12,8","13,5",2,2018
VIA SAN VITTORE,Abitazioni di tipo economico,OTTIMO,4200,4900,"12,8","13,5",2,2018
PORTA TICINESE,Box,NORMALE,2100,3100,"8,5","12,2",2,2018
PORTA GENOVA,Box,NORMALE,2100,3100,"8,5","12,2",2,2018
VIA SAN VITTORE,Box,NORMALE,2100,3100,"8,5","12,2",2,2018
PORTA TICINESE,Magazzini,NORMALE,700,850,"3,5",5,2,2018
PORTA GENOVA,Magazzini,NORMALE,700,850,"3,5",5,2,2018
VIA SAN VITTORE,Magazzini,NORMALE,700,850,"3,5",5,2,2018
PORTA TICINESE,Negozi,NORMALE,2650,3800,"13,9","17,2",2,2018
PORTA GENOVA,Negozi,NORMALE,2650,3800,"13,9","17,2",2,2018
VIA SAN VITTORE,Negozi,NORMALE,2650,3800,"13,9","17,2",2,2018
PORTA TICINESE,Uffici,OTTIMO,2950,3800,"13,8","17,2",2,2018
PORTA GENOVA,Uffici,OTTIMO,2950,3800,"13,8","17,2",2,2018
VIA SAN VITTORE,Uffici,OTTIMO,2950,3800,"13,8","17,2",2,2018
PORTA TICINESE,Uffici strutturati,OTTIMO,3300,4500,16,"22,6",2,2018
PORTA GENOVA,Uffici strutturati,OTTIMO,3300,4500,16,"22,6",2,2018
VIA SAN VITTORE,Uffici strutturati,OTTIMO,3300,4500,16,"22,6",2,2018
PORTA TICINESE,Laboratori,NORMALE,1250,1700,"6,8",9,2,2018
PORTA GENOVA,Laboratori,NORMALE,1250,1700,"6,8",9,2,2018
VIA SAN VITTORE,Laboratori,NORMALE,1250,1700,"6,8",9,2,2018
PISANI,Abitazioni civili,OTTIMO,5300,6300,"17,7","19,6",1,2018
BUENOS AIRES,Abitazioni civili,OTTIMO,5300,6300,"17,7","19,6",1,2018
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5300,6300,"17,7","19,6",1,2018
PISANI,Abitazioni civili,NORMALE,3900,5200,"13,2","17,2",1,2018
BUENOS AIRES,Abitazioni civili,NORMALE,3900,5200,"13,2","17,2",1,2018
REGINA GIOVANNA,Abitazioni civili,NORMALE,3900,5200,"13,2","17,2",1,2018
PISANI,Abitazioni di tipo economico,OTTIMO,3800,5000,"11,7","16,5",1,2018
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,3800,5000,"11,7","16,5",1,2018
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,3800,5000,"11,7","16,5",1,2018
PISANI,Abitazioni di tipo economico,NORMALE,3100,3700,10,"11,7",1,2018
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,3100,3700,10,"11,7",1,2018
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,3100,3700,10,"11,7",1,2018
PISANI,Box,NORMALE,2350,3500,10,13,1,2018
BUENOS AIRES,Box,NORMALE,2350,3500,10,13,1,2018
REGINA GIOVANNA,Box,NORMALE,2350,3500,10,13,1,2018
PISANI,Magazzini,NORMALE,750,1050,"4,2","5,8",1,2018
BUENOS AIRES,Magazzini,NORMALE,750,1050,"4,2","5,8",1,2018
REGINA GIOVANNA,Magazzini,NORMALE,750,1050,"4,2","5,8",1,2018
PISANI,Negozi,OTTIMO,5800,8200,"28,2","39,2",1,2018
BUENOS AIRES,Negozi,OTTIMO,5800,8200,"28,2","39,2",1,2018
REGINA GIOVANNA,Negozi,OTTIMO,5800,8200,"28,2","39,2",1,2018
PISANI,Negozi,NORMALE,2200,3300,"10,2","15,2",1,2018
BUENOS AIRES,Negozi,NORMALE,2200,3300,"10,2","15,2",1,2018
REGINA GIOVANNA,Negozi,NORMALE,2200,3300,"10,2","15,2",1,2018
PISANI,Uffici,OTTIMO,3200,4200,13,18,1,2018
BUENOS AIRES,Uffici,OTTIMO,3200,4200,13,18,1,2018
REGINA GIOVANNA,Uffici,OTTIMO,3200,4200,13,18,1,2018
PISANI,Uffici strutturati,OTTIMO,3700,5000,18,24,1,2018
BUENOS AIRES,Uffici strutturati,OTTIMO,3700,5000,18,24,1,2018
REGINA GIOVANNA,Uffici strutturati,OTTIMO,3700,5000,18,24,1,2018
PISANI,Capannoni industriali,NORMALE,900,1100,5,7,1,2018
BUENOS AIRES,Capannoni industriali,NORMALE,900,1100,5,7,1,2018
REGINA GIOVANNA,Capannoni industriali,NORMALE,900,1100,5,7,1,2018
PISANI,Capannoni tipici,NORMALE,950,1200,5,7,1,2018
BUENOS AIRES,Capannoni tipici,NORMALE,950,1200,5,7,1,2018
REGINA GIOVANNA,Capannoni tipici,NORMALE,950,1200,5,7,1,2018
PISANI,Laboratori,NORMALE,1350,1750,7,"9,8",1,2018
BUENOS AIRES,Laboratori,NORMALE,1350,1750,7,"9,8",1,2018
REGINA GIOVANNA,Laboratori,NORMALE,1350,1750,7,"9,8",1,2018
PISANI,Abitazioni civili,NORMALE,4000,5200,"13,7","17,5",2,2018
BUENOS AIRES,Abitazioni civili,NORMALE,4000,5200,"13,7","17,5",2,2018
REGINA GIOVANNA,Abitazioni civili,NORMALE,4000,5200,"13,7","17,5",2,2018
PISANI,Abitazioni civili,OTTIMO,5200,6400,18,"19,9",2,2018
BUENOS AIRES,Abitazioni civili,OTTIMO,5200,6400,18,"19,9",2,2018
REGINA GIOVANNA,Abitazioni civili,OTTIMO,5200,6400,18,"19,9",2,2018
PISANI,Abitazioni di tipo economico,OTTIMO,3900,5100,"11,9","16,8",2,2018
BUENOS AIRES,Abitazioni di tipo economico,OTTIMO,3900,5100,"11,9","16,8",2,2018
REGINA GIOVANNA,Abitazioni di tipo economico,OTTIMO,3900,5100,"11,9","16,8",2,2018
PISANI,Abitazioni di tipo economico,NORMALE,3100,3800,10,"11,8",2,2018
BUENOS AIRES,Abitazioni di tipo economico,NORMALE,3100,3800,10,"11,8",2,2018
REGINA GIOVANNA,Abitazioni di tipo economico,NORMALE,3100,3800,10,"11,8",2,2018
PISANI,Box,NORMALE,2350,3500,9,"12,7",2,2018
BUENOS AIRES,Box,NORMALE,2350,3500,9,"12,7",2,2018
REGINA GIOVANNA,Box,NORMALE,2350,3500,9,"12,7",2,2018
PISANI,Magazzini,NORMALE,750,1050,"4,2","5,8",2,2018
BUENOS AIRES,Magazzini,NORMALE,750,1050,"4,2","5,8",2,2018
REGINA GIOVANNA,Magazzini,NORMALE,750,1050,"4,2","5,8",2,2018
PISANI,Negozi,OTTIMO,5800,8300,"28,2","39,2",2,2018
BUENOS AIRES,Negozi,OTTIMO,5800,8300,"28,2","39,2",2,2018
REGINA GIOVANNA,Negozi,OTTIMO,5800,8300,"28,2","39,2",2,2018
PISANI,Negozi,NORMALE,2200,3300,"10,2","15,2",2,2018
BUENOS AIRES,Negozi,NORMALE,2200,3300,"10,2","15,2",2,2018
REGINA GIOVANNA,Negozi,NORMALE,2200,3300,"10,2","15,2",2,2018
PISANI,Uffici,OTTIMO,3100,4200,13,18,2,2018
BUENOS AIRES,Uffici,OTTIMO,3100,4200,13,18,2,2018
REGINA GIOVANNA,Uffici,OTTIMO,3100,4200,13,18,2,2018
PISANI,Uffici strutturati,OTTIMO,3700,5100,18,24,2,2018
BUENOS AIRES,Uffici strutturati,OTTIMO,3700,5100,18,24,2,2018
REGINA GIOVANNA,Uffici strutturati,OTTIMO,3700,5100,18,24,2,2018
PISANI,Capannoni industriali,NORMALE,900,1100,5,7,2,2018
BUENOS AIRES,Capannoni industriali,NORMALE,900,1100,5,7,2,2018
REGINA GIOVANNA,Capannoni industriali,NORMALE,900,1100,5,7,2,2018
PISANI,Capannoni tipici,NORMALE,950,1200,5,7,2,2018
BUENOS AIRES,Capannoni tipici,NORMALE,950,1200,5,7,2,2018
REGINA GIOVANNA,Capannoni tipici,NORMALE,950,1200,5,7,2,2018
PISANI,Laboratori,NORMALE,1350,1750,7,"9,8",2,2018
BUENOS AIRES,Laboratori,NORMALE,1350,1750,7,"9,8",2,2018
REGINA GIOVANNA,Laboratori,NORMALE,1350,1750,7,"9,8",2,2018
CITY LIFE,Abitazioni civili,OTTIMO,7200,9800,20,32,1,2018
