Neighborhood,Type,Status,Min_Sale_Price,Max_Sale_Price,Min_Rent_Price,Max_Rent_Price,Semester,Year,Avg_Sale_Price,Avg_Rent_Price
FAMAGOSTA,Negozi,NORMALE,1600,2000,8.5,12.0,2,2014,1800.0,10.25
FAENZA,Negozi,NORMALE,1600,2000,8.5,12.0,2,2014,1800.0,10.25
BARONA,Uffici,OTTIMO,1700,2000,8.0,9.5,2,2014,1850.0,8.75
FAMAGOSTA,Uffici,OTTIMO,1700,2000,8.0,9.5,2,2014,1850.0,8.75
FAENZA,Uffici,OTTIMO,1700,2000,8.0,9.5,2,2014,1850.0,8.75
BARONA,Uffici strutturati,OTTIMO,1800,2200,10.6,13.2,2,2014,2000.0,11.899999999999999
FAMAGOSTA,Uffici strutturati,OTTIMO,1800,2200,10.6,13.2,2,2014,2000.0,11.899999999999999
FAENZA,Uffici strutturati,OTTIMO,1800,2200,10.6,13.2,2,2014,2000.0,11.899999999999999
BARONA,Capannoni industriali,OTTIMO,850,1000,4.6,6.0,2,2014,925.0,5.3
FAMAGOSTA,Capannoni industriali,OTTIMO,850,1000,4.6,6.0,2,2014,925.0,5.3
FAENZA,Capannoni industriali,OTTIMO,850,1000,4.6,6.0,2,2014,925.0,5.3
BARONA,Capannoni tipici,OTTIMO,900,1000,4.8,6.0,2,2014,950.0,5.4
FAMAGOSTA,Capannoni tipici,OTTIMO,900,1000,4.8,6.0,2,2014,950.0,5.4
FAENZA,Capannoni tipici,OTTIMO,900,1000,4.8,6.0,2,2014,950.0,5.4
BARONA,Laboratori,NORMALE,900,1100,4.2,6.0,2,2014,1000.0,5.1
FAMAGOSTA,Laboratori,NORMALE,900,1100,4.2,6.0,2,2014,1000.0,5.1
FAENZA,Laboratori,NORMALE,900,1100,4.2,6.0,2,2014,1000.0,5.1
SEGESTA,Abitazioni civili,OTTIMO,3000,4000,11.5,15.5,1,2014,3500.0,13.5
ARETUSA,Abitazioni civili,OTTIMO,3000,4000,11.5,15.5,1,2014,3500.0,13.5
VESPRI SICILIANI,Abitazioni civili,OTTIMO,3000,4000,11.5,15.5,1,2014,3500.0,13.5
SEGESTA,Abitazioni civili,NORMALE,2200,2850,9.5,11.5,1,2014,2525.0,10.5
ARETUSA,Abitazioni civili,NORMALE,2200,2850,9.5,11.5,1,2014,2525.0,10.5
VESPRI SICILIANI,Abitazioni civili,NORMALE,2200,2850,9.5,11.5,1,2014,2525.0,10.5
SEGESTA,Abitazioni di tipo economico,OTTIMO,2450,3200,9.3,11.8,1,2014,2825.0,10.55
ARETUSA,Abitazioni di tipo economico,OTTIMO,2450,3200,9.3,11.8,1,2014,2825.0,10.55
VESPRI SICILIANI,Abitazioni di tipo economico,OTTIMO,2450,3200,9.3,11.8,1,2014,2825.0,10.55
SEGESTA,Abitazioni di tipo economico,NORMALE,1950,2400,7.5,9.3,1,2014,2175.0,8.4
ARETUSA,Abitazioni di tipo economico,NORMALE,1950,2400,7.5,9.3,1,2014,2175.0,8.4
VESPRI SICILIANI,Abitazioni di tipo economico,NORMALE,1950,2400,7.5,9.3,1,2014,2175.0,8.4
SEGESTA,Box,NORMALE,1700,2000,7.0,9.5,1,2014,1850.0,8.25
ARETUSA,Box,NORMALE,1700,2000,7.0,9.5,1,2014,1850.0,8.25
VESPRI SICILIANI,Box,NORMALE,1700,2000,7.0,9.5,1,2014,1850.0,8.25
SEGESTA,Magazzini,NORMALE,500,600,3.0,4.0,1,2014,550.0,3.5
ARETUSA,Magazzini,NORMALE,500,600,3.0,4.0,1,2014,550.0,3.5
VESPRI SICILIANI,Magazzini,NORMALE,500,600,3.0,4.0,1,2014,550.0,3.5
SEGESTA,Negozi,NORMALE,1500,2400,7.8,11.2,1,2014,1950.0,9.5
ARETUSA,Negozi,NORMALE,1500,2400,7.8,11.2,1,2014,1950.0,9.5
VESPRI SICILIANI,Negozi,NORMALE,1500,2400,7.8,11.2,1,2014,1950.0,9.5
SEGESTA,Uffici,OTTIMO,1800,2200,8.3,10.8,1,2014,2000.0,9.55
ARETUSA,Uffici,OTTIMO,1800,2200,8.3,10.8,1,2014,2000.0,9.55
VESPRI SICILIANI,Uffici,OTTIMO,1800,2200,8.3,10.8,1,2014,2000.0,9.55
SEGESTA,Uffici strutturati,NORMALE,2000,3000,11.5,16.2,1,2014,2500.0,13.85
ARETUSA,Uffici strutturati,NORMALE,2000,3000,11.5,16.2,1,2014,2500.0,13.85
VESPRI SICILIANI,Uffici strutturati,NORMALE,2000,3000,11.5,16.2,1,2014,2500.0,13.85
SEGESTA,Capannoni industriali,OTTIMO,750,950,4.8,5.6,1,2014,850.0,5.199999999999999
ARETUSA,Capannoni industriali,OTTIMO,750,950,4.8,5.6,1,2014,850.0,5.199999999999999
VESPRI SICILIANI,Capannoni industriali,OTTIMO,750,950,4.8,5.6,1,2014,850.0,5.199999999999999
SEGESTA,Capannoni tipici,OTTIMO,800,950,5.4,6.2,1,2014,875.0,5.800000000000001
ARETUSA,Capannoni tipici,OTTIMO,800,950,5.4,6.2,1,2014,875.0,5.800000000000001
VESPRI SICILIANI,Capannoni tipici,OTTIMO,800,950,5.4,6.2,1,2014,875.0,5.800000000000001
SEGESTA,Laboratori,NORMALE,750,900,4.5,6.0,1,2014,825.0,5.25
ARETUSA,Laboratori,NORMALE,750,900,4.5,6.0,1,2014,825.0,5.25
VESPRI SICILIANI,Laboratori,NORMALE,750,900,4.5,6.0,1,2014,825.0,5.25
SEGESTA,Abitazioni civili,OTTIMO,2900,3900,10.0,14.0,2,2014,3400.0,12.0
ARETUSA,Abitazioni civili,OTTIMO,2900,3900,10.0,14.0,2,2014,3400.0,12.0
VESPRI SICILIANI,Abitazioni civili,OTTIMO,2900,3900,10.0,14.0,2,2014,3400.0,12.0
SEGESTA,Abitazioni civili,NORMALE,2200,2900,7.5,10.0,2,2014,2550.0,8.75
ARETUSA,Abitazioni civili,NORMALE,2200,2900,7.5,10.0,2,2014,2550.0,8.75
VESPRI SICILIANI,Abitazioni civili,NORMALE,2200,2900,7.5,10.0,2,2014,2550.0,8.75
SEGESTA,Abitazioni di tipo economico,OTTIMO,2400,2900,8.0,10.0,2,2014,2650.0,9.0
ARETUSA,Abitazioni di tipo economico,OTTIMO,2400,2900,8.0,10.0,2,2014,2650.0,9.0
VESPRI SICILIANI,Abitazioni di tipo economico,OTTIMO,2400,2900,8.0,10.0,2,2014,2650.0,9.0
SEGESTA,Abitazioni di tipo economico,NORMALE,1800,2200,6.0,7.0,2,2014,2000.0,6.5
ARETUSA,Abitazioni di tipo economico,NORMALE,1800,2200,6.0,7.0,2,2014,2000.0,6.5
VESPRI SICILIANI,Abitazioni di tipo economico,NORMALE,1800,2200,6.0,7.0,2,2014,2000.0,6.5
SEGESTA,Box,NORMALE,1700,2000,7.0,9.5,2,2014,1850.0,8.25
ARETUSA,Box,NORMALE,1700,2000,7.0,9.5,2,2014,1850.0,8.25
VESPRI SICILIANI,Box,NORMALE,1700,2000,7.0,9.5,2,2014,1850.0,8.25
SEGESTA,Magazzini,NORMALE,500,600,3.0,4.0,2,2014,550.0,3.5
ARETUSA,Magazzini,NORMALE,500,600,3.0,4.0,2,2014,550.0,3.5
VESPRI SICILIANI,Magazzini,NORMALE,500,600,3.0,4.0,2,2014,550.0,3.5
SEGESTA,Negozi,NORMALE,1400,2300,7.8,11.2,2,2014,1850.0,9.5
ARETUSA,Negozi,NORMALE,1400,2300,7.8,11.2,2,2014,1850.0,9.5
VESPRI SICILIANI,Negozi,NORMALE,1400,2300,7.8,11.2,2,2014,1850.0,9.5
SEGESTA,Uffici,OTTIMO,1700,2100,8.3,10.8,2,2014,1900.0,9.55
ARETUSA,Uffici,OTTIMO,1700,2100,8.3,10.8,2,2014,1900.0,9.55
VESPRI SICILIANI,Uffici,OTTIMO,1700,2100,8.3,10.8,2,2014,1900.0,9.55
SEGESTA,Uffici strutturati,NORMALE,2000,2900,11.5,16.2,2,2014,2450.0,13.85
ARETUSA,Uffici strutturati,NORMALE,2000,2900,11.5,16.2,2,2014,2450.0,13.85
VESPRI SICILIANI,Uffici strutturati,NORMALE,2000,2900,11.5,16.2,2,2014,2450.0,13.85
SEGESTA,Capannoni industriali,OTTIMO,750,950,4.8,5.6,2,2014,850.0,5.199999999999999
ARETUSA,Capannoni industriali,OTTIMO,750,950,4.8,5.6,2,2014,850.0,5.199999999999999
VESPRI SICILIANI,Capannoni industriali,OTTIMO,750,950,4.8,5.6,2,2014,850.0,5.199999999999999
SEGESTA,Capannoni tipici,OTTIMO,800,950,5.0,6.0,2,2014,875.0,5.5
ARETUSA,Capannoni tipici,OTTIMO,800,950,5.0,6.0,2,2014,875.0,5.5
VESPRI SICILIANI,Capannoni tipici,OTTIMO,800,950,5.0,6.0,2,2014,875.0,5.5
SEGESTA,Laboratori,NORMALE,800,1000,4.5,6.0,2,2014,900.0,5.25
ARETUSA,Laboratori,NORMALE,800,1000,4.5,6.0,2,2014,900.0,5.25
VESPRI SICILIANI,Laboratori,NORMALE,800,1000,4.5,6.0,2,2014,900.0,5.25
LORENTEGGIO,Abitazioni civili,OTTIMO,2350,3300,8.8,11.5,1,2014,2825.0,10.15
INGANNI,Abitazioni civili,OTTIMO,2350,3300,8.8,11.5,1,2014,2825.0,10.15
BISCEGLIE,Abitazioni civili,OTTIMO,2350,3300,8.8,11.5,1,2014,2825.0,10.15
SAN CARLO B.,Abitazioni civili,OTTIMO,2350,3300,8.8,11.5,1,2014,2825.0,10.15
LORENTEGGIO,Abitazioni civili,NORMALE,1900,2350,7.4,8.6,1,2014,2125.0,8.0
INGANNI,Abitazioni civili,NORMALE,1900,2350,7.4,8.6,1,2014,2125.0,8.0
BISCEGLIE,Abitazioni civili,NORMALE,1900,2350,7.4,8.6,1,2014,2125.0,8.0
SAN CARLO B.,Abitazioni civili,NORMALE,1900,2350,7.4,8.6,1,2014,2125.0,8.0
LORENTEGGIO,Abitazioni di tipo economico,OTTIMO,2000,2450,7.5,9.3,1,2014,2225.0,8.4
INGANNI,Abitazioni di tipo economico,OTTIMO,2000,2450,7.5,9.3,1,2014,2225.0,8.4
BISCEGLIE,Abitazioni di tipo economico,OTTIMO,2000,2450,7.5,9.3,1,2014,2225.0,8.4
SAN CARLO B.,Abitazioni di tipo economico,OTTIMO,2000,2450,7.5,9.3,1,2014,2225.0,8.4
LORENTEGGIO,Abitazioni di tipo economico,NORMALE,1450,1950,6.0,7.2,1,2014,1700.0,6.6
INGANNI,Abitazioni di tipo economico,NORMALE,1450,1950,6.0,7.2,1,2014,1700.0,6.6
BISCEGLIE,Abitazioni di tipo economico,NORMALE,1450,1950,6.0,7.2,1,2014,1700.0,6.6
SAN CARLO B.,Abitazioni di tipo economico,NORMALE,1450,1950,6.0,7.2,1,2014,1700.0,6.6
LORENTEGGIO,Box,NORMALE,1400,2050,6.0,9.0,1,2014,1725.0,7.5
INGANNI,Box,NORMALE,1400,2050,6.0,9.0,1,2014,1725.0,7.5
BISCEGLIE,Box,NORMALE,1400,2050,6.0,9.0,1,2014,1725.0,7.5
SAN CARLO B.,Box,NORMALE,1400,2050,6.0,9.0,1,2014,1725.0,7.5
LORENTEGGIO,Magazzini,NORMALE,350,450,2.4,3.6,1,2014,400.0,3.0
INGANNI,Magazzini,NORMALE,350,450,2.4,3.6,1,2014,400.0,3.0
BISCEGLIE,Magazzini,NORMALE,350,450,2.4,3.6,1,2014,400.0,3.0
SAN CARLO B.,Magazzini,NORMALE,350,450,2.4,3.6,1,2014,400.0,3.0
LORENTEGGIO,Negozi,NORMALE,1300,2000,7.2,10.2,1,2014,1650.0,8.7
INGANNI,Negozi,NORMALE,1300,2000,7.2,10.2,1,2014,1650.0,8.7
BISCEGLIE,Negozi,NORMALE,1300,2000,7.2,10.2,1,2014,1650.0,8.7
SAN CARLO B.,Negozi,NORMALE,1300,2000,7.2,10.2,1,2014,1650.0,8.7
LORENTEGGIO,Uffici,OTTIMO,1600,2000,6.5,8.5,1,2014,1800.0,7.5
INGANNI,Uffici,OTTIMO,1600,2000,6.5,8.5,1,2014,1800.0,7.5
BISCEGLIE,Uffici,OTTIMO,1600,2000,6.5,8.5,1,2014,1800.0,7.5
SAN CARLO B.,Uffici,OTTIMO,1600,2000,6.5,8.5,1,2014,1800.0,7.5
LORENTEGGIO,Uffici strutturati,NORMALE,1900,2600,10.5,14.0,1,2014,2250.0,12.25
INGANNI,Uffici strutturati,NORMALE,1900,2600,10.5,14.0,1,2014,2250.0,12.25
BISCEGLIE,Uffici strutturati,NORMALE,1900,2600,10.5,14.0,1,2014,2250.0,12.25
SAN CARLO B.,Uffici strutturati,NORMALE,1900,2600,10.5,14.0,1,2014,2250.0,12.25
LORENTEGGIO,Capannoni industriali,OTTIMO,750,900,4.2,5.6,1,2014,825.0,4.9
INGANNI,Capannoni industriali,OTTIMO,750,900,4.2,5.6,1,2014,825.0,4.9
BISCEGLIE,Capannoni industriali,OTTIMO,750,900,4.2,5.6,1,2014,825.0,4.9
SAN CARLO B.,Capannoni industriali,OTTIMO,750,900,4.2,5.6,1,2014,825.0,4.9
LORENTEGGIO,Capannoni tipici,OTTIMO,850,950,4.2,5.8,1,2014,900.0,5.0
INGANNI,Capannoni tipici,OTTIMO,850,950,4.2,5.8,1,2014,900.0,5.0
BISCEGLIE,Capannoni tipici,OTTIMO,850,950,4.2,5.8,1,2014,900.0,5.0
SAN CARLO B.,Capannoni tipici,OTTIMO,850,950,4.2,5.8,1,2014,900.0,5.0
LORENTEGGIO,Laboratori,NORMALE,650,800,3.8,5.6,1,2014,725.0,4.699999999999999
INGANNI,Laboratori,NORMALE,650,800,3.8,5.6,1,2014,725.0,4.699999999999999
BISCEGLIE,Laboratori,NORMALE,650,800,3.8,5.6,1,2014,725.0,4.699999999999999
SAN CARLO B.,Laboratori,NORMALE,650,800,3.8,5.6,1,2014,725.0,4.699999999999999
LORENTEGGIO,Abitazioni civili,OTTIMO,2350,3200,8.8,11.5,2,2014,2775.0,10.15
INGANNI,Abitazioni civili,OTTIMO,2350,3200,8.8,11.5,2,2014,2775.0,10.15
BISCEGLIE,Abitazioni civili,OTTIMO,2350,3200,8.8,11.5,2,2014,2775.0,10.15
SAN CARLO B.,Abitazioni civili,OTTIMO,2350,3200,8.8,11.5,2,2014,2775.0,10.15
LORENTEGGIO,Abitazioni civili,NORMALE,1900,2350,7.4,8.6,2,2014,2125.0,8.0
INGANNI,Abitazioni civili,NORMALE,1900,2350,7.4,8.6,2,2014,2125.0,8.0
BISCEGLIE,Abitazioni civili,NORMALE,1900,2350,7.4,8.6,2,2014,2125.0,8.0
SAN CARLO B.,Abitazioni civili,NORMALE,1900,2350,7.4,8.6,2,2014,2125.0,8.0
LORENTEGGIO,Abitazioni di tipo economico,OTTIMO,1950,2350,7.5,9.3,2,2014,2150.0,8.4
INGANNI,Abitazioni di tipo economico,OTTIMO,1950,2350,7.5,9.3,2,2014,2150.0,8.4
BISCEGLIE,Abitazioni di tipo economico,OTTIMO,1950,2350,7.5,9.3,2,2014,2150.0,8.4
SAN CARLO B.,Abitazioni di tipo economico,OTTIMO,1950,2350,7.5,9.3,2,2014,2150.0,8.4
LORENTEGGIO,Abitazioni di tipo economico,NORMALE,1450,1950,6.0,7.2,2,2014,1700.0,6.6
INGANNI,Abitazioni di tipo economico,NORMALE,1450,1950,6.0,7.2,2,2014,1700.0,6.6
BISCEGLIE,Abitazioni di tipo economico,NORMALE,1450,1950,6.0,7.2,2,2014,1700.0,6.6
SAN CARLO B.,Abitazioni di tipo economico,NORMALE,1450,1950,6.0,7.2,2,2014,1700.0,6.6
LORENTEGGIO,Box,NORMALE,1400,2000,6.0,9.0,2,2014,1700.0,7.5
INGANNI,Box,NORMALE,1400,2000,6.0,9.0,2,2014,1700.0,7.5
BISCEGLIE,Box,NORMALE,1400,2000,6.0,9.0,2,2014,1700.0,7.5
SAN CARLO B.,Box,NORMALE,1400,2000,6.0,9.0,2,2014,1700.0,7.5
LORENTEGGIO,Magazzini,NORMALE,350,450,2.4,3.6,2,2014,400.0,3.0
INGANNI,Magazzini,NORMALE,350,450,2.4,3.6,2,2014,400.0,3.0
BISCEGLIE,Magazzini,NORMALE,350,450,2.4,3.6,2,2014,400.0,3.0
SAN CARLO B.,Magazzini,NORMALE,350,450,2.4,3.6,2,2014,400.0,3.0
LORENTEGGIO,Negozi,NORMALE,1300,2000,7.2,10.2,2,2014,1650.0,8.7
INGANNI,Negozi,NORMALE,1300,2000,7.2,10.2,2,2014,1650.0,8.7
BISCEGLIE,Negozi,NORMALE,1300,2000,7.2,10.2,2,2014,1650.0,8.7
SAN CARLO B.,Negozi,NORMALE,1300,2000,7.2,10.2,2,2014,1650.0,8.7
LORENTEGGIO,Uffici,OTTIMO,1500,1900,6.5,8.5,2,2014,1700.0,7.5
INGANNI,Uffici,OTTIMO,1500,1900,6.5,8.5,2,2014,1700.0,7.5
BISCEGLIE,Uffici,OTTIMO,1500,1900,6.5,8.5,2,2014,1700.0,7.5
SAN CARLO B.,Uffici,OTTIMO,1500,1900,6.5,8.5,2,2014,1700.0,7.5
LORENTEGGIO,Uffici strutturati,NORMALE,1900,2600,10.5,14.0,2,2014,2250.0,12.25
INGANNI,Uffici strutturati,NORMALE,1900,2600,10.5,14.0,2,2014,2250.0,12.25
BISCEGLIE,Uffici strutturati,NORMALE,1900,2600,10.5,14.0,2,2014,2250.0,12.25
SAN CARLO B.,Uffici strutturati,NORMALE,1900,2600,10.5,14.0,2,2014,2250.0,12.25
LORENTEGGIO,Capannoni industriali,OTTIMO,750,900,4.2,5.6,2,2014,825.0,4.9
INGANNI,Capannoni industriali,OTTIMO,750,900,4.2,5.6,2,2014,825.0,4.9
BISCEGLIE,Capannoni industriali,OTTIMO,750,900,4.2,5.6,2,2014,825.0,4.9
SAN CARLO B.,Capannoni industriali,OTTIMO,750,900,4.2,5.6,2,2014,825.0,4.9
LORENTEGGIO,Capannoni tipici,OTTIMO,850,950,4.2,5.8,2,2014,900.0,5.0
INGANNI,Capannoni tipici,OTTIMO,850,950,4.2,5.8,2,2014,900.0,5.0
BISCEGLIE,Capannoni tipici,OTTIMO,850,950,4.2,5.8,2,2014,900.0,5.0
SAN CARLO B.,Capannoni tipici,OTTIMO,850,950,4.2,5.8,2,2014,900.0,5.0
LORENTEGGIO,Laboratori,NORMALE,650,800,3.8,5.6,2,2014,725.0,4.699999999999999
INGANNI,Laboratori,NORMALE,650,800,3.8,5.6,2,2014,725.0,4.699999999999999
BISCEGLIE,Laboratori,NORMALE,650,800,3.8,5.6,2,2014,725.0,4.699999999999999
SAN CARLO B.,Laboratori,NORMALE,650,800,3.8,5.6,2,2014,725.0,4.699999999999999
IPPODROMO,Abitazioni civili,OTTIMO,3600,4800,11.0,15.0,1,2014,4200.0,13.0
CAPRILLI,Abitazioni civili,OTTIMO,3600,4800,11.0,15.0,1,2014,4200.0,13.0
MONTE STELLA,Abitazioni civili,OTTIMO,3600,4800,11.0,15.0,1,2014,4200.0,13.0
IPPODROMO,Abitazioni civili,NORMALE,2550,3600,8.5,10.5,1,2014,3075.0,9.5
CAPRILLI,Abitazioni civili,NORMALE,2550,3600,8.5,10.5,1,2014,3075.0,9.5
MONTE STELLA,Abitazioni civili,NORMALE,2550,3600,8.5,10.5,1,2014,3075.0,9.5
IPPODROMO,Abitazioni di tipo economico,NORMALE,2050,2750,7.0,9.5,1,2014,2400.0,8.25
CAPRILLI,Abitazioni di tipo economico,NORMALE,2050,2750,7.0,9.5,1,2014,2400.0,8.25
MONTE STELLA,Abitazioni di tipo economico,NORMALE,2050,2750,7.0,9.5,1,2014,2400.0,8.25
IPPODROMO,Abitazioni di tipo economico,OTTIMO,2750,3400,8.5,11.0,1,2014,3075.0,9.75
CAPRILLI,Abitazioni di tipo economico,OTTIMO,2750,3400,8.5,11.0,1,2014,3075.0,9.75
MONTE STELLA,Abitazioni di tipo economico,OTTIMO,2750,3400,8.5,11.0,1,2014,3075.0,9.75
IPPODROMO,Box,NORMALE,1700,2300,6.0,8.5,1,2014,2000.0,7.25
CAPRILLI,Box,NORMALE,1700,2300,6.0,8.5,1,2014,2000.0,7.25
MONTE STELLA,Box,NORMALE,1700,2300,6.0,8.5,1,2014,2000.0,7.25
IPPODROMO,Ville e Villini,NORMALE,3100,3800,11.0,13.5,1,2014,3450.0,12.25
CAPRILLI,Ville e Villini,NORMALE,3100,3800,11.0,13.5,1,2014,3450.0,12.25
MONTE STELLA,Ville e Villini,NORMALE,3100,3800,11.0,13.5,1,2014,3450.0,12.25
IPPODROMO,Ville e Villini,OTTIMO,3800,4900,12.5,17.0,1,2014,4350.0,14.75
CAPRILLI,Ville e Villini,OTTIMO,3800,4900,12.5,17.0,1,2014,4350.0,14.75
MONTE STELLA,Ville e Villini,OTTIMO,3800,4900,12.5,17.0,1,2014,4350.0,14.75
IPPODROMO,Magazzini,NORMALE,400,500,2.2,3.4,1,2014,450.0,2.8
CAPRILLI,Magazzini,NORMALE,400,500,2.2,3.4,1,2014,450.0,2.8
MONTE STELLA,Magazzini,NORMALE,400,500,2.2,3.4,1,2014,450.0,2.8
IPPODROMO,Negozi,NORMALE,1400,1700,6.0,8.3,1,2014,1550.0,7.15
CAPRILLI,Negozi,NORMALE,1400,1700,6.0,8.3,1,2014,1550.0,7.15
MONTE STELLA,Negozi,NORMALE,1400,1700,6.0,8.3,1,2014,1550.0,7.15
IPPODROMO,Uffici,OTTIMO,1650,2500,7.2,10.6,1,2014,2075.0,8.9
CAPRILLI,Uffici,OTTIMO,1650,2500,7.2,10.6,1,2014,2075.0,8.9
MONTE STELLA,Uffici,OTTIMO,1650,2500,7.2,10.6,1,2014,2075.0,8.9
IPPODROMO,Uffici strutturati,NORMALE,2200,3100,11.0,16.2,1,2014,2650.0,13.6
CAPRILLI,Uffici strutturati,NORMALE,2200,3100,11.0,16.2,1,2014,2650.0,13.6
MONTE STELLA,Uffici strutturati,NORMALE,2200,3100,11.0,16.2,1,2014,2650.0,13.6
IPPODROMO,Capannoni industriali,OTTIMO,650,900,4.0,5.2,1,2014,775.0,4.6
CAPRILLI,Capannoni industriali,OTTIMO,650,900,4.0,5.2,1,2014,775.0,4.6
MONTE STELLA,Capannoni industriali,OTTIMO,650,900,4.0,5.2,1,2014,775.0,4.6
IPPODROMO,Capannoni tipici,OTTIMO,650,900,4.2,5.6,1,2014,775.0,4.9
CAPRILLI,Capannoni tipici,OTTIMO,650,900,4.2,5.6,1,2014,775.0,4.9
MONTE STELLA,Capannoni tipici,OTTIMO,650,900,4.2,5.6,1,2014,775.0,4.9
IPPODROMO,Laboratori,NORMALE,750,950,4.4,6.2,1,2014,850.0,5.300000000000001
CAPRILLI,Laboratori,NORMALE,750,950,4.4,6.2,1,2014,850.0,5.300000000000001
MONTE STELLA,Laboratori,NORMALE,750,950,4.4,6.2,1,2014,850.0,5.300000000000001
IPPODROMO,Abitazioni civili,OTTIMO,3500,4700,11.0,15.0,2,2014,4100.0,13.0
CAPRILLI,Abitazioni civili,OTTIMO,3500,4700,11.0,15.0,2,2014,4100.0,13.0
MONTE STELLA,Abitazioni civili,OTTIMO,3500,4700,11.0,15.0,2,2014,4100.0,13.0
IPPODROMO,Abitazioni civili,NORMALE,2550,3500,8.5,10.5,2,2014,3025.0,9.5
CAPRILLI,Abitazioni civili,NORMALE,2550,3500,8.5,10.5,2,2014,3025.0,9.5
MONTE STELLA,Abitazioni civili,NORMALE,2550,3500,8.5,10.5,2,2014,3025.0,9.5
IPPODROMO,Abitazioni di tipo economico,NORMALE,2050,2650,7.0,9.5,2,2014,2350.0,8.25
CAPRILLI,Abitazioni di tipo economico,NORMALE,2050,2650,7.0,9.5,2,2014,2350.0,8.25
MONTE STELLA,Abitazioni di tipo economico,NORMALE,2050,2650,7.0,9.5,2,2014,2350.0,8.25
IPPODROMO,Abitazioni di tipo economico,OTTIMO,2650,3300,8.5,11.0,2,2014,2975.0,9.75
CAPRILLI,Abitazioni di tipo economico,OTTIMO,2650,3300,8.5,11.0,2,2014,2975.0,9.75
MONTE STELLA,Abitazioni di tipo economico,OTTIMO,2650,3300,8.5,11.0,2,2014,2975.0,9.75
IPPODROMO,Box,NORMALE,1700,2300,7.0,9.0,2,2014,2000.0,8.0
CAPRILLI,Box,NORMALE,1700,2300,7.0,9.0,2,2014,2000.0,8.0
MONTE STELLA,Box,NORMALE,1700,2300,7.0,9.0,2,2014,2000.0,8.0
IPPODROMO,Ville e Villini,NORMALE,3100,3800,11.0,13.5,2,2014,3450.0,12.25
CAPRILLI,Ville e Villini,NORMALE,3100,3800,11.0,13.5,2,2014,3450.0,12.25
MONTE STELLA,Ville e Villini,NORMALE,3100,3800,11.0,13.5,2,2014,3450.0,12.25
IPPODROMO,Ville e Villini,OTTIMO,3800,4900,12.5,17.0,2,2014,4350.0,14.75
CAPRILLI,Ville e Villini,OTTIMO,3800,4900,12.5,17.0,2,2014,4350.0,14.75
MONTE STELLA,Ville e Villini,OTTIMO,3800,4900,12.5,17.0,2,2014,4350.0,14.75
IPPODROMO,Magazzini,NORMALE,400,500,2.2,3.4,2,2014,450.0,2.8
CAPRILLI,Magazzini,NORMALE,400,500,2.2,3.4,2,2014,450.0,2.8
MONTE STELLA,Magazzini,NORMALE,400,500,2.2,3.4,2,2014,450.0,2.8
IPPODROMO,Negozi,NORMALE,1300,1600,6.0,8.3,2,2014,1450.0,7.15
CAPRILLI,Negozi,NORMALE,1300,1600,6.0,8.3,2,2014,1450.0,7.15
MONTE STELLA,Negozi,NORMALE,1300,1600,6.0,8.3,2,2014,1450.0,7.15
IPPODROMO,Uffici,OTTIMO,1550,2400,7.2,10.6,2,2014,1975.0,8.9
CAPRILLI,Uffici,OTTIMO,1550,2400,7.2,10.6,2,2014,1975.0,8.9
MONTE STELLA,Uffici,OTTIMO,1550,2400,7.2,10.6,2,2014,1975.0,8.9
IPPODROMO,Uffici strutturati,NORMALE,2200,3000,11.0,16.2,2,2014,2600.0,13.6
CAPRILLI,Uffici strutturati,NORMALE,2200,3000,11.0,16.2,2,2014,2600.0,13.6
MONTE STELLA,Uffici strutturati,NORMALE,2200,3000,11.0,16.2,2,2014,2600.0,13.6
IPPODROMO,Capannoni industriali,OTTIMO,650,900,4.0,5.2,2,2014,775.0,4.6
CAPRILLI,Capannoni industriali,OTTIMO,650,900,4.0,5.2,2,2014,775.0,4.6
MONTE STELLA,Capannoni industriali,OTTIMO,650,900,4.0,5.2,2,2014,775.0,4.6
IPPODROMO,Capannoni tipici,OTTIMO,650,900,4.2,5.6,2,2014,775.0,4.9
CAPRILLI,Capannoni tipici,OTTIMO,650,900,4.2,5.6,2,2014,775.0,4.9
MONTE STELLA,Capannoni tipici,OTTIMO,650,900,4.2,5.6,2,2014,775.0,4.9
IPPODROMO,Laboratori,NORMALE,650,900,4.4,6.2,2,2014,775.0,5.300000000000001
CAPRILLI,Laboratori,NORMALE,650,900,4.4,6.2,2,2014,775.0,5.300000000000001
MONTE STELLA,Laboratori,NORMALE,650,900,4.4,6.2,2,2014,775.0,5.300000000000001
BAGGIO,Abitazioni civili,OTTIMO,2350,2800,7.8,9.3,1,2014,2575.0,8.55
Q. ROMANO,Abitazioni civili,OTTIMO,2350,2800,7.8,9.3,1,2014,2575.0,8.55
MUGGIANO,Abitazioni civili,OTTIMO,2350,2800,7.8,9.3,1,2014,2575.0,8.55
BAGGIO,Abitazioni civili,NORMALE,1650,2350,5.2,6.8,1,2014,2000.0,6.0
Q. ROMANO,Abitazioni civili,NORMALE,1650,2350,5.2,6.8,1,2014,2000.0,6.0
MUGGIANO,Abitazioni civili,NORMALE,1650,2350,5.2,6.8,1,2014,2000.0,6.0
BAGGIO,Abitazioni di tipo economico,NORMALE,1450,1650,5.2,5.8,1,2014,1550.0,5.5
